"ARTICLE_DOI","AUTHOR_PRODUCTIVITY"
"10.1016/j.neubiorev.2016.07.029",9
"10.1371/journal.pone.0189467",3
"10.1534/genetics.115.176594",3
"10.3732/apps.1600152",6
"10.1038/ncomms15662",10
"10.1093/gigascience/gix076",8
"10.1038/srep45477",3
"10.1016/j.neubiorev.2016.07.038",12
"10.1371/journal.ppat.1006546",3
"10.1093/molbev/msw010",2
"10.3791/52733",2
"10.1074/jbc.m117.817908",3
"10.1371/journal.pcbi.1005870",10
"10.7554/elife.26278",6
"10.1186/s12862-015-0490-2",2
"10.1534/genetics.116.195594",4
"10.1111/1462-2920.13736",78
"10.1021/acssynbio.7b00169",5
"10.1021/acssynbio.7b00059",8
"10.1534/genetics.116.193706",4
"10.1038/srep46171",21
"10.1074/mcp.ra117.000104",21
"10.1091/mbc.e14-06-1130",1
"10.1101/gr.211466.116",12
"10.1186/s12918-017-0436-y",12
"10.1093/bioinformatics/btx574",6
"10.1016/j.neuropsychologia.2016.07.035",2
"10.1038/nbt.3360",3
"10.1534/genetics.115.180018",4
"10.1093/hmg/ddx391",40
"10.3389/fmicb.2016.01445",2
"10.1111/mpp.12318",26
"10.1098/rsif.2016.0745",4
"10.1534/g3.116.029421",6
"10.1093/nar/gku1374",2
"10.1016/j.neubiorev.2016.04.011",7
"10.1534/g3.116.027300",2
"10.1073/pnas.1712350114",4
"10.3389/fncom.2017.00069",5
"10.1534/genetics.117.300537",2
"10.1093/nar/gkx719",2
"10.7554/elife.11994",3
"10.1042/bcj20170620",21
"10.1111/nph.14443",8
"10.1534/genetics.116.188409",8
"10.1111/1365-2656.12725",16
"10.1371/journal.pone.0189192",4
"10.1534/genetics.116.190264",2
"10.1002/hbm.23514",34
"10.1534/genetics.117.300480",3
"10.1016/j.steroids.2016.06.001",3
"10.7554/elife.26956",8
"10.1073/pnas.1719674115",6
"10.1038/s41598-017-04953-6",22
"10.1016/j.ympev.2017.06.021",20
"10.1242/dev.155069",3
"10.1016/j.neurobiolaging.2017.05.014",30
"10.1105/tpc.17.00044",3
"10.1038/srep20019",3
"10.1038/srep17394",6
"10.1038/srep40094",6
"10.1038/srep12349",2
"10.1186/s12864-016-3077-4",5
"10.7554/elife.20349",15
"10.7554/elife.25490",2
"10.1534/g3.117.044651",10
"10.1371/journal.pntd.0005998",10
"10.1186/s40168-017-0244-z",2
"10.1186/s12915-017-0450-y",2
"10.1186/s12859-017-1812-8",16
"10.4049/jimmunol.1700567",3
"10.1534/g3.114.015008",2
"10.1242/dev.143974",290
"10.1371/journal.pcbi.1004493",14
"10.1128/jvi.00558-17",14
"10.1002/ecy.1605",6
"10.1534/g3.116.030627",16
"10.1534/genetics.115.176909",3
"10.1371/journal.pone.0162495",24
"10.1242/jeb.165811",3
"10.1002/jms.4058",8
"10.1098/rsos.170033",24
"10.1088/1478-3975/13/6/066009",2
"10.1016/j.yjmcc.2017.09.006",30
"10.1534/g3.116.035410",14
"10.7554/elife.22883.001",3
"10.1126/science.aan0249",5
"10.1371/journal.pone.0183495",5
"10.1371/journal.pcbi.1004888",4
"10.1371/journal.pone.0185306",22
"10.1084/jem.20170438",6
"10.1186/s12868-017-0344-5",24
"10.1091/mbc.e17-06-0356",110
"10.1186/s13073-015-0203-x",1
"10.1038/s41598-017-16520-0",14
"10.1371/journal.pgen.1006486",5
"10.1083/jcb.201702188",2
"10.1099/mgen.0.000087",1
"10.1093/bioinformatics/btw139",2
"10.1371/journal.pone.0181127",4
"10.3389/fninf.2016.00025",8
"10.1128/aem.02224-17",24
"10.7554/elife.20556",9
"10.1016/j.bpj.2017.02.029",5
"10.7554/elife.19991",8
"10.1007/s00427-016-0552-5",8
"10.1073/pnas.1711203114",2
"10.1371/journal.pgen.1006961",8
"10.1002/gepi.22047",14
"10.1111/jocn.13282",4
"10.1371/journal.pone.0162755",10
"10.1038/s41598-017-15574-4",14
"10.1038/ng.3781",42
"10.1186/s12920-016-0182-9",3
"10.1063/1.4966156",14
"10.1177/1176934316688663",3
"10.15252/msb.20177701",24
"10.1371/journal.pgen.1005793",3
"10.1186/s12859-017-1692-y",2
"10.1086/693456",2
"10.7554/elife.26933",3
"10.1534/genetics.116.188367",3
"10.1534/genetics.116.188870",1
"10.1186/s12859-017-1930-3",9
"10.1038/nmeth.4261",10
"10.1093/bioinformatics/btx585",3
"10.1093/nar/gkx1076",20
"10.1038/srep39511",1
"10.1016/j.neuroimage.2017.09.055",8
"10.1038/srep38019",9
"10.1016/j.cub.2017.09.056",5
"10.1038/srep34705",30
"10.1038/srep34782",5
"10.1038/srep34618",1
"10.1038/srep33883",3
"10.1038/srep33446",4
"10.1371/journal.pone.0163527",28
"10.1016/j.brs.2017.04.129",4
"10.1016/j.ajhg.2016.09.016",2
"10.1111/nph.13897",2
"10.1534/g3.116.028878",10
"10.1371/journal.pone.0155386",1
"10.1038/s41598-017-17689-0",10
"10.7554/elife.19874",4
"10.7554/elife.19887",1
"10.7554/elife.18009",4
"10.1093/gbe/evw248",1
"10.1523/jneurosci.0260-17.2017",21
"10.1186/s12859-017-1518-y",2
"10.1534/g3.116.031286",2
"10.1534/genetics.117.1122",5
"10.15252/msb.20177599",3
"10.1038/sdata.2017.47",6
"10.1093/neuonc/nox181",16
"10.1038/s41467-017-00868-y",14
"10.1093/nar/gkw1148",3
"10.1002/prot.25013",1
"10.1002/gepi.22048",2
"10.1073/pnas.1703355114",8
"10.1098/rsif.2016.0606",9
"10.1186/s12864-017-3767-6",6
"10.1186/s13007-016-0144-4",3
"10.1016/j.ajhg.2017.08.002",4
"10.3390/mi8060173",4
"10.1002/ajpa.22890",10
"10.1128/mbio.01412-17",4
"10.1038/tp.2017.95",22
"10.1101/gr.202465.115",1
"10.1016/j.jtbi.2016.07.030",1
"10.1128/mbio.01018-16",1
"10.1098/rsos.170618",4
"10.1371/journal.pgen.1006121",3
"10.1016/j.celrep.2016.04.047",22
"10.1093/dnares/dsx030",3
"10.1038/nsmb.3459",4
"10.1128/iai.00631-17",4
"10.1016/j.jsb.2017.10.009",2
"10.1038/s41598-017-09800-2",16
"10.1016/j.jtbi.2017.07.002",10
"10.1038/s41598-017-04402-4",8
"10.1371/journal.pgen.1005939",2
"10.1111/gbb.12368",7
"10.1534/g3.117.300307",4
"10.1534/g3.115.024380",3
"10.1371/journal.ppat.1006093",8
"10.15252/embj.201796919",10
"10.1007/s11240-016-1054-x",4
"10.1371/journal.pgen.1006333",3
"10.1007/s12041-016-0655-9",8
"10.1016/j.cmet.2016.11.001",3
"10.1534/g3.116.029462",1
"10.1534/g3.116.035915",12
"10.7717/peerj.2646",1
"10.1128/mbio.01237-17",16
"10.1038/s41598-017-04744-z",2
"10.1371/journal.pgen.1007087",10
"10.1038/s41598-017-17768-2",16
"10.1016/j.jbi.2016.10.007",10
"10.1534/g3.116.037499",6
"10.1186/s13072-016-0082-4",1
"10.3389/fpsyg.2017.01551",2
"10.1371/journal.pgen.1005956",1
"10.1073/pnas.1616462114",6
"10.1093/gigascience/gix061",2
"10.1038/ncomms14570",4
"10.1089/cmb.2017.0113",30
"10.1021/acs.jproteome.6b00485",4
"10.1186/s12859-016-1281-5",1
"10.1186/s12859-016-1202-7",1
"10.1371/journal.pone.0160413",1
"10.7554/elife.30433",2
"10.1371/journal.pbio.1002585",3
"10.1093/database/baw138",3
"10.1371/journal.pcbi.1005141",15
"10.1371/journal.pcbi.1005157",1
"10.1016/j.freeradbiomed.2016.08.012",10
"10.1523/jneurosci.2009-17.2017",3
"10.1093/bioinformatics/btw360",2
"10.7554/elife.11572",1
"10.7717/peerj.2823",4
"10.1093/bioinformatics/btw086",1
"10.1093/bioinformatics/btw085",5
"10.1038/s41598-017-17149-9",2
"10.1038/gim.2015.166",2
"10.1038/s41598-017-11234-9",4
"10.1128/mcb.00579-16",3
"10.1093/gbe/evw174",2
"10.1074/jbc.m116.738799",1
"10.1093/jxb/erw255",1
"10.1111/1365-2656.12779",8
"10.1073/pnas.1700945114",6
"10.1016/j.bpj.2016.07.002",1
"10.1073/pnas.1522577113",1
"10.3389/fncel.2016.00184",4
"10.1073/pnas.1608795113",9
"10.1016/j.bbapap.2016.04.002",3
"10.1093/nar/gkw786",5
"10.1007/s11629-015-3501-2",4
"10.1016/j.neuroimage.2016.04.016",3
"10.1093/nar/gkx034",3
"10.3389/fnins.2016.00153",2
"10.7554/elife.28899",2
"10.1139/cjc-2017-0241",3
"10.1038/s41598-017-11876-9",15
"10.7554/elife.23866",14
"10.1038/s41598-017-13214-5",6
"10.1534/g3.116.037218",4
"10.1093/nar/gkx061",4
"10.1016/j.nicl.2017.08.017",2
"10.1016/j.bpj.2017.06.020",3
"10.1038/s41467-017-01591-4",4
"10.1038/srep44877",5
"10.1534/g3.116.033654",3
"10.15252/embj.201694443",2
"10.1016/j.bbabio.2017.02.002",5
"10.1128/jcm.01160-17",6
"10.1371/journal.pcbi.1005134",1
"10.1016/j.cels.2017.06.002",1
"10.1002/jor.23575",1
"10.1126/sciadv.1603198",6
"10.1073/pnas.1707675114",1
"10.15252/embr.201745302",52
"10.3389/fmicb.2017.02359",4
"10.1016/j.ajhg.2017.06.002",12
"10.1016/j.celrep.2017.08.092",4
"10.1098/rsos.171282",9
"10.1101/gr.213512.116",1
"10.1371/journal.pgen.1006919",3
"10.1038/s41598-017-06764-1",10
"10.1111/gbi.12238",1
"10.1371/journal.pgen.1007096",1
"10.1103/physreve.95.062308",8
"10.1186/s12920-017-0283-0",1
"10.1111/1462-2920.13662",3
"10.1016/j.bbrc.2017.11.038",3
"10.1371/journal.pcbi.1005854",2
"10.1093/nar/gkx545",1
"10.7554/elife.31373",10
"10.7554/elife.33066",2
"10.7554/elife.29176",1
"10.7554/elife.26014",2
"10.7554/elife.25293",9
"10.7554/elife.30038",1
"10.7554/elife.22425",8
"10.7554/elife.26722",1
"10.7554/elife.26580",10
"10.1073/pnas.1711088114",4
"10.7554/elife.26287",2
"10.1534/genetics.116.192567",1
"10.7150/thno.18930",15
"10.12688/f1000research.10545.1",3
"10.3389/fnhum.2017.00407",4
"10.1126/science.aao0960",6
"10.1103/physrevlett.119.188103",4
"10.1016/j.parint.2017.09.008",1
"10.3791/55380",3
"10.1016/j.stemcr.2017.05.013",4
"10.1093/bioinformatics/btw611",3
"10.1111/evo.13150",1
"10.1371/journal.pone.0185664",1
"10.1016/j.cels.2017.08.014",3
"10.1371/journal.pcbi.1005874",1
"10.1186/s13613-017-0257-6",1
"10.3389/fcimb.2017.00334",2
"10.1242/jeb.159665",8
"10.1371/journal.pntd.0005990",5
"10.1038/s41398-017-0010-9",11
"10.1186/s12711-017-0310-9",1
"10.1186/s12864-017-3907-z",3
"10.1039/c6sm02771g",1
"10.1002/2211-5463.12265",1
"10.1016/j.bbrc.2017.06.064",2
"10.1017/s0031182017001548",16
"10.1038/ng.3863",21
"10.1002/ece3.3716",2
"10.1371/journal.pntd.0005411",6
"10.1021/acs.jcim.7b00190",8
"10.1016/j.bbagen.2017.07.024",1
"10.1186/s13059-017-1375-z",16
"10.1186/s13059-017-1297-9",6
"10.1371/journal.pone.0174775",4
"10.1016/j.visres.2016.12.017",4
"10.1098/rspb.2017.0445",2
"10.1371/journal.pcbi.1005564",1
"10.1371/journal.pcbi.1005533",4
"10.1186/s12859-017-1621-0",18
"10.1186/s13073-017-0497-y",1
"10.1186/s13073-017-0452-y",6
"10.1186/s13099-017-0215-8",2
"10.1038/nmeth.4226",2
"10.1086/692437",4
"10.1534/g3.117.300284",1
"10.1534/g3.117.300113",2
"10.1534/g3.117.300133",1
"10.1371/journal.ppat.1006469",1
"10.1016/j.celrep.2017.07.074",2
"10.1111/age.12595",3
"10.1007/s10549-016-4064-9",8
"10.1007/s00894-017-3373-1",2
"10.1186/s12863-017-0570-y",1
"10.1523/jneurosci.3352-16.2017",1
"10.1186/s12864-017-4156-x",9
"10.1111/2041-210x.12713",12
"10.1038/ismej.2017.88",2
"10.1016/j.cub.2017.07.054",1
"10.1021/acssynbio.7b00259",30
"10.1186/s13321-017-0250-y",1
"10.1007/s11064-017-2364-z",4
"10.1002/prot.25439",8
"10.1093/bioinformatics/btw697",3
"10.1371/journal.pone.0189679",4
"10.1186/s13321-017-0252-9",2
"10.1016/j.ymeth.2017.07.013",12
"10.1016/j.celrep.2017.11.015",2
"10.1186/s12964-017-0211-0",4
"10.1038/s41598-017-18364-0",5
"10.1016/j.ecolmodel.2017.02.022",2
"10.1021/acs.biochem.7b01014",2
"10.1016/j.jtbi.2017.04.024",1
"10.1186/s12870-017-1059-6",8
"10.1186/s13007-017-0255-6",4
"10.1038/s41467-017-01973-8",10
"10.1038/s41467-017-01091-5",1
"10.1038/s41467-017-00740-z",2
"10.1016/j.jneumeth.2017.07.015",4
"10.1038/ncomms15102",18
"10.1111/oik.04099",1
"10.3389/fmicb.2017.01975",2
"10.7717/peerj.3742",1
"10.1016/j.cub.2017.10.062",1
"10.1534/genetics.116.197830",3
"10.1534/genetics.116.193029",1
"10.1038/srep46053",1
"10.1038/srep42222",4
"10.1002/jms.4055",2
"10.15252/msb.20177697",9
"10.1038/ng.3810",3
"10.1371/journal.pone.0170586",1
"10.7717/peerj.3035",2
"10.1093/gbe/evx072",1
"10.1091/mbc.e16-10-0717",1
"10.3389/fmolb.2017.00040",3
"10.1186/s12918-017-0517-y",8
"10.1007/s00285-016-1070-9",1
"10.1016/j.cub.2017.03.060",2
"10.1128/msphere.00054-17",2
"10.1016/j.heliyon.2017.e00235",1
"10.1186/s12859-017-1975-3",4
"10.1126/science.aal2415",1
"10.1117/1.nph.4.4.045007",4
"10.1093/bioinformatics/btx624",5
"10.1038/nmeth.4144",2
"10.1038/cr.2017.100",4
"10.1371/journal.pone.0176736",2
"10.1371/journal.pone.0178408",1
"10.3389/fncel.2017.00247",4
"10.15252/embj.201695518",8
"10.12688/wellcomeopenres.9896.1",1
"10.1242/dmm.031864",1
"10.1371/journal.pone.0171689",1
"10.1038/s41598-017-17072-z",1
"10.1038/s41598-017-15715-9",1
"10.1038/s41598-017-13767-5",1
"10.1038/s41598-017-11230-z",4
"10.1038/s41598-017-02487-5",1
"10.1038/s41598-017-01257-7",1
"10.1038/s41598-017-00791-8",4
"10.1007/s10549-016-4035-1",2
"10.1073/pnas.1707210114",1
"10.1016/j.celrep.2017.08.015",2
"10.1016/j.ydbio.2016.06.016",6
"10.1103/physreve.96.022303",1
"10.1002/prot.25362",1
"10.1016/j.bpj.2017.04.050",1
"10.1016/j.cell.2017.10.043",1
"10.1016/j.ydbio.2017.06.005",1
"10.1021/acssynbio.7b00296",3
"10.1039/c7sc00247e",2
"10.1371/journal.pntd.0005992",3
"10.1080/15384101.2017.1367073",1
"10.5334/dsj-2017-024",4
"10.1534/genetics.117.300123",1
"10.1371/journal.pone.0184574",1
"10.1371/journal.pone.0184612",1
"10.1371/journal.pone.0184730",1
"10.1073/pnas.1706600114",9
"10.3389/fninf.2017.00055",8
"10.1093/sysbio/syx072",2
"10.1016/j.cortex.2017.11.005",7
"10.1534/genetics.117.300536",10
"10.1093/sysbio/syx071",4
"10.1073/pnas.1718723115",1
"10.1016/j.cyto.2017.09.029",1
"10.1007/s10530-017-1530-1",1
"10.1016/j.ijpara.2017.09.003",1
"10.1099/mic.0.000572",1
"10.1016/j.ydbio.2017.12.021",4
"10.1534/g3.117.300341",1
"10.1534/g3.117.300192",1
"10.1088/1741-2552/aa9820",4
"10.1136/archdischild-2017-313201",1
"10.1093/hmg/ddx401",1
"10.1534/g3.117.300304",1
"10.1093/bioinformatics/btx604",1
"10.1093/nar/gkx1206",1
"10.1073/pnas.1713078114",8
"10.1038/ismej.2017.141",1
"10.1038/ismej.2017.183",1
"10.1007/s00442-014-3041-4",128
"10.1126/science.1250939",50
"10.1073/pnas.1403319111",13
"10.1098/rspb.2013.3127",146
"10.1111/mec.12742",230
"10.1534/genetics.114.169607",64
"10.1111/1365-2745.12259",44
"10.1093/bioinformatics/btu555",78
"10.1016/j.tig.2014.08.004",30
"10.1371/journal.pone.0107026",60
"10.1007/s11886-014-0495-2",298
"10.1093/nar/gku864",71
"10.1073/pnas.1410890111",428
"10.7717/peerj.642",30
"10.1073/pnas.1407207111",36
"10.1016/j.ajhg.2014.09.002",228
"10.1093/nar/gku604",12
"10.1111/cobi.12291",67
"10.1387/ijdb.140193aw",16
"10.1186/1471-2164-15-1078",25
"10.1371/journal.pone.0090285",5
"10.1371/journal.pone.0088850",10
"10.1111/evo.12438",20
"10.1016/j.toxicon.2014.10.004",8
"10.1093/hmg/ddu285",30
"10.1371/journal.pone.0104568",72
"10.1089/cmb.2014.0022",42
"10.1007/s00251-014-0784-3",32
"10.1186/s12864-015-1650-x",18
"10.1093/bioinformatics/btv071",73
"10.1088/1478-3975/12/2/026003",524
"10.7717/peerj.1242",37
"10.1038/ncomms8438",7
"10.1038/ng.3367",324
"10.1038/nmeth.3603",56
"10.1186/s12859-015-0463-x",166
"10.1093/gbe/evv219",198
"10.1080/23273798.2014.1002505",12
"10.1073/pnas.1507981112",19
"10.1093/gbe/evv087",32
"10.1039/c4ib00295d",57
"10.1534/genetics.115.175406",30
"10.1101/gr.187823.114",50
"10.1093/bioinformatics/btu590",65
"10.1111/ddi.12368",40
"10.1371/journal.pone.0089363",26
"10.1021/acssynbio.5b00087",15
"10.1101/gr.193342.115",28
"10.1371/journal.pcbi.1004507",15
"10.1371/journal.pone.0141397",26
"10.1371/journal.pgen.1005546",22
"10.1073/pnas.1416533112",26
"10.1016/j.micres.2015.01.003",164
"10.1103/physreve.91.052711",34
"10.1098/rspb.2015.2189",60
"10.7554/elife.04637",23
"10.1093/ijnp/pyv061",31
"10.1093/gbe/evv091",7
"10.1101/gr.189597.115",32
"10.3389/fimmu.2015.00082",56
"10.1038/srep10950",18
"10.1093/gbe/evv156",19
"10.1371/journal.pgen.1005375",21
"10.1371/journal.pone.0142050",36
"10.1093/nar/gkv1497",4
"10.1016/j.ibmb.2015.05.010",100
"10.1098/rsif.2015.0563",29
"10.1002/jez.b.22618",90
"10.7554/elife.10778",19
"10.1093/nar/gkv651",21
"10.1093/bioinformatics/btv164",50
"10.1371/journal.pone.0139360",52
"10.1093/bioinformatics/btv002",10
"10.1038/tpj.2015.5",6
"10.1186/s12859-015-0630-0",48
"10.1016/j.ajhg.2014.08.011",72
"10.1371/journal.pone.0091819",9
"10.1101/gr.180190.114",61
"10.1371/journal.pone.0117803",30
"10.1371/journal.pcbi.1004075",25
"10.1016/j.jtbi.2014.08.041",24
"10.1016/j.jtbi.2015.03.012",38
"10.1534/genetics.115.174425",88
"10.1038/nature14475",22
"10.1073/pnas.1423854112",120
"10.1111/mec.13154",70
"10.1016/j.jalz.2015.07.487",159
"10.7554/elife.09343.001",29
"10.1038/nature14974",11
"10.1093/nar/gku1327",104
"10.1186/s13059-015-0824-9",11
"10.1261/rna.049007.114",11
"10.1038/nature14317",61
"10.1098/rsif.2014.0320",22
"10.1093/bioinformatics/btv478",60
"10.1002/ece3.1796",17
"10.1371/journal.pgen.1005112",14
"10.1093/gbe/evv194",20
"10.1073/pnas.1418736112",31
"10.1371/journal.pcbi.1004407",10
"10.1007/s10344-015-0935-3",14
"10.1371/journal.pone.0139520",8
"10.1101/gr.183368.114",36
"10.1093/molbev/msv076",49
"10.1016/j.cell.2015.11.017",15
"10.1111/evo.12999",38
"10.7554/elife.12068",22
"10.1093/molbev/msw188",13
"10.1371/journal.pcbi.1005236",10
"10.1371/journal.pgen.1004941",156
"10.1111/2041-210x.12505",42
"10.1128/aem.01486-16",31
"10.1371/journal.pbio.1002501",3066
"10.1016/j.humimm.2016.05.016",369
"10.1128/msystems.00027-16",51
"10.1016/j.ymeth.2016.04.002",16
"10.1038/nmeth.3505",54
"10.1038/sdata.2016.63",74
"10.1007/s10021-016-0009-8",37
"10.1371/journal.pgen.1006317",33
"10.1007/s10955-015-1398-3",15
"10.1371/journal.pbio.2000410",32
"10.1038/ng.3471",14
"10.1038/sdata.2016.110",181
"10.1038/ncomms11437",34
"10.1016/j.neuroimage.2016.07.022",200
"10.1002/ece3.1720",26
"10.1093/nar/gkw502",12
"10.1016/j.ydbio.2016.08.011",11
"10.1186/s13059-016-0974-4",15
"10.1038/nmeth.3321",56
"10.1016/j.neubiorev.2016.09.029",112
"10.1021/acs.jctc.5b00784",48
"10.1038/hdy.2016.7",41
"10.1038/srep30379",249
"10.1186/s12859-015-0721-y",6
"10.1093/gbe/evw262",24
"10.3389/fnmol.2016.00082",22
"10.7554/elife.11386",3
"10.1016/j.bpj.2016.07.008",13
"10.1016/j.ijpara.2016.02.001",13
"10.1126/science.aad9948",10
"10.1038/ng.3506",171
"10.3389/fnins.2016.00186",125
"10.1111/mec.13825",32
"10.7554/elife.18124",24
"10.1038/srep35608",15
"10.1002/ecy.1472",62
"10.1038/sdata.2016.102",40
"10.1371/journal.pgen.1006404",14
"10.1073/pnas.1608069113",36
"10.1093/nar/gkw650",12
"10.1038/srep33521",12
"10.1086/688653",68
"10.1098/rsif.2016.0539",129
"10.1016/j.jtbi.2016.07.009",56
"10.1016/j.cels.2016.01.001",12
"10.1101/gad.280578.116",38
"10.1016/j.ajhg.2015.01.003",22
"10.1088/1751-8113/49/50/504003",19
"10.1016/j.ijpara.2016.02.005",12
"10.1038/nmeth.4035",46
"10.1016/j.cmet.2016.06.021",1047
"10.1093/nar/gkv526",20
"10.1186/s12920-016-0178-5",12
"10.1093/molbev/msw174",76
"10.1038/mp.2016.49",88
"10.1038/ncomms12675",100
"10.1073/pnas.1500672112",10
"10.1093/bioinformatics/btw062",19
"10.1038/sdata.2016.25",28
"10.1016/j.neuropsychologia.2016.06.034",48
"10.1002/cne.23993",66
"10.1021/acssynbio.6b00072",42
"10.1371/journal.pone.0151187",12
"10.3389/fnins.2016.00144",29
"10.1111/ecog.01941",170
"10.1093/molbev/msv249",19
"10.1038/srep38703",23
"10.1186/s12936-016-1504-2",27
"10.1016/j.neuint.2016.10.006",44
"10.1002/prot.25094",35
"10.1038/ncomms11295",10
"10.1186/s12863-016-0459-1",228
"10.1111/evo.13037",72
"10.1007/s12041-015-0554-5",29
"10.3389/fmicb.2016.00918",21
"10.1098/rsbl.2016.0207",66
"10.1371/journal.pgen.1005406",35
"10.1534/g3.116.034488",35
"10.1016/j.ygeno.2016.01.006",144
"10.1111/evo.13036",31
"10.1038/hdy.2016.13",58
"10.1152/jn.01121.2015",10
"10.7717/peerj.2571",58
"10.1534/genetics.115.180869",41
"10.1111/1365-2435.12609",152
"10.1016/j.bica.2014.02.003",47
"10.1016/j.cub.2016.07.039",16
"10.1371/journal.pcbi.1005144",18
"10.1038/nn.4406",45
"10.1002/ecs2.1250",44
"10.1093/sysbio/syv046",16
"10.1371/journal.pcbi.1004871",5
"10.1038/nmicrobiol.2016.203",245
"10.1371/journal.pgen.1004920",23
"10.1186/s12867-014-0028-y",6
"10.1016/j.tpb.2015.03.005",30
"10.1002/gepi.21991",14
"10.1038/nmicrobiol.2016.238",38
"10.1038/nmeth.3972",24
"10.1099/mgen.0.000086",58
"10.7554/elife.10317",14
"10.1016/j.tpb.2015.12.002",58
"10.1016/j.ijpara.2016.07.004",13
"10.1111/evo.12906",48
"10.1038/ncomms13895",7
"10.1016/j.ejca.2014.08.019",138
"10.7554/elife.14150",90
"10.1093/gbe/evv122",12
"10.1371/journal.ppat.1006018",30
"10.1111/aje.12146",7
"10.1002/gepi.21906",45
"10.1093/molbev/msw199",18
"10.1098/rstb.2014.0243",12
"10.1039/c5ib00265f",62
"10.1016/j.bbmt.2015.12.015",37
"10.1038/srep29521",10
"10.1098/rsta.2015.0190",130
"10.1016/j.biosystems.2015.12.004",39
"10.1093/jxb/erw265",20
"10.1093/molbev/msv222",10
"10.1093/ije/dyw279",50
"10.1016/j.celrep.2015.03.022",12
"10.1016/j.neuron.2015.09.008",12
"10.1111/ele.12475",84
"10.1038/jhg.2016.35",15
"10.1099/mgen.0.000080",7
"10.1007/s10841-016-9872-z",34
"10.3758/s13415-016-0458-8",64
"10.1073/pnas.1519092113",90
"10.1534/genetics.116.192427",12
"10.1371/journal.pcbi.1004720",8
"10.1534/genetics.115.184002",20
"10.3389/fmicb.2016.00887",33
"10.3389/fmicb.2016.01707",15
"10.1098/rsif.2016.0466",48
"10.1038/nmeth.3689",17
"10.12688/f1000research.9271.1",4
"10.1534/genetics.115.185058",9
"10.1111/mec.13617",35
"10.3389/fmicb.2016.01711",48
"10.1088/1478-3975/13/6/066011",25
"10.1016/j.tpb.2016.05.005",48
"10.1371/journal.pone.0110579",57
"10.1038/ncomms12719",37
"10.1371/journal.pone.0158221",10
"10.1242/dev.135475",32
"10.1371/journal.pone.0149800",13
"10.1093/molbev/msv126",29
"10.1038/nmicrobiol.2016.242",18
"10.1007/s11515-016-1396-0",11
"10.7554/elife.13245",11
"10.1016/j.celrep.2016.11.040",28
"10.1111/nph.13848",78
"10.1002/prot.25028",72
"10.1038/532432a",127
"10.1104/pp.15.01301",4
"10.7554/elife.03401",34
"10.1016/j.ijid.2016.08.023",18
"10.1371/journal.pntd.0004658",38
"10.1371/journal.pntd.0004877",25
"10.1007/s00412-014-0487-4",17
"10.7554/elife.13258",11
"10.1387/ijdb.160186gm",108
"10.1098/rstb.2015.0409",144
"10.1016/j.tpb.2016.05.001",5
"10.1038/srep34031",12
"10.1016/j.copbio.2016.04.015",35
"10.1073/pnas.1605856113",33
"10.1534/genetics.115.178574",23
"10.1093/gbe/evw176",30
"10.1371/journal.pone.0128036",24
"10.1038/ng.3643",38
"10.1534/g3.115.019521",2
"10.1016/j.scitotenv.2016.02.066",24
"10.1038/srep32590",10
"10.15252/msb.20167295",10
"10.1186/s13068-014-0124-8",10
"10.1016/j.devcel.2016.07.025",4
"10.1056/nejmp1605367",96
"10.1093/femsyr/fow045",24
"10.1186/s12920-016-0228-z",63
"10.1016/j.ajhg.2016.03.029",30
"10.1093/molbev/msu265",13
"10.1534/g3.116.032342",6
"10.1126/science.aag0776",10
"10.1038/nmeth.3727",12
"10.1093/nar/gkv1107",13
"10.1002/pbc.25981",9
"10.1534/genetics.115.186536",19
"10.1093/sysbio/syw039",2
"10.1534/g3.116.031229",7
"10.1101/gr.200535.115",24
"10.1371/journal.pcbi.1004055",18
"10.1534/genetics.116.191197",14
"10.1534/g3.115.017046",14
"10.1016/j.mbs.2015.03.015",29
"10.1186/s13637-016-0044-y",8
"10.1073/pnas.1421831112",9
"10.15252/embj.201695170",14
"10.1073/pnas.1613337113",24
"10.1371/journal.pone.0154632",16
"10.1098/rsos.160496",20
"10.1016/j.neurobiolaging.2017.04.025",52
"10.1186/s13073-017-0408-2",22
"10.1371/journal.pone.0186456",360
"10.1016/j.visres.2017.01.005",60
"10.1016/j.tics.2017.03.011",74
"10.7717/peerj.3946",165
