"PREPRINT_DOI","ARTICLE_DOI","ARTICLE_CREATED_DATE","ARTICLE_TITLE","SOURCETITLE","PAGE_CNT","PUBTYPE","DOCTYPE","AUTHOR_CNT","TYPE"
"10.1101/045807","10.1098/rsos.160992",2017-03-01,"Mixing of porpoise ecotypes in southwestern UK waters revealed by genetic profiling","royal society open science",NA,"J","ar",9,"Deposited"
"10.1101/083469","10.1534/g3.116.037499",2017-02-11,"A population genomics approach to assessing the genetic basis of within-host microevolution underlying recurrent cryptococcal meningitis infection","g3: genes, genomes, genetics",12,"J","ar",11,"Deposited"
"10.1101/016246","10.1093/nar/gkv756",2015-08-04,"Revisiting the structure/function relationships of H/ACA(-like) RNAs: A unified model for Euryarchaea and Crenarchaea","nucleic acids research",18,"J","ar",3,"Deposited"
"10.1101/010793","10.2983/035.034.0205",2015-08-26,"Settlement, growth, and survival of eastern oysters on alternative reef substrates","journal of shellfish research",10,"J","ar",3,"Deposited"
"10.1101/076935","10.1016/j.celrep.2016.12.073",2017-01-17,"Biophysical Attributes of CpG Presentation Control TLR9 Signaling to Differentially Polarize Systemic Immune Responses","cell reports",11,"J","ar",3,"Deposited"
"10.1101/062257","10.7554/elife.18805",2016-10-26,"Lognormal firing rate distribution reveals prominent fluctuation-driven regime in spinal motor networks","elife",NA,"J","ar",2,"Deposited"
"10.1101/051375","10.1371/journal.pone.0167065",2016-11-29,"Spatially explicit models to investigate geographic patterns in the distribution of forensic STRs: Application to the north-eastern mediterranean","plos one",NA,"J","ar",8,"Deposited"
"10.1101/104570","10.1093/dnares/dsx030",2017-06-15,"Co-adaption of tRNA gene copy number and amino acid usage influences translation rates in three life domains","dna research",11,"J","ar",8,"Deposited"
"10.1101/164855","10.1093/bioinformatics/btx745",2017-11-24,"Identifying simultaneous rearrangements in cancer genomes","bioinformatics",7,"J","ar",3,"Deposited"
"10.1101/039354","10.1371/journal.pbio.1002506",2016-07-07,"A Practical Guide for Improving Transparency and Reproducibility in Neuroimaging Research","plos biology",NA,"J","ar",2,"Deposited"
"10.1101/117572","10.1038/nmat5006",2017-11-06,"Intracellular production of hydrogels and synthetic RNA granules by multivalent molecular interactions","nature materials",10,"J","ar",16,"Deposited"
"10.1101/176164","10.1038/s41598-017-17811-2",2017-12-06,"Transcriptome-wide analysis of natural antisense transcripts shows their potential role in breast cancer","scientific reports",NA,"J","ar",17,"Deposited"
"10.1101/105742","10.1371/journal.pone.0187602",2017-11-30,"Evaluating Bayesian spatial methods for modelling species distributions with clumped and restricted occurrence data","plos one",NA,"J","ar",4,"Deposited"
"10.1101/120766","10.1038/s41467-017-00909-6",2017-10-02,"Replication defective viral genomes exploit a cellular pro-survival mechanism to establish paramyxovirus persistence","nature communications",NA,"J","ar",8,"Deposited"
"10.1101/023044","10.1371/journal.pbio.1002388",2016-02-24,"Adaptation to Temporally Fluctuating Environments by the Evolution of Maternal Effects","plos biology",NA,"J","ar",3,"Deposited"
"10.1101/082990","10.1038/s41598-017-08990-z",2017-08-16,"Lineage structure of Streptococcus pneumoniae may be driven by immune selection on the groEL heat-shock protein","scientific reports",NA,"J","ar",7,"Deposited"
"10.1101/047274","10.1093/gbe/evx025",2017-06-01,"Parallel evolution of metazoan mitochondrial proteins","genome biology and evolution",10,"J","ar",2,"Deposited"
"10.1101/091611","10.1038/nbt.3900",2017-06-05,"Engineered Cpf1 variants with altered PAM specificities","nature biotechnology",4,"J","ar",10,"Deposited"
"10.1101/102921","10.1093/nar/gkx323",2017-04-13,"KpLogo: Positional k -mer analysis reveals hidden specificity in biological sequences","nucleic acids research",5,"J","ar",2,"Deposited"
"10.1101/125716","10.7554/elife.23326",2017-04-20,"Competition between histone and transcription factor binding regulates the onset of transcription in zebrafish embryos","elife",NA,"J","ar",8,"Deposited"
"10.1101/111773","10.1038/nsmb.3402",2017-04-24,"Active and poised promoter states drive folding of the extended HoxB locus in mouse embryonic stem cells","nature structural and molecular biology",10,"J","ar",10,"Deposited"
"10.1101/075846","10.1038/s41598-017-00791-8",2017-04-21,"Collateral sensitivity networks reveal evolutionary instability and novel treatment strategies in ALK mutated non-small cell lung cancer","scientific reports",NA,"J","ar",7,"Deposited"
"10.1101/046383","10.1016/j.ajhg.2017.03.002",2017-03-23,"Functional Architectures of Local and Distal Regulation of Gene Expression in Multiple Human Tissues","american journal of human genetics",12,"J","ar",11,"Deposited"
"10.1101/026419","10.1089/brain.2016.0462",2017-01-17,"Tracking Dynamic Interactions between Structural and Functional Connectivity: A TMS/EEG-dMRI Study","brain connectivity",14,"J","ar",10,"Deposited"
"10.1101/017889","10.1016/j.bbagrm.2015.07.017",2015-08-08,"Methods for distinguishing between protein-coding and long noncoding RNAs and the elusive biological purpose of translation of long noncoding RNAs","biochimica et biophysica acta - gene regulatory mechanisms",10,"J","re",2,"Deposited"
"10.1101/080283","10.1038/srep42140",2017-02-10,"Association of polygenic risk for major psychiatric illness with subcortical volumes and white matter integrity in UK Biobank","scientific reports",NA,"J","ar",13,"Deposited"
"10.1101/006817","10.1007/s10441-015-9257-9",2015-05-15,"A Solution to the Biodiversity Paradox by Logical Deterministic Cellular Automata","acta biotheoretica",19,"J","ar",2,"Deposited"
"10.1101/050450","10.1016/j.neuroimage.2016.08.052",2016-09-02,"Alpha phase dynamics predict age-related visual working memory decline","neuroimage",8,"J","ar",5,"Deposited"
"10.1101/173351","10.1093/infdis/jix575",2017-10-31,"On the Relative Role of Different Age Groups during Epidemics Associated with Respiratory Syncytial Virus","journal of infectious diseases",7,"J","ar",7,"Deposited"
"10.1101/200477","10.1128/mbio.01964-17",2017-12-13,"Prophages and growth dynamics confound experimental results with antibiotic-tolerant persister cells","mbio",NA,"J","ar",5,"Deposited"
"10.1101/230482","10.1016/j.tube.2017.11.007",2017-11-23,"Modeling the structural origins of drug resistance to isoniazid via key mutations in Mycobacterium tuberculosis catalase-peroxidase, KatG","tuberculosis",8,"J","ar",4,"Deposited"
"10.1101/186148","10.1534/g3.117.300260",2017-10-14,"APC/CFZR-1 controls SAS-5 levels to regulate centrosome duplication in Caenorhabditis elegans","g3: genes, genomes, genetics",10,"J","ar",4,"Deposited"
"10.1101/171223","10.1094/mpmi-08-17-0196-fi",2017-11-16,"Lessons in effector and NLR biology of plant-microbe systems","molecular plant-microbe interactions",12,"J","re",19,"Deposited"
"10.1101/139089","10.1007/s00223-017-0355-3",2017-11-02,"A Murine Model for Human ECO Syndrome Reveals a Critical Role of Intestinal Cell Kinase in Skeletal Development","calcified tissue international",10,"J","ar",9,"Deposited"
"10.1101/130096","10.7554/elife.28040",2017-09-13,"Causal evidence for lateral prefrontal cortex dynamics supporting cognitive control","elife",NA,"J","ar",2,"Deposited"
"10.1101/086280","10.1002/ar.23700",2017-10-12,"Development and Assessment of Fully Automated and Globally Transitive Geometric Morphometric Methods, With Application to a Biological Comparative Dataset With High Interspecific Variation","anatomical record",23,"J","ar",5,"Deposited"
"10.1101/080952","10.1111/jeb.13184",2017-10-04,"Grow with the flow: a latitudinal cline in physiology is associated with more variable precipitation in Erythranthe cardinalis","journal of evolutionary biology",15,"J","ar",2,"Deposited"
"10.1101/115758","10.1038/s41598-017-12295-6",2017-09-19,"Neurons define non-myelinated axon segments by the regulation of galectin-4-containing axon membrane domains","scientific reports",NA,"J","ar",6,"Deposited"
"10.1101/124024","10.1038/s41598-017-12630-x",2017-10-02,"Assessing inhibitors of mutant isocitrate dehydrogenase using a suite of pre-clinical discovery assays","scientific reports",NA,"J","ar",25,"Deposited"
"10.1101/146886","10.1111/1462-2920.13895",2017-08-24,"Transient exposure to oxygen or nitrate reveals ecophysiology of fermentative and sulfate-reducing benthic microbial populations","environmental microbiology",16,"J","ar",6,"Deposited"
"10.1101/030668","10.1128/mbio.02162-15",2016-03-23,"Evolutionary history of the global emergence of the Escherichia coli epidemic clone ST131","mbio",NA,"J","ar",23,"Deposited"
"10.1101/107102","10.1128/mbio.00672-17",2017-08-09,"Division of labor, bet hedging, and the evolution of mixed biofilm investment strategies","mbio",NA,"J","ar",4,"Deposited"
"10.1101/137059","10.1038/s41467-017-00494-8",2017-08-23,"Improved split fluorescent proteins for endogenous protein labeling","nature communications",NA,"J","ar",6,"Deposited"
"10.1101/129197","10.1038/s41598-017-09797-8",2017-08-21,"Sofosbuvir protects Zika virus-infected mice from mortality, preventing short- A nd long-term sequelae","scientific reports",NA,"J","ar",15,"Deposited"
"10.1101/137075","10.1016/j.molcel.2017.07.027",2017-08-25,"The DNA Damage Checkpoint Eliminates Mouse Oocytes with Chromosome Synapsis Failure","molecular cell",102575,"J","ar",5,"Deposited"
"10.1101/063750","10.1093/molbev/msx095",2017-02-21,"Inference of epistatic effects leading to entrenchment and drug resistance in HIV-1 protease","molecular biology and evolution",16,"J","ar",4,"Deposited"
"10.1101/141812","10.1371/journal.pgen.1006877",2017-07-06,"The nucleoid occlusion protein SlmA is a direct transcriptional activator of chitobiose utilization in Vibrio cholerae","plos genetics",NA,"J","ar",3,"Deposited"
"10.1101/132977","10.1111/ejn.13642",2017-07-12,"Long-lasting contribution of dopamine in the nucleus accumbens core, but not dorsal lateral striatum, to sign-tracking","european journal of neuroscience",9,"J","ar",2,"Deposited"
"10.1101/095570","10.3389/fnhum.2017.00390",2017-08-03,"When null hypothesis significance testing is unsuitable for research: A reassessment","frontiers in human neuroscience",NA,"J","re",2,"Deposited"
"10.1101/079442","10.1038/s41598-017-05188-1",2017-07-04,"Portable and Error-Free DNA-Based Data Storage","scientific reports",NA,"J","ar",3,"Deposited"
"10.1101/151126","10.1371/journal.pone.0180467",2017-07-06,"DNA isolation protocol effects on nuclear DNA analysis by microarrays, droplet digital PCR, and whole genome sequencing, and on mitochondrial DNA copy number estimation","plos one",NA,"J","ar",13,"Deposited"
"10.1101/042937","10.1186/s13229-017-0147-7",2017-06-21,"Hierarchical cortical transcriptome disorganization in autism","molecular autism",NA,"J","ar",4,"Deposited"
"10.1101/072231","10.1371/journal.pone.0177517",2017-05-15,"Disentangling niche competition from grazing mortality in phytoplankton dilution experiments","plos one",NA,"J","ar",2,"Deposited"
"10.1101/095414","10.1016/j.dsr.2017.05.011",2017-05-30,"In situ estimates of iron-oxidation and accretion rates for iron-oxidizing bacterial mats at L??ihi Seamount","deep-sea research part i: oceanographic research papers",9,"J","ar",5,"Deposited"
"10.1101/052431","10.7554/elife.17686",2016-10-10,"A cellular and regulatory map of the GABAergic nervous system of C. elegans","elife",NA,"J","ar",3,"Deposited"
"10.1101/065839","10.1371/journal.pcbi.1005433",2017-03-16,"Fragility of foot process morphology in kidney podocytes arises from chaotic spatial propagation of cytoskeletal instability","plos computational biology",NA,"J","ar",10,"Deposited"
"10.1101/023507","10.1016/j.ecocom.2015.11.003",2015-12-18,"Stabilizing the dynamics of laboratory populations of Drosophila melanogaster through upper and lower limiter controls","ecological complexity",8,"J","ar",3,"Deposited"
"10.1101/007211","10.1093/bioinformatics/btv074",2015-03-29,"Assessing allele-specific expression across multiple tissues from RNA-seq read data","bioinformatics",8,"J","ar",7,"Deposited"
"10.1101/050773","10.1098/rspb.2016.2180",2016-12-22,"Urbanization drives the evolution of parallel clines in plant populations","proceedings of the royal society b: biological sciences",NA,"J","ar",3,"Deposited"
"10.1101/001198","10.1038/mp.2014.99",2014-09-16,"Genomic architecture of human neuroanatomical diversity","molecular psychiatry",6,"J","ar",30,"Deposited"
"10.1101/008730","10.1387/ijdb.140088mr",2015-02-18,"Dimorphic development in Streblospio benedicti: Genetic analysis of morphological differences between larval types","international journal of developmental biology",7,"J","ar",2,"Deposited"
"10.1101/029306","10.1093/nar/gkw654",2016-07-26,"Contiguous and accurate de novo assembly of metazoan genomes with modest long read coverage","nucleic acids research",NA,"J","ar",4,"Deposited"
"10.1101/052191","10.1098/rstb.2015.0409",2016-11-08,"From cytoskeletal dynamics to organ asymmetry: A nonlinear, regulative pathway underlies left - Right patterning","philosophical transactions of the royal society b: biological sciences",18,"J","ar",3,"Deposited"
"10.1101/064113","10.1371/journal.pcbi.1005144",2016-10-07,"Influence of Rotational Nucleosome Positioning on Transcription Start Site Selection in Animal Promoters","plos computational biology",NA,"J","ar",3,"Deposited"
"10.1101/199497","10.7554/elife.32353",2017-12-18,"Two-photon imaging in mice shows striosomes and matrix have overlapping but differential reinforcement-related responses","elife",NA,"J","ar",4,"Deposited"
"10.1101/002287","10.1371/journal.pone.0114608",2014-12-12,"Predicting growth conditions from internal metabolic fluxes in an in-silico model of E. coli","plos one",NA,"J","ar",7,"Deposited"
"10.1101/008839","10.1016/j.jtbi.2014.09.018",2014-09-28,"Glucose-lactate metabolic cooperation in cancer: Insights from a spatial mathematical model and implications for targeted therapy","journal of theoretical biology",14,"J","ar",7,"Deposited"
"10.1101/055384","10.1111/evo.13011",2016-07-20,"Specialization of a polyphenism switch gene following serial duplications in Pristionchus nematodes","evolution; international journal of organic evolution",12,"J","ar",2,"Deposited"
"10.1101/033167","10.1534/g3.116.029900",2016-06-25,"Meiotic interactors of a mitotic gene Tao3 revealed by functional analysis of its rare variant","g3: genes, genomes, genetics",9,"J","ar",8,"Deposited"
