"ARTICLE_DOI","AUTHOR_PRODUCTIVITY"
"10.1371/journal.pcbi.1005617",110
"10.1016/j.bandc.2017.08.003",42
"10.1063/1.5001320",18
"10.1002/acn3.374",46
"10.1371/journal.pcbi.1005892",34
"10.1093/annonc/mdx682",110
"10.1016/j.ygeno.2017.03.002",19
"10.1016/j.celrep.2017.08.008",68
"10.1371/journal.pcbi.1005795",19
"10.1093/nar/gkx069",21
"10.1093/bioinformatics/btx360",108
"10.1038/s41598-017-11390-y",48
"10.1021/acs.jproteome.6b01048",56
"10.7717/peerj.3773",23
"10.1534/genetics.116.196238",30
"10.1038/ncomms15114",19
"10.1093/bioinformatics/btx077",11
"10.1016/j.cogpsych.2017.11.001",27
"10.7554/elife.25884.001",20
"10.1371/journal.pone.0187976",25
"10.1111/mec.14186",19
"10.1371/journal.pgen.1007003",21
"10.1016/j.stemcr.2017.09.021",54
"10.1038/srep45162",38
"10.1152/jn.00089.2017",80
"10.1073/pnas.1620813114",19
"10.1038/nbt.3963",13
"10.1523/jneurosci.1672-16.2017",94
"10.1002/ece3.2594",31
"10.1038/s41598-017-12672-1",21
"10.1038/s41598-017-08830-0",32
"10.1073/pnas.1612920114",7
"10.3389/fnins.2017.00607",74
"10.1371/journal.pcbi.1005618",18
"10.1002/sta4.145",30
"10.1371/journal.pgen.1007073",56
"10.1111/1755-0998.12699",10
"10.1073/pnas.1713543114",38
"10.1038/ng.3970",56
"10.1534/g3.117.040824",11
"10.1534/genetics.116.191205",3
"10.1038/s41467-017-02066-2",11
"10.1186/s13227-017-0078-6",24
"10.3389/fphys.2017.00997",24
"10.1038/s41598-017-17070-1",16
"10.1016/j.neubiorev.2017.09.001",21
"10.1093/cid/cix446",224
"10.1016/j.celrep.2017.09.063",18
"10.1021/acs.jced.7b00104",126
"10.3389/fncom.2017.00030",26
"10.1016/j.neuroimage.2017.04.069",15
"10.1007/s10827-017-0662-8",94
"10.1371/journal.pone.0183018",78
"10.1016/j.jneumeth.2017.06.008",90
"10.1126/science.aaj2038",7
"10.1038/s41598-017-06810-y",138
"10.1016/j.stemcr.2017.06.018",230
"10.1177/0748730417731863",48
"10.1371/journal.pone.0165729",184
"10.1038/s41562-017-0098",34
"10.1093/nar/gkx622",14
"10.1128/mbio.01861-17",45
"10.1016/j.cbpa.2017.09.006",29
"10.1371/journal.ppat.1006439",30
"10.1128/msphere.00030-17",15
"10.7717/peerj.3901",52
"10.1016/j.cell.2017.08.017",17
"10.1111/1365-2656.12791",8
"10.1371/journal.pgen.1005614",14
"10.1002/gepi.22098",38
"10.1152/jn.00638.2017",50
"10.1016/j.soilbio.2017.11.009",502
"10.1111/ecog.02869",38
"10.1093/biolinnean/blx130",194
"10.1534/g3.117.300216",30
"10.1016/j.virusres.2016.12.004",21
"10.1088/1478-3975/aa7bae",12
"10.1093/nar/gkx1165",121
"10.1016/j.jclepro.2017.10.169",46
"10.1016/j.neuroimage.2017.12.041",267
"10.1016/j.jtbi.2017.12.010",58
"10.1186/s40168-017-0270-x",82
"10.1186/s13742-016-0151-4",342
"10.1016/j.neuroimage.2017.10.034",75
"10.1093/molbev/msx301",240
"10.1016/j.cbpa.2017.09.001",119
"10.1093/molbev/msx293",79
"10.1111/nph.14815",100
"10.1002/gepi.22095",87
"10.1038/nbt.4038",125
"10.1111/mpp.12546",184
"10.1007/s00251-017-1023-5",162
"10.1242/dev.147793",592
"10.1038/s41588-017-0004-9",366
"10.1093/infdis/jix592",300
"10.1016/j.jtbi.2017.10.003",16
"10.1039/c7sc04422d",59
"10.1016/j.evolhumbehav.2017.12.004",55
"10.1016/j.jtbi.2017.11.024",106
"10.1128/aem.02061-17",22
"10.1111/eva.12557",42
"10.1016/j.cognition.2017.12.001",84
"10.1016/j.jneumeth.2017.10.015",152
"10.1007/s10519-017-9884-9",44
"10.1111/2041-210x.12851",104
"10.1089/zeb.2017.1488",13
"10.1111/1462-2920.14031",286
"10.1016/j.jtbi.2017.09.013",28
"10.1038/mp.2017.18",810
"10.1534/genetics.117.300312",31
"10.1111/mec.14430",45
"10.1074/jbc.m117.815340",232
"10.1007/s00294-017-0765-9",32
"10.1002/pmic.201700401",334
"10.1111/brv.12236",39
"10.1002/art.40344",324
"10.1002/gcc.22512",70
"10.1007/s00251-017-0975-9",10
"10.1177/0962280216660128",252
"10.1016/j.jcf.2017.08.007",17
"10.1016/j.neuroimage.2017.12.076",120
"10.1021/acssynbio.7b00269",47
"10.7554/elife.32073",17
"10.1016/j.neuron.2017.04.010",31
"10.1242/dev.153114",36
"10.1016/j.neuroscience.2017.11.017",44
"10.1111/gcb.13833",36
"10.1016/j.neuroimage.2015.11.049",88
"10.1016/j.ijms.2017.08.014",66
"10.1115/1.4037937",176
"10.1371/journal.pgen.1006887",81
"10.3389/fmicb.2017.02140",94
"10.1094/mpmi-08-17-0196-fi",84
"10.1111/oik.04751",102
"10.1093/biolinnean/blx125",171
"10.1093/molbev/msx302",85
"10.1007/s10530-017-1513-2",32
"10.7554/elife.28412",90
"10.1038/s41594-017-0001-9",35
"10.1111/gbb.12387",78
"10.1039/c7tx00209b",162
"10.1016/j.neuroimage.2017.09.059",270
"10.1007/s00239-017-9820-x",29
"10.1016/j.neuroimage.2017.12.017",38
"10.1038/s41467-017-02075-1",273
"10.1111/mec.14426",35
"10.1038/s41467-017-02425-z",40
"10.1142/s021972001740011x",76
"10.1086/695439",34
"10.1016/j.neuroscience.2017.10.038",26
"10.1016/j.ympev.2017.09.025",45
"10.1038/ismej.2017.187",54
"10.1016/j.ympev.2017.08.011",58
"10.1111/ecog.02336",420
"10.1111/nph.14772",73
"10.1038/s41467-017-01628-8",19
"10.1111/mec.13645",10
"10.1093/molbev/msx305",33
"10.1128/aem.01966-17",117
"10.1038/s41467-017-02424-0",47
"10.1016/j.ymben.2017.11.011",120
"10.1093/bioinformatics/btx557",29
"10.1038/s41598-017-06995-2",23
"10.1111/desc.12579",27
"10.1038/s41588-017-0016-5",84
"10.1371/journal.pgen.1006568",11
"10.1523/jneurosci.2237-17.2017",20
"10.1016/j.cortex.2017.11.022",274
"10.1093/bioinformatics/btx664",56
"10.1073/pnas.1711114115",39
"10.1002/ece3.2831",15
"10.1016/j.jtbi.2017.09.024",40
"10.1016/j.neuroscience.2017.12.004",14
"10.1111/ejn.13597",20
"10.1080/15384101.2017.1363936",9
"10.1534/g3.117.300462",189
"10.1016/j.jmb.2017.11.016",135
"10.1094/phyto-05-17-0184-r",6
"10.1534/g3.117.300292",80
"10.1534/genetics.117.300268",128
"10.1590/0074-02760170225",6
"10.1128/mbio.01549-17",17
"10.1083/jcb.201705190",18
"10.1111/2041-210x.12688",24
"10.1074/jbc.m117.800888",40
"10.1021/acschemneuro.7b00444",36
"10.1093/bioinformatics/btx623",300
"10.1093/bioinformatics/btx578",122
"10.1038/s41598-017-09671-7",36
"10.1007/s00248-017-1096-6",14
"10.1093/mp/sst177",8
"10.1186/s12864-017-3515-y",12
"10.1111/1462-2920.14037",50
"10.1073/pnas.1418652112",13
"10.1093/bioinformatics/btx565",60
"10.1038/onc.2017.360",156
"10.3897/bdj.5.e12012",3
"10.1111/mec.14275",23
"10.1111/tpj.13781",34
"10.3389/fgene.2017.00136",6
"10.1021/acssynbio.7b00122",16
"10.1093/molbev/msx265",21
"10.1002/pro.3315",52
"10.1021/acs.biochem.7b01135",252
"10.1093/glycob/cwx095",112
"10.1016/j.csbj.2017.08.002",26
"10.1080/15384101.2017.1383576",66
"10.1007/s10955-015-1410-y",11
"10.1016/j.jep.2016.09.041",4
"10.1038/s41593-017-0028-6",34
"10.1002/ece3.3572",16
"10.1093/dnares/dsx034",29
"10.1083/jcb.201606126",11
"10.1186/s13072-017-0162-0",13
"10.1038/s41598-017-03250-6",120
"10.1002/ajpa.23350",6
"10.1021/acssynbio.7b00255",19
"10.1534/genetics.117.300460",6
"10.1038/s41598-017-04849-5",12
"10.1088/1741-2552/aa6c6f",5
"10.1021/acschemneuro.7b00388",64
"10.1042/bcj20160990",4
"10.1038/gim.2015.161",288
"10.1016/j.bbrc.2017.11.183",22
"10.1186/s12864-016-3287-9",20
"10.1371/journal.pone.0165865",18
"10.1111/1462-2920.13895",28
"10.1186/s12864-017-3864-6",7
"10.1186/s12920-017-0245-6",18
"10.1534/genetics.116.196428",12
"10.1089/zeb.2017.1504",10
"10.1093/nar/gkx152",39
"10.1038/s41467-017-01316-7",33
"10.1016/j.neubiorev.2017.11.010",15
"10.1093/nar/gkx1168",30
"10.1093/nar/gkx1252",30
"10.1007/s00280-017-3500-9",21
"10.1038/srep46105",64
"10.4103/ijmr.ijmr_410_15",10
"10.1098/rsbl.2016.0328",24
"10.1186/s13756-017-0277-x",14
"10.1016/j.celrep.2017.11.002",144
"10.1038/ncomms14077",7
"10.1534/genetics.115.181172",2
"10.1101/gr.224626.117",11
"10.1016/j.yhbeh.2017.07.001",5
"10.1073/pnas.1701738114",12
"10.1016/j.bbrc.2017.07.104",25
"10.1093/bioinformatics/btx644",34
"10.1371/journal.pone.0175115",18
"10.1128/jcm.01569-17",26
"10.1371/journal.pone.0179180",14
"10.1093/dnares/dsx035",12
"10.1111/nph.14921",28
"10.1111/ahg.12220",24
"10.1109/jproc.2016.2577380",6
"10.1093/bioinformatics/btx530",46
"10.1073/pnas.1707687114",4
"10.1093/jamia/ocx084",11
"10.1162/neco_a_00915",7
"10.7554/elife.25496",5
"10.1664/15-sn-025.1",1
"10.1111/oik.04330",56
"10.7554/elife.29089",8
"10.1105/tpc.15.00538",1
"10.1152/jn.00340.2017",12
"10.1152/jn.00398.2017",12
"10.1093/bioinformatics/btx545",28
"10.7717/peerj.3737",13
"10.1186/s13287-017-0659-2",6
"10.1016/j.tpb.2015.06.001",4
"10.1158/0008-5472.can-17-0344",45
"10.1098/rsob.170104",126
"10.1007/s12041-015-0559-0",1
"10.1534/genetics.117.300273",6
"10.1038/sdata.2015.23",38
"10.7554/elife.25157.001",81
"10.1016/j.genrep.2016.01.001",16
"10.1371/journal.pcbi.1005124",8
"10.1002/gcc.22511",5
"10.1101/gr.184135.114",6
"10.1007/s10863-017-9709-9",22
"10.1016/j.neuroimage.2016.04.021",6
"10.1038/srep40201",6
"10.12688/f1000research.7534.1",1
"10.1126/scisignal.aan4893",4
"10.1038/s41559-017-0377-2",76
"10.1038/s41467-017-01037-x",76
"10.1093/database/bax020",76
"10.1142/s0217979217502447",10
"10.1086/688658",1
"10.1111/evo.13023",2
"10.1186/s40168-016-0222-x",14
"10.1111/evo.13011",2
"10.1002/cmdc.201700663",13
"10.1002/acn3.369",2
"10.1093/molbev/msw017",20
"10.7554/elife.28040",40
"10.1111/mec.13854",6
"10.1371/journal.pone.0174131",3
"10.1007/s10342-016-0953-z",1
"10.1002/ece3.2606",1
"10.1186/s12859-017-1847-x",112
"10.3389/fncir.2017.00081",4
"10.1038/ismej.2017.91",8
"10.1534/genetics.116.191775",2
"10.1016/j.conb.2017.03.011",4
"10.1371/journal.pgen.1006815",2
"10.7554/elife.31186",6
"10.1016/j.cels.2017.11.011",7
"10.1111/1365-2656.12708",4
"10.1074/jbc.m116.729194",4
"10.1534/genetics.116.196519",2
"10.1093/jhered/esx070",3
"10.1093/bioinformatics/btx359",33
"10.1371/journal.pcbi.1005790",1
"10.1186/s12711-017-0348-8",3
"10.1002/ecs2.1893",1
"10.18632/oncotarget.23000",18
"10.15252/msb.20156297",66
"10.7554/elife.30766",1
"10.7554/elife.32012",2
"10.1084/jem.20161955",3
"10.1016/j.physd.2017.05.003",1
"10.1098/rsif.2017.0555",2
"10.1016/j.biocon.2017.07.001",2
"10.1371/journal.ppat.1006503",12
"10.1371/journal.pone.0181843",1
"10.1371/journal.pone.0179731",4
"10.1140/epjp/i2017-11735-x",4
"10.1093/jxb/erx256",2
"10.1016/j.heliyon.2017.e00303",1
"10.1093/bioinformatics/btx346",4
"10.1093/gigascience/gix097",20
"10.1128/mcb.00085-17",1
"10.1038/ncomms14238",1
"10.1128/msphere.00555-17",1
"10.1091/mbc.e16-06-0453",1
"10.1091/mbc.e16-09-0686",1
"10.1128/msystems.00051-17",1
"10.1128/aem.01046-17",1
"10.1093/bioinformatics/btx034",8
"10.1111/jeb.13187",4
"10.1093/bioinformatics/btx475",4
"10.1074/mcp.ra117.000335",1
"10.1128/iai.00644-17",2
"10.1152/ajpcell.00124.2017",1
"10.1073/pnas.1712901115",9
"10.1016/j.tig.2014.07.007",891
"10.1371/journal.pcbi.1003757",438
"10.1242/bio.20149399",28
"10.1371/journal.pcbi.1003900",452
"10.1371/journal.pgen.1004499",248
"10.1016/j.mbs.2014.05.002",17
"10.1016/j.evolhumbehav.2014.04.002",94
"10.1007/s00239-014-9644-x",139
"10.1101/gad.252478.114",14
"10.1371/journal.pgen.1004412",102
"10.1371/journal.pone.0086612",43
"10.1007/s00251-014-0785-2",77
"10.1038/srep04942",405
"10.1038/nmat3912",1050
"10.1016/j.coviro.2014.08.001",78
"10.1186/1471-2105-15-126",56
"10.1098/rsif.2013.1189",306
"10.1038/nmeth.3069",103
"10.1371/journal.pone.0113684",195
"10.3389/fimmu.2014.00326",26
"10.1098/rsbl.2014.0497",174
"10.1073/pnas.1314810111",65
"10.1101/gr.172155.114",42
"10.1016/j.tig.2014.09.010",256
"10.1371/journal.pone.0114342",57
"10.1111/2041-210x.12206",222
"10.1016/j.bpj.2014.02.009",134
"10.1371/journal.pgen.1004402",136
"10.1371/journal.pone.0085203",23
"10.1093/nar/gku1234",26
"10.1101/gr.176792.114",186
"10.1371/journal.pgen.1004507",79
"10.1186/1471-2164-15-434",185
"10.1186/s12863-014-0131-6",45
"10.1186/gb-2014-15-6-r88",143
"10.3389/fgene.2014.00013",60
"10.1111/1365-2664.12300",120
"10.1093/molbev/msu220",56
"10.1039/c4ra09730k",120
"10.1371/journal.pcbi.1003458",42
"10.1371/journal.pone.0102170",36
"10.1021/sb400157z",194
"10.1371/journal.pone.0099117",40
"10.1093/bioinformatics/btu563",438
"10.1186/1471-2148-14-98",22
"10.1242/bio.20147955",74
"10.1371/journal.pbio.1001989",25
"10.1101/cshperspect.a016030",38
"10.1186/1471-2164-15-1074",34
"10.3389/fgene.2015.00325",43
"10.1111/mec.13383",70
"10.1038/nature16062",70
"10.1371/journal.pntd.0004212",132
"10.1038/ng.3461",292
"10.1111/evo.12757",30
"10.1371/journal.pmed.1001925",307
"10.1534/genetics.114.169490",298
"10.3389/fphys.2015.00183",44
"10.7554/elife.03952",228
"10.1016/j.baae.2015.08.006",58
"10.1038/nmeth.3370",172
"10.1007/s00412-014-0483-8",180
"10.7717/peerj.900",180
"10.1101/gr.196485.115",98
"10.1016/j.jsb.2015.08.001",31
"10.1093/gbe/evv094",39
"10.7717/peerj.808",280
"10.1186/s12864-015-1248-3",182
"10.1186/s12864-015-2266-x",20
"10.1002/dvg.22878",84
"10.1111/ecog.01252",77
"10.1002/gepi.21892",255
"10.1186/s12918-015-0253-0",73
"10.1073/pnas.1519159112",381
"10.1016/j.bpj.2015.08.039",126
"10.1002/ece3.1596",166
"10.1038/srep10975",466
"10.1186/s12859-015-0484-5",570
"10.1534/g3.114.011411",96
"10.1371/journal.pgen.1005272",49
"10.1093/bioinformatics/btv363",51
"10.1242/dev.127019",147
"10.1038/srep14852",119
"10.1039/c5ra15329h",81
"10.1016/j.tpb.2015.05.002",17
"10.1186/s13742-015-0082-5",34
"10.1186/s12864-015-2313-7",86
"10.1371/journal.pgen.1005590",39
"10.1016/j.mib.2015.06.010",164
"10.1073/pnas.1515043112",49
"10.1038/ng.3275",168
"10.1007/s00248-014-0527-x",211
"10.1016/j.biopsych.2015.02.010",255
"10.1073/pnas.1422638112",302
"10.1111/mec.13122",64
"10.1371/journal.pcbi.1004518",260
"10.1016/j.mib.2015.07.010",30
"10.1093/gbe/evv106",141
"10.1103/physreve.92.012401",63
"10.7717/peerj.882",45
"10.1371/journal.pone.0139429",11
"10.1186/s12864-015-1622-1",44
"10.1371/journal.pgen.1005069",408
"10.3389/fgene.2015.00352",226
"10.1186/s12862-015-0462-6",110
"10.1073/pnas.1418745112",110
"10.7717/peerj.895",172
"10.1093/gbe/evv058",73
"10.1371/journal.pcbi.1004255",64
"10.1093/gbe/evv062",126
"10.1093/nar/gkv411",52
"10.1038/srep10576",1128
"10.1093/molbev/msv167",106
"10.1093/bioinformatics/btv223",24
"10.1186/s12879-015-1317-x",98
"10.1371/journal.pgen.1004913",194
"10.1093/bioinformatics/btv546",110
"10.1111/evo.12707",84
"10.1016/j.ymeth.2014.12.013",35
"10.1186/s13073-015-0195-6",366
"10.1186/s12859-014-0449-0",110
"10.1111/ele.12444",62
"10.1242/bio.013714",135
"10.1016/j.mbs.2015.04.008",5
"10.1021/acs.jcim.5b00090",30
"10.1038/srep13497",55
"10.1534/g3.115.017830",278
"10.1093/bioinformatics/btv276",60
"10.1111/evo.12696",60
"10.1111/evo.12623",90
"10.1094/mpmi-07-15-0147-r",126
"10.1093/nar/gkv1338",27
"10.1093/bioinformatics/btv317",159
"10.1186/s13059-015-0627-z",94
"10.1534/g3.115.020685",14
"10.1038/nmeth.3578",97
"10.1186/s13073-015-0191-x",84
"10.1371/journal.pone.0126935",104
"10.1088/1478-3975/12/2/025002",126
"10.1371/journal.ppat.1004940",126
"10.1371/journal.pone.0108188",14
"10.1093/bioinformatics/btv353",756
"10.1111/evo.12627",74
"10.1073/pnas.1412277112",148
"10.1038/onc.2014.299",59
"10.1038/srep13373",544
"10.1186/s12862-015-0426-x",40
"10.1016/j.jmb.2015.09.002",51
"10.1371/journal.pone.0137601",75
"10.1371/journal.pgen.1005725",108
"10.7554/elife.09178",27
"10.1016/j.ajhg.2015.03.004",567
"10.1016/j.bpj.2015.08.019",106
"10.1186/s13059-015-0762-6",266
"10.1073/pnas.1504177112",44
"10.1371/journal.pone.0137765",14
"10.1371/journal.pone.0135114",57
"10.1371/journal.pone.0105535",11
"10.1093/ijnp/pyv063",50
"10.1534/genetics.115.179838",43
"10.1534/g3.115.019083",25
"10.1073/pnas.1517584112",186
"10.1016/j.cels.2015.08.013",203
"10.1534/g3.115.021592",106
"10.1073/pnas.1503830112",120
"10.1186/s13059-015-0742-x",20
"10.7717/peerj.588",38
"10.1016/j.tpb.2015.03.006",35
"10.1534/g3.115.021444",58
"10.1152/jn.00221.2014",70
"10.1016/j.neuroimage.2015.07.031",140
"10.1093/nar/gkv717",21
"10.1534/genetics.115.178103",70
"10.1002/cpe.3253",31
"10.1093/bioinformatics/btv280",188
"10.1093/bioinformatics/btv214",79
"10.1093/nar/gkv527",41
"10.1242/dev.127530",25
"10.1038/ncomms9878",190
"10.1186/s13059-015-0720-3",88
"10.1104/pp.15.01229",58
"10.1038/nature14684",40
"10.1093/bioinformatics/btv368",66
"10.1111/1365-2664.12302",62
"10.1002/hbm.22666",7
"10.1093/bioinformatics/btv176",18
"10.1371/journal.pone.0138344",17
"10.1002/ajmg.b.32317",176
"10.1534/genetics.115.176743",27
"10.1038/ng.3244",114
"10.1186/s13059-015-0743-9",64
"10.1111/mec.13272",24
"10.1371/journal.ppat.1004721",11
"10.1371/journal.pone.0137411",168
"10.1534/genetics.115.176677",249
"10.1093/bioinformatics/btv550",33
"10.1016/j.molliq.2015.08.054",17
"10.7554/elife.10565",201
"10.1038/ng.3454",14
"10.1016/j.mbs.2014.06.002",20
"10.1371/journal.pone.0145857",88
"10.1242/bio.201410843",35
"10.1016/j.neuron.2015.10.022",43
"10.1371/journal.pone.0152316",186
"10.1093/bioinformatics/btw332",822
"10.1186/s13059-016-1119-5",494
"10.1186/s12859-016-1323-z",233
"10.1534/g3.116.032763",70
"10.1038/nmeth.3993",694
"10.1111/rec.12350",41
"10.1038/srep31919",186
"10.1093/bioinformatics/btw155",314
"10.1093/bioinformatics/btw312",74
"10.1371/journal.pone.0151651",72
"10.1074/mcp.m115.056473",543
"10.3389/fonc.2016.00186",71
"10.1371/journal.pcbi.1004689",284
"10.1098/rspb.2016.2180",116
"10.1038/srep33436",594
"10.7717/peerj.2436",243
"10.1534/g3.116.027730",99
"10.1534/g3.116.028407",48
"10.1093/molbev/msv196",160
"10.1534/genetics.116.191213",28
"10.7554/elife.20934",61
"10.1371/journal.pcbi.1004889",39
"10.1038/srep32624",63
"10.3389/fmicb.2016.00968",95
"10.1523/jneurosci.0292-16.2016",61
"10.7554/elife.16748",100
"10.1534/g3.115.019588",7
"10.1016/j.visres.2015.12.006",80
"10.1007/s10120-015-0566-0",38
"10.1534/genetics.115.180570",53
"10.1186/s13062-016-0127-4",256
"10.1038/ng.3539",450
"10.1534/g3.115.023200",236
"10.1534/g3.116.032672",249
"10.1111/mec.13485",26
"10.1111/2041-210x.12534",82
"10.1038/srep33212",474
"10.1186/s12889-016-3569-9",242
"10.1002/ajpa.22995",24
"10.1093/nar/gkw396",280
"10.12688/f1000research.8839.1",225
"10.1093/bioinformatics/btv733",129
"10.1098/rsos.160654",114
"10.3767/003158516x692149",25
"10.1038/nbt.3704",250
"10.1038/srep23257",86
"10.1186/s40168-016-0205-y",51
"10.1371/journal.pone.0140605",34
"10.1093/gbe/evw220",64
"10.1016/j.ygeno.2016.02.007",134
"10.1038/srep37244",441
"10.1371/journal.pone.0165899",27
"10.1137/15m1028443",168
"10.3389/fnins.2016.00106",128
"10.1534/g3.116.033332",210
"10.1038/srep36372",38
"10.1073/pnas.1607674113",17
"10.2807/1560-7917.es.2016.21.29.30296",35
"10.1111/mec.13683",16
"10.1111/cmi.12530",113
"10.1534/genetics.115.180513",346
"10.1038/ncomms11320",1158
"10.1038/srep38968",1128
"10.1242/dev.141283",105
"10.3389/fnana.2016.00051",948
"10.1038/sdata.2016.44",181
"10.3389/fmicb.2016.01215",51
"10.3389/fmicb.2016.01975",160
"10.1128/msystems.00101-16",324
"10.1038/srep30047",169
"10.1111/ecog.01447",59
"10.1093/nar/gkw120",1110
"10.1038/ncomms11245",132
"10.1007/s12687-016-0266-4",336
"10.1186/s12920-016-0230-5",93
"10.1111/evo.12889",133
"10.1111/mec.13467",81
"10.1371/journal.pone.0168467",13
"10.1126/science.aaf7865",95
"10.1038/srep34820",45
"10.1093/molbev/msw186",64
"10.1093/eurheartj/ehw450",243
"10.1099/mgen.0.000102",232
"10.1186/s13072-016-0089-x",120
"10.1016/j.bpj.2016.06.026",130
"10.1523/jneurosci.4523-15.2016",22
"10.1016/j.jmb.2016.06.002",103
"10.1016/j.mod.2016.08.003",114
"10.1016/j.quascirev.2016.01.012",186
"10.1371/journal.pcbi.1005131",94
"10.1016/j.earscirev.2016.06.005",122
"10.1214/15-aoas871",21
"10.7554/elife.20750",184
"10.1016/j.neuropsychologia.2016.11.006",67
"10.7554/elife.11815.001",52
"10.1021/acs.jpcb.5b11380",61
"10.1038/srep33257",33
"10.1186/s12861-016-0121-1",24
"10.1111/mec.13698",116
"10.1534/genetics.115.183285",88
"10.1038/srep30794",44
"10.1128/aac.00094-16",136
"10.1002/pmic.201600167",48
"10.1371/journal.pone.0162098",16
"10.7717/peerj.1725",16
"10.1371/journal.pcbi.1005156",10
"10.1126/science.aaf5124",89
"10.1111/evo.12859",120
"10.1083/jcb.201605065",80
"10.1038/ng.3469",128
"10.1016/j.ejca.2016.07.024",50
"10.1038/srep30287",32
"10.1038/ng.3489",32
"10.1007/s10441-015-9271-y",24
"10.1093/bioinformatics/btw325",303
"10.1093/bioinformatics/btw004",64
"10.3389/fncir.2016.00041",65
"10.1186/s12864-016-3239-4",196
"10.7717/peerj.2393",36
"10.1093/bioinformatics/btw493",224
"10.1016/j.bbagrm.2015.07.017",39
"10.1101/gr.205468.116",44
"10.7554/elife.21454",58
"10.1371/journal.pgen.1006072",18
"10.1186/s13023-016-0545-5",159
"10.1073/pnas.1607836113",302
"10.1074/jbc.m116.735449",29
"10.1002/oby.21653",68
"10.1038/srep36272",66
"10.1371/journal.pone.0161659",65
"10.1111/nph.14033",22
"10.1534/genetics.116.191122",27
"10.1371/journal.pntd.0005243",35
"10.1038/ncomms13808",27
"10.1186/s12864-016-2981-y",26
"10.3389/fphar.2015.00321",158
"10.1016/j.neuroimage.2015.04.019",21
"10.1111/1365-2656.12482",417
"10.1371/journal.pcbi.1004778",256
"10.1534/g3.116.031898",21
"10.1186/s12974-016-0567-x",108
"10.1371/journal.pcbi.1005088",50
"10.1016/j.cobeha.2016.06.006",75
"10.1038/ng.3486",272
"10.7717/peerj.2501",334
"10.1111/nph.13983",64
"10.7717/peerj.1682",262
"10.1371/journal.pone.0162639",159
"10.1016/j.jsb.2015.11.003",34
"10.1038/nmeth.4015",246
"10.1111/2041-210x.12508",56
"10.1534/genetics.116.188508",74
"10.1002/ece3.2283",30
"10.1371/journal.pntd.0004725",43
"10.1016/j.cortex.2015.07.007",10
"10.1073/pnas.1523951113",32
"10.1534/g3.115.026690",96
"10.1152/jn.00215.2016",324
"10.1128/mbio.02162-15",249
"10.1038/ncomms13666",447
"10.1038/srep35985",63
"10.1186/s12864-016-3055-x",106
"10.1038/ng.3679",537
"10.1371/journal.pone.0145825",37
"10.7554/elife.16965",208
"10.1016/j.tpb.2015.11.004",40
"10.1128/mbio.01916-16",72
"10.1186/s13059-016-0994-0",252
"10.1371/journal.pgen.1006051",216
"10.1186/s13023-016-0537-5",70
"10.1371/journal.pgen.1006312",80
"10.1186/s13059-016-0970-8",154
"10.1073/pnas.1519730113",15
"10.1155/2016/9485079",120
"10.1016/j.pbiomolbio.2016.07.006",201
