"PREPRINT_DOI","ARTICLE_DOI","GENDER"
"10.1101/072306","10.1371/journal.pgen.1006594","male"
"10.1101/055954","10.1016/j.cels.2016.12.010","male"
"10.1101/052175","10.1038/srep38703","female"
"10.1101/046565","10.1002/aur.1678","male"
"10.1101/036376","10.1093/bioinformatics/btw355","male"
"10.1101/015727","10.1038/nmeth.3046","female"
"10.1101/154021","10.1016/j.chom.2017.11.007","female"
"10.1101/115519","10.1534/g3.117.300235","male"
"10.1101/224477","10.1523/jneurosci.1906-17.2017","female"
"10.1101/162180","10.1093/nar/gkx1018","male"
"10.1101/038562","10.1371/journal.pone.0158221","female"
"10.1101/144337","10.1098/rsos.171085","male"
"10.1101/210146","10.1016/j.physbeh.2017.12.011","male"
"10.1101/082917","10.1093/nar/gkx618","male"
"10.1101/074443","10.1038/nature24267","male"
"10.1101/020172","10.1007/s10955-015-1398-3","male"
"10.1101/118471","10.1523/jneurosci.0984-17.2017","male"
"10.1101/123620","10.1186/s12916-017-0881-x","male"
"10.1101/100602","10.1073/pnas.1700345114","male"
"10.1101/058768","10.1371/journal.pcbi.1005589","male"
"10.1101/102897","10.1523/jneurosci.0263-17.2017","male"
"10.1101/042986","10.1371/journal.pcbi.1005460","male"
"10.1101/059279","10.1111/eva.12476","female"
"10.1101/077586","10.1073/pnas.1616892114","male"
"10.1101/035444","10.1093/bioinformatics/btw584","male"
"10.1101/009548","10.1093/bioinformatics/btv335","male"
"10.1101/019018","10.1101/gr.191692.115","male"
"10.1101/009613","10.1186/2047-217x-3-22","male"
"10.1101/018853","10.1002/dvg.22878","male"
"10.1101/062844","10.1007/s10592-016-0919-1","male"
"10.1101/068817","10.3389/fmicb.2016.01688","male"
"10.1101/060996","10.1038/srep39719","male"
"10.1101/006791","10.3389/fninf.2015.00007","male"
"10.1101/053280","10.3389/fonc.2016.00186","male"
"10.1101/138487","10.1128/jvi.01773-17","male"
"10.1101/004341","10.1073/pnas.1409572111","female"
"10.1101/085175","10.1093/biostatistics/kxx028","male"
"10.1101/017152","10.7554/elife.09977","male"
"10.1101/098913","10.1038/nprot.2017.066","male"
"10.1101/096644","10.1534/g3.116.038885","male"
"10.1101/025833","10.1016/j.scitotenv.2015.10.042","male"
"10.1101/013870","10.1371/journal.pone.0127219","male"
"10.1101/068387","10.7717/peerj.2874","male"
"10.1101/052142","10.1101/gr.209486.116","female"
"10.1101/027953","10.1186/s12864-016-3434-3","male"
"10.1101/072587","10.1038/srep37197","male"
"10.1101/105106","10.1093/bioinformatics/btx550","male"
"10.1101/169508","10.1371/journal.pgen.1007114","female"
"10.1101/042796","10.1534/genetics.115.183285","male"
"10.1101/040089","10.1534/genetics.116.188292","male"
"10.1101/098046","10.1016/j.jtbi.2017.11.026","male"
"10.1101/135673","10.1523/jneurosci.2009-17.2017","male"
"10.1101/201384","10.1038/s41467-017-01944-z","male"
"10.1101/032227","10.1093/nar/gkx702","male"
"10.1101/141838","10.1038/s41598-017-15495-2","male"
"10.1101/163626","10.1186/s12864-017-4156-x","male"
"10.1101/167825","10.1016/j.jtbi.2017.08.006","male"
"10.1101/107573","10.1038/s41598-017-06387-6","male"
"10.1101/121962","10.1111/2041-210x.12853","male"
"10.1101/098541","10.1186/s12920-017-0283-0","male"
"10.1101/107664","10.1007/s00265-017-2319-z","male"
"10.1101/066555","10.1101/gr.213546.116","male"
"10.1101/121582","10.3791/55380","male"
"10.1101/038422","10.1093/jxb/erw457","female"
"10.1101/076828","10.1098/rspb.2017.0125","male"
"10.1101/061606","10.1101/gr.212092.116","male"
"10.1101/045740","10.1186/s12862-016-0838-2","female"
"10.1101/014464","10.1534/genetics.115.174920","male"
"10.1101/044925","10.1093/bioinformatics/btw369","male"
"10.1101/036962","10.1093/bioinformatics/btw167","male"
"10.1101/036418","10.1016/j.celrep.2016.08.081","male"
"10.1101/053140","10.1111/evo.13046","male"
"10.1101/002832","10.1186/s13059-014-0550-8","male"
"10.1101/002907","10.1371/journal.pbio.1002042","female"
"10.1101/134510","10.1093/bioinformatics/btx691","male"
"10.1101/033852","10.1371/journal.pone.0160413","male"
"10.1101/026658","10.1371/journal.pgen.1006132","male"
"10.1101/001743","10.1242/bio.20147633","male"
"10.1101/041772","10.1101/gad.280578.116","female"
"10.1101/051607","10.1038/srep27389","unknown"
"10.1101/003327","10.15252/msb.20145216","male"
"10.1101/176271","10.1038/nsmb.3494","male"
"10.1101/164566","10.1080/20423489.2017.1393191","unknown"
"10.1101/124446","10.15252/msb.20177697","male"
"10.1101/145268","10.1038/s41598-017-16286-5","unknown"
"10.1101/186197","10.1016/j.jtbi.2017.10.032","male"
"10.1101/171488","10.1016/j.nbd.2017.10.011","male"
"10.1101/161695","10.1016/j.devcel.2017.09.016","female"
"10.1101/157354","10.1371/journal.pgen.1007013","male"
"10.1101/112227","10.1021/acs.nanolett.7b02716","male"
"10.1101/030759","10.1534/g3.116.028712","female"
"10.1101/026666","10.3389/fnsys.2016.00011","male"
"10.1101/106765","10.1111/mec.14324","unknown"
"10.1101/106096","10.3389/fninf.2017.00047","male"
"10.1101/141762","10.1038/nature23455","male"
"10.1101/120725","10.7554/elife.26868","male"
"10.1101/103572","10.1016/j.cub.2017.06.018","female"
"10.1101/088088","10.1534/g3.117.040204","male"
"10.1101/018424","10.1101/gr.193367.115","male"
"10.1101/019141","10.1186/s13059-015-0805-z","male"
"10.1101/014936","10.1534/g3.115.019554","male"
"10.1101/081042","10.1111/evo.13191","female"
"10.1101/047290","10.1038/mp.2017.5","unknown"
"10.1101/054023","10.1186/s13073-016-0396-7","female"
"10.1101/013151","10.1534/g3.114.015784","male"
"10.1101/062786","10.1186/s13023-016-0545-5","male"
"10.1101/067579","10.1038/srep37706","male"
"10.1101/060517","10.1093/gbe/evw219","male"
"10.1101/069385","10.1073/pnas.1605856113","male"
"10.1101/127852","10.1534/g3.117.300192","male"
"10.1101/204198","10.1128/aem.02302-17","male"
"10.1101/156075","10.1523/jneurosci.1774-17.2017","male"
"10.1101/000455","10.1186/2047-217x-3-3","female"
"10.1101/039925","10.1093/jac/dkw173","female"
"10.1101/051060","10.1056/nejmp1605367","female"
"10.1101/036954","10.1111/mec.13645","male"
"10.1101/049585","10.1111/cgf.12925","unknown"
"10.1101/194472","10.1007/s00335-017-9728-1","female"
"10.1101/094847","10.1128/msphere.00347-16","male"
"10.1101/143529","10.1111/nph.14812","male"
"10.1101/002048","10.1016/j.bpj.2014.02.009","unknown"
"10.1101/042846","10.1214/17-aoas1052","male"
"10.1101/058867","10.1016/j.funbio.2017.06.004","male"
"10.1101/060277","10.1093/bioinformatics/btx023","male"
"10.1101/036160","10.1111/gtc.12492","male"
"10.1101/042838","10.1093/nar/gkw772","male"
"10.1101/046128","10.12688/f1000research.9720.1","male"
"10.1101/023713","10.1534/g3.115.023358","male"
"10.1101/064535","10.1038/nmeth.4083","male"
"10.1101/030825","10.1093/bioinformatics/btw149","male"
"10.1101/002956","10.1186/s13059-014-0503-2","male"
"10.1101/101527","10.1038/s41562-017-0225-z","male"
"10.1101/087338","10.1093/bioinformatics/btx623","male"
"10.1101/002972","10.3389/fbioe.2016.00042","male"
"10.1101/140012","10.1093/molbev/msx246","male"
"10.1101/041285","10.1534/g3.116.028324","male"
"10.1101/104208","10.1128/msphere.00054-17","male"
"10.1101/123695","10.1523/jneurosci.1004-17.2017","male"
"10.1101/147793","10.1038/s41598-017-13748-8","female"
"10.1101/147595","10.1091/mbc.e17-06-0350","female"
"10.1101/029066","10.1038/s41598-017-14523-5","male"
"10.1101/168385","10.1007/s10827-017-0668-2","male"
"10.1101/138610","10.1083/jcb.201705113","female"
"10.1101/115873","10.1038/s41598-017-10199-z","male"
"10.1101/160978","10.1038/s41467-017-00645-x","male"
"10.1101/019083","10.1104/pp.15.01971","male"
"10.1101/110742","10.1088/1478-3975/aa7bae","male"
"10.1101/149534","10.1371/journal.pone.0184126","male"
"10.1101/118661","10.7554/elife.26933","female"
"10.1101/059105","10.1534/genetics.116.193425","male"
"10.1101/104067","10.1186/s13072-017-0141-5","male"
"10.1101/080697","10.1111/2041-210x.12814","male"
"10.1101/082685","10.1093/nar/gkx082","male"
"10.1101/127662","10.1016/j.bpj.2017.04.012","male"
"10.1101/095703","10.3389/fpsyg.2017.00374","male"
"10.1101/022731","10.1186/s12864-015-2313-7","male"
"10.1101/022772","10.1002/bit.25693","male"
"10.1101/078394","10.1111/tpj.13463","male"
"10.1101/071654","10.1371/journal.pone.0171951","female"
"10.1101/078923","10.1016/j.epidem.2017.01.001","male"
"10.1101/005793","10.1073/pnas.1410631112","male"
"10.1101/062745","10.1038/srep36508","male"
"10.1101/031443","10.1534/g3.116.032342","male"
"10.1101/159210","10.1111/jeb.13232","unknown"
"10.1101/189621","10.1523/jneurosci.2658-17.2017","male"
"10.1101/128595","10.7554/elife.27827","male"
"10.1101/156356","10.1111/eva.12557","male"
"10.1101/179341","10.1073/pnas.1714712114","male"
"10.1101/181396","10.1111/nph.14921","male"
"10.1101/201798","10.1038/s41588-017-0008-5","female"
"10.1101/144089","10.1186/s12864-017-4293-2","male"
"10.1101/187492","10.1523/jneurosci.2664-17.2017","male"
"10.1101/141796","10.1073/pnas.1708625114","female"
"10.1101/096214","10.1111/add.13975","male"
"10.1101/114660","10.1093/jhered/esx055","unknown"
"10.1101/135426","10.1038/gene.2017.10","unknown"
"10.1101/035667","10.1186/s13059-016-0953-9","male"
"10.1101/019737","10.7554/elife.08714","male"
"10.1101/117069","10.1186/s12864-017-4095-6","male"
"10.1101/115055","10.1371/journal.pgen.1006919","male"
"10.1101/142174","10.3389/fphys.2017.00497","male"
"10.1101/058628","10.1111/1758-2229.12540","male"
"10.1101/068031","10.1093/nar/gkx091","male"
"10.1101/138099","10.1073/pnas.1707687114","female"
"10.1101/076109","10.1091/mbc.e16-07-0536","male"
"10.1101/079848","10.1016/j.biopsycho.2017.02.004","male"
"10.1101/067884","10.1186/s13059-017-1171-9","male"
"10.1101/018655","10.1016/j.cels.2015.09.007","male"
"10.1101/020974","10.1534/genetics.115.179432","male"
"10.1101/013425","10.1093/bioinformatics/btv311","male"
"10.1101/067546","10.1186/s12936-016-1641-7","male"
"10.1101/054247","10.1016/j.neuron.2016.08.007","male"
"10.1101/038257","10.1371/journal.pone.0161791","female"
"10.1101/111500","10.1093/ije/dyx204","female"
"10.1101/048728","10.1002/jobm.201600247","female"
"10.1101/025569","10.1214/15-sts542","male"
"10.1101/089979","10.1242/jeb.165811","male"
"10.1101/123133","10.7554/elife.27396","male"
"10.1101/160663","10.1534/genetics.117.300191","male"
"10.1101/151506","10.3389/fpsyg.2017.01606","female"
"10.1101/047902","10.1016/j.dsr.2016.04.004","male"
"10.1101/083618","10.1091/mbc.e16-11-0756","male"
"10.1101/068049","10.1093/nar/gkw1358","male"
"10.1101/127589","10.1523/jneurosci.1031-17.2017","male"
"10.1101/084764","10.1002/prot.25272","male"
"10.1101/013250","10.1101/gr.188516.114","female"
"10.1101/013698","10.1186/s13073-015-0167-x","female"
"10.1101/045245","10.1038/srep40201","male"
"10.1101/008318","10.1007/s11538-014-0050-8","female"
"10.1101/062331","10.1387/ijdb.160186gm","female"
"10.1101/003285","10.1101/gr.174920.114","male"
"10.1101/040980","10.1534/genetics.116.190496","male"
"10.1101/032490","10.1534/genetics.115.185066","male"
"10.1101/005017","10.1371/journal.pgen.1004434","male"
"10.1101/167056","10.7717/peerj.4167","male"
"10.1101/097741","10.1038/s41467-017-01874-w","male"
"10.1101/076034","10.1093/nar/gkx756","female"
"10.1101/155044","10.1016/j.molcel.2017.11.023","male"
"10.1101/129999","10.1534/genetics.117.300306","male"
"10.1101/021246","10.1371/journal.pone.0148203","male"
"10.1101/129908","10.7554/elife.27283","male"
"10.1101/117408","10.1016/j.cortex.2017.07.019","male"
"10.1101/109215","10.1038/s41598-017-09690-4","male"
"10.1101/155978","10.1016/j.cell.2017.07.043","female"
"10.1101/117846","10.1534/genetics.117.201970","male"
"10.1101/101253","10.1534/g3.117.042283","male"
"10.1101/107383","10.1038/oncsis.2017.15","unknown"
"10.1101/092726","10.1038/srep44598","female"
"10.1101/105593","10.1111/gtc.12483","female"
"10.1101/054031","10.1101/gr.209924.116","male"
"10.1101/073296","10.1186/s12859-017-1489-z","male"
"10.1101/043372","10.1038/nmicrobiol.2016.242","male"
"10.1101/032136","10.1016/j.jmb.2016.11.005","male"
"10.1101/021758","10.1186/s13742-016-0111-z","female"
"10.1101/070094","10.1534/genetics.116.193979","male"
"10.1101/004101","10.1186/s13059-015-0645-x","male"
"10.1101/039933","10.3389/fnagi.2016.00183","male"
"10.1101/011585","10.1093/pcp/pcu183","male"
"10.1101/097360","10.1039/c7sc00247e","male"
"10.1101/048579","10.1016/j.bpj.2014.09.044","male"
"10.1101/038497","10.1534/genetics.115.185702","male"
"10.1101/008185","10.1186/s12864-016-2647-9","male"
"10.1101/001784","10.1126/science.1250939","male"
"10.1101/182428","10.1111/nph.14946","female"
"10.1101/129387","10.1371/journal.pcbi.1005775","male"
"10.1101/143016","10.1371/journal.pone.0185250","male"
"10.1101/015537","10.1093/bioinformatics/btv523","male"
"10.1101/045252","10.1093/cercor/bhx138","male"
"10.1101/159053","10.1038/s41598-017-09111-6","male"
"10.1101/081075","10.1021/acssynbio.6b00304","male"
"10.1101/049759","10.1074/jbc.m116.770792","male"
"10.1101/046805","10.1371/journal.pgen.1006777","male"
"10.1101/080721","10.1111/mec.14111","male"
"10.1101/031518","10.1038/nature22034","male"
"10.1101/059717","10.7554/elife.18722","male"
"10.1101/025106","10.1371/journal.pone.0144514","male"
"10.1101/066126","10.1186/s13073-017-0406-4","male"
"10.1101/032516","10.1261/rna.057273.116","male"
"10.1101/070375","10.7554/elife.21492","unknown"
"10.1101/073619","10.1038/nmeth.3999","male"
"10.1101/094003","10.1093/bioinformatics/btx688","male"
"10.1101/130864","10.1093/gbe/evx256","unknown"
"10.1101/164020","10.1016/j.devcel.2017.12.004","male"
"10.1101/006635","10.1523/jneurosci.2767-14.2014","male"
"10.1101/044206","10.1371/journal.pone.0160169","female"
"10.1101/021170","10.1093/bioinformatics/btw198","unknown"
"10.1101/039313","10.1007/s10750-016-2921-5","male"
"10.1101/042200","10.1093/nar/gkw396","male"
"10.1101/099929","10.18632/oncotarget.22842","male"
"10.1101/076455","10.3389/fnins.2017.00479","male"
"10.1101/098210","10.1523/eneuro.0173-17.2017","male"
"10.1101/079095","10.1038/s41467-017-01007-3","male"
"10.1101/077461","10.3389/fnins.2017.00504","male"
"10.1101/146837","10.7554/elife.29118","male"
"10.1101/175638","10.1371/journal.pcbi.1005732","male"
"10.1101/028456","10.1016/j.cell.2016.03.030","female"
"10.1101/165258","10.1186/s12859-017-1767-9","male"
"10.1101/062224","10.1101/gr.212308.116","male"
"10.1101/122408","10.1186/s13059-017-1252-9","male"
"10.1101/098822","10.1007/s11284-017-1484-x","male"
"10.1101/064857","10.1038/mi.2016.85","unknown"
"10.1101/059956","10.1186/s12918-017-0430-4","male"
"10.1101/100263","10.1186/s12915-017-0373-7","female"
"10.1101/099275","10.1111/mpp.12544","male"
"10.1101/054155","10.1101/gr.213512.116","female"
"10.1101/020644","10.1098/rspb.2015.2733","male"
"10.1101/023101","10.1126/science.aad0843","female"
"10.1101/020792","10.1186/s12862-017-0890-6","male"
"10.1101/057042","10.1128/mbio.01691-16","male"
"10.1101/032615","10.1093/nar/gkw769","male"
"10.1101/041202","10.1371/journal.pone.0161702","male"
"10.1101/010884","10.1038/ncomms6903","male"
"10.1101/135236","10.1093/hmg/ddx362","male"
"10.1101/045526","10.7717/peerj.2209","male"
"10.1101/044164","10.1111/cgf.12924","unknown"
"10.1101/154104","10.1111/pce.13075","female"
"10.1101/149237","10.1038/s41598-017-15056-7","female"
"10.1101/128991","10.1074/mcp.ra117.000023","male"
"10.1101/118133","10.1007/s00125-017-4396-y","female"
"10.1101/101139","10.1534/g3.117.300069","male"
"10.1101/120758","10.1093/gbe/evx131","male"
"10.1101/095885","10.1371/journal.pcbi.1005640","male"
"10.1101/105585","10.1103/physreve.96.012313","male"
"10.1101/057687","10.1093/cercor/bhx027","male"
"10.1101/113621","10.1007/s00894-017-3376-y","male"
"10.1101/079020","10.1016/j.jtbi.2017.05.012","female"
"10.1101/099549","10.1101/gr.217356.116","male"
"10.1101/047712","10.1093/bioinformatics/btx021","male"
"10.1101/100719","10.1038/nature22386","male"
"10.1101/073833","10.1093/bioinformatics/btw789","male"
"10.1101/085027","10.1371/journal.pone.0175766","male"
"10.1101/087361","10.1016/j.jid.2016.12.007","male"
"10.1101/121863","10.1016/j.cub.2017.03.047","unknown"
"10.1101/085472","10.1016/j.ympev.2016.12.029","male"
"10.1101/039347","10.1186/s12859-016-1082-x","male"
"10.1101/066779","10.1038/nmeth.4034","male"
"10.1101/052084","10.1126/science.aag0776","male"
"10.1101/020677","10.1088/1478-3975/aa90e0","male"
"10.1101/124073","10.1093/nar/gkx900","female"
"10.1101/193557","10.7554/elife.32032","female"
"10.1101/135053","10.1523/jneurosci.2606-17.2017","male"
"10.1101/098038","10.3390/biology7010001","male"
"10.1101/004119","10.1371/journal.pgen.1004842","male"
"10.1101/045054","10.1038/srep30287","female"
"10.1101/042705","10.1007/s00253-016-7666-6","male"
"10.1101/001941","10.1111/2041-210x.12206","male"
"10.1101/134270","10.1016/j.ijpara.2017.10.001","male"
"10.1101/119164","10.1371/journal.pone.0189775","male"
"10.1101/127936","10.1101/gad.302059.117","male"
"10.1101/026302","10.1158/0008-5472.can-15-3283-t","male"
"10.1101/094995","10.1038/s41598-017-14812-z","male"
"10.1101/030270","10.1016/j.ajhg.2016.02.018","male"
"10.1101/112086","10.1074/jbc.m117.783555","male"
"10.1101/081513","10.1038/s41598-017-10005-w","male"
"10.1101/079970","10.1093/gbe/evw300","male"
"10.1101/075101","10.1371/journal.pone.0175480","male"
"10.1101/032987","10.1016/j.jmb.2015.09.002","male"
"10.1101/015396","10.1038/ejhg.2015.206","male"
"10.1101/050377","10.1038/ncomms14421","male"
"10.1101/092577","10.1016/j.molcel.2016.12.023","male"
"10.1101/057794","10.15252/embj.201695602","male"
"10.1101/048934","10.1111/evo.13041","male"
"10.1101/080713","10.1038/gim.2017.69","male"
"10.1101/106856","10.1128/msystems.00091-17","female"
"10.1101/156828","10.1261/rna.064691.117","male"
"10.1101/183251","10.1534/genetics.117.300480","male"
"10.1101/007039","10.1098/rspb.2014.1739","male"
"10.1101/120865","10.1534/genetics.117.300406","male"
"10.1101/181040","10.1126/scitranslmed.aam9078","male"
"10.1101/144360","10.1242/jcs.206334","male"
"10.1101/103952","10.1186/s13059-017-1290-3","male"
"10.1101/097444","10.1021/acssynbio.7b00003","male"
"10.1101/019349","10.1371/journal.pcbi.1004447","male"
"10.1101/015719","10.1016/j.cels.2015.08.014","male"
"10.1101/015958","10.1016/j.neuropsychologia.2015.07.022","male"
"10.1101/073213","10.1111/nph.14443","female"
"10.1101/076299","10.2144/000114517","unknown"
"10.1101/055541","10.1101/gr.210500.116","male"
"10.1101/034256","10.1111/jeb.13003","unknown"
"10.1101/050054","10.1534/genetics.116.191122","male"
"10.1101/012369","10.1371/journal.pone.0163414","male"
"10.1101/039180","10.1016/j.neuroimage.2016.09.049","male"
"10.1101/134163","10.1016/j.cortex.2017.11.005","male"
