"PREPRINT_DOI","ARTICLE_DOI","ARTICLE_CREATED_DATE","ARTICLE_TITLE","SOURCETITLE","PAGE_CNT","PUBTYPE","DOCTYPE","AUTHOR_CNT","TYPE"
"10.1101/077172","10.1111/2041-210x.12754",2017-02-23,"Identifying conserved genomic elements and designing universal bait sets to enrich them","methods in ecology and evolution",10,"J","ar",1,"Deposited"
"10.1101/040477","10.1093/nar/gkw1027",2016-10-18,"Enabling the democratization of the genomics revolution with a fully integrated web-based bioinformatics platform","nucleic acids research",14,"J","ar",10,"Deposited"
"10.1101/010181","10.1016/j.baae.2015.07.004",2015-08-01,"Pollinators, pests and soil properties interactively shape oilseed rape yield","basic and applied ecology",9,"J","ar",3,"Deposited"
"10.1101/065805","10.1038/srep41544",2017-01-27,"Discovery of Cancer Driver Long Noncoding RNAs across 1112 Tumour Genomes: New Candidates and Distinguishing Features","scientific reports",NA,"J","ar",7,"Deposited"
"10.1101/073593","10.1371/journal.pgen.1006567",2017-01-19,"Genome-Wide Binding of Posterior HOXA/D Transcription Factors Reveals Subgrouping and Association with CTCF","plos genetics",NA,"J","ar",10,"Deposited"
"10.1101/020610","10.1111/1755-0998.12639",2016-11-21,"Resolving microsatellite genotype ambiguity in populations of allopolyploid and diploidized autopolyploid organisms using negative correlations between allelic variables","molecular ecology resources",14,"J","ar",2,"Deposited"
"10.1101/048421","10.1371/journal.pgen.1006489",2016-12-15,"Mutation Rate Variation is a Primary Determinant of the Distribution of Allele Frequencies in Humans","plos genetics",NA,"J","ar",3,"Deposited"
"10.1101/092387","10.1371/journal.pcbi.1005286",2017-01-09,"Decoding Single Molecule Time Traces with Dynamic Disorder","plos computational biology",NA,"J","ar",4,"Deposited"
"10.1101/014142","10.1039/c5mb00693g",2015-11-23,"Revisiting demand rules for gene regulation","molecular biosystems",10,"J","ar",5,"Deposited"
"10.1101/002709","10.1186/1471-2164-15-1031",2014-11-28,"Differential gene expression and alternative splicing in insect immune specificity","bmc genomics",NA,"J","ar",6,"Deposited"
"10.1101/116186","10.1073/pnas.1713895115",2017-12-28,"Visualizing long-term single-molecule dynamics in vivo by stochastic protein labeling","proceedings of the national academy of sciences of the united states of america",6,"J","ar",11,"Deposited"
"10.1101/174722","10.1128/msphere.00393-17",2017-10-26,"Plasticity of the MFS1 promoter leads to multidrug resistance in the wheat pathogen Zymoseptoria tritici","msphere",NA,"J","ar",8,"Deposited"
"10.1101/126656","10.1093/bioinformatics/btx668",2017-10-18,"Evaluation of tools for long read RNA-seq splice-aware alignment","bioinformatics",7,"J","ar",4,"Deposited"
"10.1101/202473","10.1074/jbc.m117.816884",2017-11-15,"Munc13 proteins control regulated exocytosis in mast cells","journal of biological chemistry",14,"J","ar",20,"Deposited"
"10.1101/034447","10.1534/genetics.115.186114",2016-06-18,"Simple penalties on maximum-likelihood estimates of genetic parameters to reduce sampling variation","genetics",16,"J","ar",1,"Deposited"
"10.1101/001388","10.1093/molbev/msu121",2014-04-09,"Bayesian inference of infectious disease transmission from whole-genome sequence data","molecular biology and evolution",11,"J","ar",3,"Deposited"
"10.1101/126789","10.1161/circgenetics.117.001837",2017-12-13,"Metabolic Profiling of Adiponectin Levels in Adults: Mendelian Randomization Analysis","circulation: cardiovascular genetics",NA,"J","ar",16,"Deposited"
"10.1101/179812","10.1111/psyp.13005",2017-09-21,"Noncontact measurement of emotional and physiological changes in heart rate from a webcam","psychophysiology",NA,"J","ar",3,"Deposited"
"10.1101/144543","10.1016/j.cognition.2017.12.001",2017-12-13,"Learning and transfer of working memory gating policies","cognition",12,"J","ar",2,"Deposited"
"10.1101/074096","10.1086/694822",2017-11-20,"Learning to cooperate: The evolution of social rewards in repeated interactions","american naturalist",16,"J","ar",2,"Deposited"
"10.1101/154476","10.1016/j.molcel.2017.11.017",2017-12-07,"Dissecting Cell-Type Composition and Activity-Dependent Transcriptional State in Mammalian Brains by Massively Parallel Single-Nucleus RNA-Seq","molecular cell",10149998995,"J","ar",6,"Deposited"
"10.1101/092882","10.1038/s41467-017-01628-8",2017-11-02,"Paradoxes in leaky microbial trade","nature communications",NA,"J","ar",3,"Deposited"
"10.1101/182899","10.1534/g3.117.300259",2017-09-12,"Comparison of single genome and allele frequency data reveals discordant demographic histories","g3: genes, genomes, genetics",16,"J","ar",3,"Deposited"
"10.1101/119115","10.1242/jcs.204222",2017-09-16,"Reversing thyroid-hormone-mediated repression of a HSV-1 promoter via computationally guided mutagenesis","journal of cell science",9,"J","ar",3,"Deposited"
"10.1101/025262","10.1515/sagmb-2016-0016",2016-03-24,"A graph theoretical approach to data fusion","statistical applications in genetics and molecular biology",16,"J","ar",3,"Deposited"
"10.1101/037960","10.1016/j.cels.2016.01.013",2016-02-20,"Evolutionary inference across eukaryotes identifies specific pressures favoring mitochondrial gene retention","cell systems",11,"J","ar",2,"Deposited"
"10.1101/155234","10.1128/aem.01168-17",2017-07-08,"Parallel evolution of two clades of an Atlantic-endemic pathogenic lineage of Vibrio parahaemolyticus by independent acquisition of related pathogenicity islands","applied and environmental microbiology",NA,"J","ar",7,"Deposited"
"10.1101/031724","10.1093/bioinformatics/btx133",2017-03-07,"Estimating error models for whole genome sequencing using mixtures of Dirichlet-multinomial distributions","bioinformatics",8,"J","ar",5,"Deposited"
"10.1101/087841","10.1038/ncomms16099",2017-06-30,"Cryo-EM structure of haemoglobin at 3.2 ? determined with the Volta phase plate","nature communications",NA,"J","ar",4,"Deposited"
"10.1101/134858","10.1016/j.bpj.2017.05.002",2017-06-11,"Transient Thresholding: A Mechanism Enabling Noncooperative Transcriptional Circuitry to Form a Switch","biophysical journal",11,"J","ar",4,"Deposited"
"10.1101/128264","10.1016/j.bbrc.2017.05.015",2017-05-04,"Glutathione and thioredoxin systems of the malaria parasite Plasmodium falciparum: Partners in crime?","biochemical and biophysical research communications",6,"J","ar",3,"Deposited"
"10.1101/104299","10.18632/aging.101223",2017-04-14,"The differential spatiotemporal expression pattern of shelterin genes throughout lifespan","aging",14,"J","ar",11,"Deposited"
"10.1101/108092","10.1128/mbio.02020-16",2017-03-15,"Plaques formed by mutagenized viral populations have elevated coinfection frequencies","mbio",NA,"J","ar",5,"Deposited"
"10.1101/093955","10.1111/jen.12393",2017-03-16,"Development of 2-phenylethanol plus acetic acid lures to monitor obliquebanded leafroller (Lepidoptera: Tortricidae) under mating disruption","journal of applied entomology",11,"J","ar",4,"Deposited"
"10.1101/097865","10.1007/s11075-017-0314-0",2017-03-21,"Optimal homotopy analysis of a chaotic HIV-1 model incorporating AIDS-related cancer cells","numerical algorithms",28,"J","ar",6,"Deposited"
"10.1101/032797","10.15252/msb.20156423",2016-01-21,"Differential dynamics of the mammalian mRNA and protein expression response to misfolding stress","molecular systems biology",NA,"J","ar",7,"Deposited"
"10.1101/021964","10.1371/journal.pcbi.1004615",2015-12-22,"How Obstacles Perturb Population Fronts and Alter Their Genetic Structure","plos computational biology",30,"J","ar",3,"Deposited"
"10.1101/077693","10.1186/s12860-017-0126-z",2017-01-26,"Nuclear and structural dynamics during the establishment of a specialized effector-secreting cell by Magnaporthe oryzae in living rice cells","bmc cell biology",NA,"J","ar",6,"Deposited"
"10.1101/082008","10.1038/nsmb.3342",2016-12-19,"Pif1-family helicases cooperatively suppress widespread replication-fork arrest at tRNA genes","nature structural and molecular biology",9,"J","ar",4,"Deposited"
"10.1101/015164","10.1371/journal.pgen.1005272",2015-06-24,"Dissection of a Complex Disease Susceptibility Region Using a Bayesian Stochastic Search Approach to Fine Mapping","plos genetics",22,"J","ar",18,"Deposited"
"10.1101/050286","10.7554/elife.17219",2016-09-26,"Automated structure refinement of macromolecular assemblies from cryo-EM maps using Rosetta","elife",NA,"J","ar",6,"Deposited"
"10.1101/000257","10.1103/physrevx.4.041009",2014-10-16,"Matchmaker, matchmaker, make me a match: Migration of populations via marriages in the past","physical review x",NA,"J","ar",5,"Deposited"
"10.1101/149740","10.1093/nar/gkx1054",2017-10-18,"Partial bisulfite conversion for unique template sequencing","nucleic acids research",NA,"J","ar",7,"Deposited"
"10.1101/131417","10.1128/msphere.00323-17",2017-08-17,"Epistatic interactions within the influenza A virus polymerase complex mediate mutagen resistance and replication fidelity","msphere",NA,"J","ar",4,"Deposited"
"10.1101/003087","10.1371/journal.pcbi.1003867",2014-10-23,"Chromatin Loops as Allosteric Modulators of Enhancer-Promoter Interactions","plos computational biology",10,"J","ar",4,"Deposited"
"10.1101/020800","10.1038/ncomms12544",2016-08-30,"Environmental DNA reveals that rivers are conveyer belts of biodiversity information","nature communications",NA,"J","ar",5,"Deposited"
"10.1101/039792","10.3389/fmicb.2016.00918",2016-06-23,"Transhydrogenase and growth substrate influence lipid hydrogen isotope ratios in Desulfovibrio alaskensis G20","frontiers in microbiology",NA,"J","ar",4,"Deposited"
"10.1101/114629","10.1242/dmm.029868",2017-12-19,"Inclusion criteria update for the rat intraluminal ischaemic model for preclinical studies","dmm disease models and mechanisms",6,"J","ar",7,"Deposited"
"10.1101/186734","10.1364/boe.8.005688",2017-11-17,"Correlative three-dimensional fluorescence and refractive index tomography: Bridging the gap between molecular specificity and quantitative bioimaging","biomedical optics express",10,"J","ar",7,"Deposited"
"10.1101/197293","10.1016/j.meegid.2017.11.013",2017-11-20,"The dynamic evolution of Drosophila innubila Nudivirus","infection, genetics and evolution",7,"J","ar",2,"Deposited"
"10.1101/089912","10.1371/journal.pcbi.1005842",2017-11-13,"Electrical stimulus artifact cancellation and neural spike detection on large multi-electrode arrays","plos computational biology",NA,"J","ar",8,"Deposited"
"10.1101/140400","10.1371/journal.pone.0186119",2017-12-20,"Tragedy of the commons in the chemostat","plos one",NA,"J","ar",5,"Deposited"
"10.1101/131060","10.1089/bio.2016.0117",2017-07-26,"A Dry Method for Preserving Tear Protein Samples","biopreservation and biobanking",5,"J","ar",5,"Deposited"
"10.1101/047035","10.1038/ng.3917",2017-07-17,"The promise of discovering population-specific disease-associated genes in South Asia","nature genetics",5,"J","ar",17,"Deposited"
"10.1101/123588","10.1109/tvcg.2017.2745978",2017-08-28,"HiPiler: Visual Exploration of Large Genome Interaction Matrices with Interactive Small Multiples","ieee transactions on visualization and computer graphics",10,"J","ar",5,"Deposited"
"10.1101/073114","10.1038/gim.2017.26",2017-05-18,"Using high-resolution variant frequencies to empower clinical genome interpretation","genetics in medicine",8,"J","ar",11,"Deposited"
"10.1101/104620","10.1038/s41598-017-09303-0",2017-08-18,"The impact of immigration on microbial community composition in full-scale anaerobic digesters","scientific reports",NA,"J","ar",8,"Deposited"
"10.1101/130880","10.1073/pnas.1700866114",2017-08-09,"Arc restores juvenile plasticity in adult mouse visual cortex","proceedings of the national academy of sciences of the united states of america",6,"J","ar",8,"Deposited"
"10.1101/146712","10.1242/dev.146811",2017-08-01,"Epigenetic resetting of human pluripotency","development (cambridge)",16,"J","ar",12,"Deposited"
"10.1101/062349","10.1016/j.jtbi.2017.07.027",2017-07-27,"Chaotic provinces in the kingdom of the Red Queen","journal of theoretical biology",10,"J","ar",3,"Deposited"
"10.1101/094961","10.1021/acs.jproteome.7b00068",2017-05-18,"In-Culture Cross-Linking of Bacterial Cells Reveals Large-Scale Dynamic Protein-Protein Interactions at the Peptide Level","journal of proteome research",15,"J","ar",12,"Deposited"
"10.1101/093401","10.1073/pnas.1702930114",2017-07-04,"Genome sequence of a diabetes-prone rodent reveals a mutation hotspot around the ParaHox gene cluster","proceedings of the national academy of sciences of the united states of america",6,"J","ar",18,"Deposited"
"10.1101/101246","10.1016/j.jbi.2017.06.015",2017-06-16,"Automated detection of records in biological sequence databases that are inconsistent with the literature","journal of biomedical informatics",12,"J","ar",3,"Deposited"
"10.1101/041822","10.1089/zeb.2016.1277",2016-04-20,"SignaFish: A Zebrafish-specific signaling pathway resource","zebrafish",4,"J","ar",14,"Deposited"
"10.1101/060780","10.1093/bioinformatics/btw724",2016-11-16,"fCCAC: Functional canonical correlation analysis to evaluate covariance between nucleic acid sequencing datasets","bioinformatics",3,"J","ar",1,"Deposited"
"10.1101/131789","10.1016/j.ydbio.2017.04.012",2017-04-29,"PHRED-1 is a divergent neurexin-1 homolog that organizes muscle fibers and patterns organs during regeneration","developmental biology",11,"J","ar",2,"Deposited"
"10.1101/079582","10.3732/apps.1600128",2017-03-15,"An Efficient Field and Laboratory Workflow for Plant Phylotranscriptomic Projects","applications in plant sciences",NA,"J","ar",8,"Deposited"
"10.1101/024349","10.1371/journal.ppat.1005379",2016-01-06,"A Conserved Interaction between a C-Terminal Motif in Norovirus VPg and the HEAT-1 Domain of eIF4G Is Essential for Translation Initiation","plos pathogens",34,"J","ar",11,"Deposited"
"10.1101/022400","10.1039/c5ra15329h",2015-08-21,"Graphene oxide chemically decorated with Ag-Ru/chitosan nanoparticles: Fabrication, electrode processing and immunosensing properties","rsc advances",10,"J","ar",2,"Deposited"
"10.1101/051557","10.1093/molbev/msw189",2016-09-08,"Evolutionary dynamics of abundant stop codon readthrough","molecular biology and evolution",25,"J","ar",6,"Deposited"
"10.1101/045716","10.1111/1365-2656.12615",2016-12-15,"Experimental evidence for sexual selection against inbred males","journal of animal ecology",11,"J","ar",4,"Deposited"
"10.1101/061671","10.1038/srep40920",2017-01-18,"The clinically approved antiviral drug sofosbuvir inhibits Zika virus replication","scientific reports",NA,"J","ar",27,"Deposited"
"10.1101/096230","10.1016/j.cmet.2016.11.016",2016-12-29,"Human Pancreatic ? Cell lncRNAs Control Cell-Specific Regulatory Networks","cell metabolism",12,"J","ar",25,"Deposited"
