"PREPRINT_DOI","ARTICLE_DOI","GENDER"
"10.1101/070888","10.1186/s12864-016-3404-9","male"
"10.1101/039610","10.1038/nmicrobiol.2016.126","unknown"
"10.1101/162107","10.1098/rspb.2017.2237","female"
"10.1101/085522","10.1261/rna.062224.117","male"
"10.1101/089987","10.1073/pnas.1710351114","male"
"10.1101/008219","10.1371/journal.pone.0121893","male"
"10.1101/031609","10.1002/prot.25013","female"
"10.1101/087924","10.1128/mbio.01276-17","female"
"10.1101/123794","10.1021/acsnano.7b03494","female"
"10.1101/094359","10.1016/j.neuroimage.2017.07.048","male"
"10.1101/002360","10.1016/j.chemolab.2017.06.008","male"
"10.1101/100164","10.1002/hbm.23656","male"
"10.1101/038778","10.1038/s41562-017-0067","male"
"10.1101/103143","10.1038/sdata.2017.59","female"
"10.1101/102343","10.1016/j.bbamem.2017.04.022","male"
"10.1101/069633","10.1093/bioinformatics/btw777","male"
"10.1101/090035","10.1038/sdata.2017.41","female"
"10.1101/004374","10.1093/sysbio/syv042","female"
"10.1101/048132","10.1186/s13007-017-0159-5","male"
"10.1101/031575","10.1111/mec.13922","male"
"10.1101/081083","10.1016/j.cub.2016.11.045","female"
"10.1101/011973","10.1371/journal.pone.0127612","female"
"10.1101/009209","10.1101/gr.184341.114","male"
"10.1101/093740","10.1016/j.pedobi.2017.11.002","female"
"10.1101/030387","10.1534/genetics.116.186890","female"
"10.1101/025098","10.1186/s13073-016-0314-z","male"
"10.1101/105296","10.1038/s41598-017-17618-1","male"
"10.1101/156810","10.1063/1.4993202","unknown"
"10.1101/119404","10.7554/elife.26839","male"
"10.1101/011775","10.1371/journal.pone.0142503","male"
"10.1101/133751","10.1016/j.neulet.2017.09.034","male"
"10.1101/153510","10.1242/jcs.207514","female"
"10.1101/024232","10.1093/bioinformatics/btv710","female"
"10.1101/030924","10.7717/peerj.1499","male"
"10.1101/001842","10.1098/rspb.2013.3127","male"
"10.1101/066985","10.1371/journal.pgen.1006869","female"
"10.1101/086868","10.1186/s13059-017-1223-1","male"
"10.1101/085498","10.1371/journal.pone.0177574","male"
"10.1101/071191","10.1016/j.bpj.2017.03.020","male"
"10.1101/098699","10.1073/pnas.1620569114","male"
"10.1101/024976","10.1186/s13100-016-0061-0","male"
"10.1101/015941","10.1371/journal.pgen.1005142","male"
"10.1101/026336","10.1155/2015/612194","female"
"10.1101/084954","10.1186/s12864-016-3387-6","male"
"10.1101/018093","10.1038/srep10576","unknown"
"10.1101/007591","10.1038/ncomms6195","male"
"10.1101/007799","10.1038/ng.3190","male"
"10.1101/169680","10.1093/neuonc/nox183","female"
"10.1101/122093","10.1093/jhered/esx069","female"
"10.1101/001545","10.1186/1471-2105-15-220","female"
"10.1101/002238","10.1371/journal.pone.0093766","male"
"10.1101/146985","10.1016/j.cels.2017.11.012","male"
"10.1101/112201","10.1038/s41598-017-16627-4","male"
"10.1101/104935","10.1038/s41598-017-16520-0","male"
"10.1101/170647","10.1038/s41467-017-02350-1","female"
"10.1101/088955","10.1371/journal.pgen.1007069","female"
"10.1101/062778","10.1093/nar/gkx667","female"
"10.1101/082099","10.1016/j.cels.2017.08.014","female"
"10.1101/153536","10.1038/s41598-017-12481-6","male"
"10.1101/042887","10.1186/s13062-016-0117-6","female"
"10.1101/039818","10.1007/s10342-016-0946-y","male"
"10.1101/027433","10.1002/ece3.1919","female"
"10.1101/107771","10.1038/s41598-017-11872-z","male"
"10.1101/045278","10.1101/gr.219915.116","female"
"10.1101/054825","10.1093/molbev/msx060","female"
"10.1101/026021","10.1371/journal.pone.0142864","female"
"10.1101/034538","10.1371/journal.pmed.1001918","male"
"10.1101/026484","10.1016/j.bpj.2015.11.013","male"
"10.1101/027912","10.1073/pnas.1520483112","male"
"10.1101/077594","10.1098/rspb.2016.2340","female"
"10.1101/053264","10.1002/gepi.22032","female"
"10.1101/067371","10.1371/journal.pone.0168004","male"
"10.1101/081471","10.1038/ncomms13808","male"
"10.1101/007443","10.1186/s12859-015-0472-9","male"
"10.1101/026377","10.1534/genetics.115.186536","male"
"10.1101/001594","10.1186/1756-0500-7-933","unknown"
"10.1101/195693","10.18632/genesandcancer.159","male"
"10.1101/018036","10.1371/journal.pcbi.1004728","male"
"10.1101/027037","10.1093/nar/gkv1275","male"
"10.1101/224428","10.1016/j.redox.2017.12.008","male"
"10.1101/150623","10.1016/j.celrep.2017.11.009","male"
"10.1101/108142","10.1038/ismej.2017.126","male"
"10.1101/136754","10.7554/elife.30000","male"
"10.1101/122770","10.1016/j.celrep.2017.09.087","male"
"10.1101/117168","10.1038/s41598-017-15823-6","male"
"10.1101/104158","10.1016/j.tpb.2017.08.006","male"
"10.1101/015438","10.1021/acssynbio.5b00090","male"
"10.1101/027920","10.1038/srep21841","male"
"10.1101/168021","10.1186/s40462-017-0110-4","male"
"10.1101/098707","10.1007/s10530-017-1530-1","male"
"10.1101/108647","10.1371/journal.pgen.1006722","male"
"10.1101/120048","10.1111/tpj.13553","female"
"10.1101/094417","10.1111/mec.14105","male"
"10.1101/063594","10.3389/fpls.2017.00182","male"
"10.1101/084962","10.1371/journal.pcbi.1005456","male"
"10.1101/025577","10.1534/g3.115.024133","male"
"10.1101/021279","10.1073/pnas.1512110112","female"
"10.1101/015305","10.1186/s12870-015-0566-6","female"
"10.1101/075382","10.1186/s12864-017-3519-7","male"
"10.1101/060137","10.1186/s12862-017-0881-7","female"
"10.1101/048470","10.12688/f1000research.8705.1","female"
"10.1101/058347","10.1038/ng.3761","male"
"10.1101/055483","10.1038/ncomms13766","male"
"10.1101/031328","10.1111/nph.14285","male"
"10.1101/001826","10.1371/journal.pone.0122267","female"
"10.1101/002071","10.1007/s12035-014-8770-1","female"
"10.1101/013128","10.1016/j.ibmb.2015.04.004","female"
"10.1101/064527","10.1021/jacs.6b06683","male"
"10.1101/041491","10.1016/j.physa.2016.09.002","male"
"10.1101/006783","10.1073/pnas.1412277112","male"
"10.1101/112581","10.1093/sysbio/syx070","male"
"10.1101/206060","10.1242/dev.154534","female"
"10.1101/046912","10.1534/genetics.116.190041","male"
"10.1101/049320","10.1038/srep29495","male"
"10.1101/024117","10.1101/gr.197897.115","female"
"10.1101/146159","10.1016/j.steroids.2017.11.004","female"
"10.1101/087007","10.1098/rsob.170153","male"
"10.1101/002980","10.1016/j.bpj.2014.01.012","male"
"10.1101/139915","10.1007/s10404-017-1988-2","male"
"10.1101/127506","10.1038/s41598-017-10347-5","female"
"10.1101/040246","10.1038/s41477-017-0006-8","male"
"10.1101/119693","10.1155/2017/7541734","male"
"10.1101/094755","10.1158/0008-5472.can-17-0078","female"
"10.1101/107565","10.1073/pnas.1700073114","female"
"10.1101/064394","10.1128/msystems.00095-16","female"
"10.1101/062166","10.1098/rsbl.2016.0597","female"
"10.1101/048876","10.1088/1478-3975/13/6/066014","male"
"10.1101/014126","10.1016/j.ajhg.2015.09.004","male"
"10.1101/016105","10.1186/s12879-015-1318-9","female"
"10.1101/024927","10.1371/journal.pgen.1005628","male"
"10.1101/060723","10.1002/brb3.656","female"
"10.1101/067470","10.1371/journal.ppat.1006114","male"
"10.1101/041103","10.7554/elife.19695","male"
"10.1101/040345","10.1093/bioinformatics/btw405","male"
"10.1101/039115","10.1242/dev.136234","female"
"10.1101/002931","10.1038/ng.3211","male"
"10.1101/104513","10.1111/gcb.14033","female"
"10.1101/144287","10.1093/gbe/evx198","male"
"10.1101/179275","10.1093/bioinformatics/btx664","male"
"10.1101/047555","10.1074/jbc.m116.731000","male"
"10.1101/036095","10.1371/journal.pone.0158686","male"
"10.1101/023705","10.1371/journal.pcbi.1004871","male"
"10.1101/170290","10.7554/elife.30493","unknown"
"10.1101/068643","10.1038/s41398-017-0010-9","male"
"10.1101/125518","10.1016/j.vaccine.2017.10.103","female"
"10.1101/081653","10.1128/mbio.01612-17","male"
"10.1101/070631","10.1371/journal.pcbi.1005134","male"
"10.1101/135434","10.1038/s41564-017-0059-5","male"
"10.1101/141291","10.1016/j.bpj.2017.08.053","female"
"10.1101/110973","10.1002/ece3.3324","male"
"10.1101/156414","10.1038/nature23470","male"
"10.1101/066217","10.7554/elife.21761","male"
"10.1101/109660","10.1523/jneurosci.3760-16.2017","female"
"10.1101/054858","10.1074/jbc.m116.743047","female"
"10.1101/044412","10.1093/hmg/ddw181","female"
"10.1101/016931","10.7554/elife.07597","male"
"10.1101/019612","10.1534/genetics.115.178962","male"
"10.1101/045427","10.1534/g3.116.029660","male"
"10.1101/078584","10.1016/j.meegid.2017.01.010","male"
"10.1101/041111","10.1038/gim.2016.90","male"
"10.1101/049726","10.1534/g3.116.033860","male"
"10.1101/009282","10.1016/j.celrep.2015.02.058","male"
"10.1101/041947","10.1021/acschembio.6b00358","male"
"10.1101/028522","10.7554/elife.11994","male"
"10.1101/099499","10.1093/bioinformatics/btx530","male"
"10.1101/164301","10.7554/elife.30294","male"
"10.1101/180141","10.1021/acs.biochem.7b01135","female"
"10.1101/003319","10.1371/journal.pgen.1004692","male"
"10.1101/047720","10.1371/journal.ppat.1005724","male"
"10.1101/001495","10.1371/journal.pcbi.1003569","male"
"10.1101/187641","10.1186/s12859-017-1900-9","male"
"10.1101/091744","10.1038/s41559-017-0283-7","male"
"10.1101/144501","10.1038/nmeth.4463","female"
"10.1101/127910","10.1016/j.pscychresns.2017.11.006","female"
"10.1101/137042","10.1111/1462-2920.13866","female"
"10.1101/110346","10.1038/nmeth.4401","female"
"10.1101/112458","10.1038/s41467-017-01002-8","male"
"10.1101/097907","10.1103/physreve.96.032406","male"
"10.1101/170746","10.1016/j.virol.2017.09.015","female"
"10.1101/151167","10.1534/g3.117.300128","male"
"10.1101/033886","10.1111/jeb.12807","unknown"
"10.1101/035196","10.1523/jneurosci.3433-15.2016","male"
"10.1101/130369","10.1371/journal.pcbi.1005626","male"
"10.1101/054288","10.1523/jneurosci.3771-16.2017","male"
"10.1101/080440","10.1093/nar/gkw1356","male"
"10.1101/083261","10.1105/tpc.17.00020","female"
"10.1101/063040","10.1371/journal.pone.0174775","female"
"10.1101/023382","10.1111/2041-210x.12508","male"
"10.1101/019216","10.1534/genetics.115.177980","female"
"10.1101/063578","10.1371/journal.pgen.1006581","male"
"10.1101/025650","10.1093/bioinformatics/btw064","male"
"10.1101/074773","10.1038/ncomms13855","male"
"10.1101/061127","10.1002/yea.3214","male"
"10.1101/010785","10.1104/pp.15.00025","unknown"
"10.1101/009498","10.1534/genetics.115.174425","male"
"10.1101/071357","10.1038/nmeth.4025","male"
"10.1101/071126","10.1007/s12080-016-0315-y","male"
"10.1101/011148","10.1371/journal.pbio.1002041","male"
"10.1101/065748","10.1038/cti.2016.90","male"
"10.1101/203000","10.1016/j.molcel.2017.12.010","female"
"10.1101/005371","10.1186/gb-2014-15-6-r86","male"
"10.1101/006437","10.1534/genetics.114.167866","female"
"10.1101/035287","10.1093/bioinformatics/btw177","male"
"10.1101/131532","10.7554/elife.28158","female"
"10.1101/149955","10.7554/elife.29173","male"
"10.1101/128025","10.3389/fimmu.2017.01500","male"
"10.1101/144907","10.1371/journal.ppat.1006653","female"
"10.1101/042457","10.1214/17-aoas1046","male"
"10.1101/212597","10.1016/j.soilbio.2017.11.009","male"
"10.1101/140657","10.1016/j.biosystems.2017.09.006","male"
"10.1101/021147","10.18632/oncotarget.19371","male"
"10.1101/041467","10.1111/mec.13792","male"
"10.1101/072538","10.1016/j.neulet.2017.05.051","male"
"10.1101/108464","10.1016/j.bbrc.2017.03.031","male"
"10.1101/062232","10.1186/s40168-016-0227-5","female"
"10.1101/019042","10.1093/nar/gkv526","female"
"10.1101/090472","10.1016/j.cortex.2017.01.013","male"
"10.1101/007666","10.1093/bioinformatics/btv057","male"
"10.1101/057976","10.1093/bioinformatics/btw390","male"
"10.1101/039800","10.1016/j.jbi.2016.10.007","male"
"10.1101/056887","10.1038/nmeth.4035","male"
"10.1101/056267","10.7554/elife.17879","male"
"10.1101/043109","10.1371/journal.pcbi.1005025","male"
"10.1101/000661","10.1098/rspb.2014.2259","male"
"10.1101/095943","10.1038/s41588-017-0005-8","male"
"10.1101/152074","10.1242/dev.153114","female"
"10.1101/143461","10.1371/journal.pone.0186072","male"
"10.1101/080416","10.1002/stem.2692","male"
"10.1101/088013","10.1038/s41559-017-0149","male"
"10.1101/133165","10.1186/s13068-017-0901-2","male"
"10.1101/091918","10.1073/pnas.1619153114","female"
"10.1101/028845","10.12688/f1000research.7302.1","male"
"10.1101/030791","10.1371/journal.pone.0147651","male"
"10.1101/027086","10.1111/evo.12868","male"
"10.1101/122853","10.1073/pnas.1707310114","female"
"10.1101/081182","10.1093/nar/gkx172","female"
"10.1101/074716","10.1093/nar/gkx485","male"
"10.1101/089292","10.1038/jhg.2017.35","female"
"10.1101/080663","10.1186/s12870-017-1032-4","female"
"10.1101/024331","10.1371/journal.pone.0146511","female"
"10.1101/019257","10.1186/s12915-015-0146-0","unknown"
"10.1101/034124","10.1038/srep36257","male"
"10.1101/188243","10.1016/j.ceca.2017.12.003","male"
"10.1101/144568","10.7554/elife.29132","male"
"10.1101/124354","10.7554/elife.24779","male"
"10.1101/007450","10.1523/jneurosci.2671-13.2014","male"
"10.1101/025973","10.1111/mec.13613","male"
"10.1101/153437","10.1016/j.devcel.2017.11.014","female"
"10.1101/089276","10.1093/sysbio/syx028","male"
"10.1101/115949","10.1523/eneuro.0131-17.2017","female"
"10.1101/120188","10.1371/journal.pone.0185912","male"
"10.1101/126326","10.1371/journal.pone.0183002","male"
"10.1101/080531","10.1016/j.bpj.2017.08.019","female"
"10.1101/039073","10.1016/j.quascirev.2016.01.012","female"
"10.1101/154666","10.1091/mbc.e16-08-0594","female"
"10.1101/062117","10.1101/gr.216465.116","male"
"10.1101/057620","10.1002/hbm.23549","male"
"10.1101/023408","10.1186/s13059-015-0849-0","male"
"10.1101/019794","10.1093/toxsci/kfv195","female"
"10.1101/009357","10.1038/srep12349","unknown"
"10.1101/015602","10.3109/19401736.2015.1022732","male"
"10.1101/072462","10.1016/j.mbs.2016.11.003","male"
"10.1101/008540","10.1016/j.tpb.2015.03.005","male"
"10.1101/014548","10.3389/fnsys.2015.00033","male"
"10.1101/042143","10.1098/rsos.160496","male"
"10.1101/009696","10.1111/1755-0998.12280","male"
"10.1101/123281","10.1088/1741-2552/aa8c88","male"
"10.1101/022020","10.1534/genetics.115.180299","female"
"10.1101/011882","10.1093/bioinformatics/btv530","female"
"10.1101/132654","10.1242/dev.154609","male"
"10.1101/116392","10.1111/ejn.13724","female"
"10.1101/106963","10.1038/s41598-017-15480-9","female"
"10.1101/078014","10.1177/0956797617719083","male"
"10.1101/138925","10.7554/elife.29648","male"
"10.1101/154989","10.1016/j.ajhg.2017.09.004","male"
"10.1101/149559","10.1016/j.heliyon.2017.e00442","male"
"10.1101/135541","10.1113/jp274608","male"
"10.1101/142356","10.1111/1755-0998.12713","male"
"10.1101/096636","10.1088/1751-8121/aa89a2","male"
"10.1101/100305","10.1038/s41467-017-00680-8","female"
"10.1101/037143","10.7554/elife.13245","unknown"
"10.1101/101691","10.1016/j.ajhg.2017.08.002","female"
"10.1101/090886","10.1371/journal.pgen.1006817","male"
"10.1101/090845","10.1534/genetics.116.198796","female"
"10.1101/076810","10.1534/genetics.116.196220","male"
"10.1101/048645","10.1016/j.celrep.2017.02.038","male"
"10.1101/073098","10.1371/journal.pmed.1002203","female"
"10.1101/035220","10.1186/s12864-016-3314-x","male"
"10.1101/006627","10.1186/s13073-014-0090-6","male"
"10.1101/052845","10.1534/g3.116.034488","male"
"10.1101/060384","10.1371/journal.pone.0164888","male"
"10.1101/013706","10.1152/physiolgenomics.00118.2015","male"
"10.1101/039289","10.1242/dev.136267","female"
"10.1101/012609","10.1371/journal.pone.0161997","female"
"10.1101/127472","10.1071/mf17215","male"
"10.1101/001909","10.1093/hmg/ddu309","unknown"
"10.1101/032458","10.1093/aje/kwx182","male"
"10.1101/095182","10.1101/gr.219956.116","female"
"10.1101/060061","10.1093/gbe/evx171","male"
"10.1101/151639","10.1186/s12859-017-1988-y","unknown"
"10.1101/162974","10.1073/pnas.1712350114","male"
"10.1101/072504","10.1007/s10827-017-0666-4","male"
"10.1101/088930","10.1038/s41598-017-07386-3","male"
"10.1101/107409","10.1038/s41598-017-13056-1","male"
"10.1101/109603","10.1186/s13059-017-1297-9","female"
"10.1101/054585","10.1111/mec.13822","female"
"10.1101/147421","10.1016/j.immuni.2017.08.003","unknown"
"10.1101/067942","10.1534/genetics.117.300061","male"
"10.1101/106005","10.1038/ncomms16032","male"
"10.1101/078659","10.1016/j.cels.2017.06.003","male"
"10.1101/089243","10.1371/journal.pone.0174126","male"
"10.1101/072900","10.1371/journal.pone.0172725","male"
"10.1101/001230","10.1093/bioinformatics/btv363","male"
"10.1101/015560","10.1371/journal.pgen.1005550","male"
"10.1101/016352","10.1186/s13059-015-0764-4","male"
"10.1101/016337","10.1534/genetics.115.179838","female"
"10.1101/099184","10.7554/elife.21792","male"
"10.1101/080986","10.1016/j.marpolbul.2016.10.043","male"
"10.1101/059964","10.1016/j.celrep.2016.08.096","male"
"10.1101/069559","10.1073/pnas.1616745113","male"
"10.1101/032961","10.1093/bioinformatics/btw214","female"
"10.1101/173930","10.1111/tbed.12779","unknown"
"10.1101/136077","10.1093/bioinformatics/btx565","male"
"10.1101/005652","10.1016/j.gde.2014.08.011","male"
"10.1101/033530","10.1186/s12859-016-1058-x","male"
"10.1101/187252","10.1089/brain.2017.0512","male"
"10.1101/143594","10.1016/j.jtbi.2017.11.005","male"
"10.1101/165357","10.1371/journal.pcbi.1005868","female"
"10.1101/077651","10.1038/s41598-017-18364-0","female"
"10.1101/133827","10.1007/s10519-017-9880-0","male"
"10.1101/087643","10.1038/ismej.2017.88","male"
"10.1101/136655","10.1242/dev.149500","male"
"10.1101/115709","10.3389/fmicb.2017.01620","female"
"10.1101/139113","10.1038/s41598-017-09908-5","female"
"10.1101/144303","10.7554/elife.23907","male"
"10.1101/092932","10.1038/s41598-017-06063-9","male"
"10.1101/111955","10.1186/s12864-017-3934-9","female"
"10.1101/126086","10.7554/elife.26179","male"
"10.1101/051409","10.1186/s13015-017-0109-9","male"
"10.1101/102509","10.1093/nar/gkx217","female"
"10.1101/043331","10.1111/oik.04330","female"
"10.1101/062513","10.1093/hmg/ddx103","male"
"10.1101/104893","10.1371/journal.pgen.1006815","female"
"10.1101/105825","10.1016/j.funbio.2017.03.001","male"
"10.1101/023317","10.1371/journal.pone.0174744","female"
"10.1101/022798","10.1371/journal.pone.0142050","female"
"10.1101/014159","10.3389/fphys.2015.00183","female"
"10.1101/083378","10.1242/bio.022418","male"
"10.1101/059592","10.1371/journal.pntd.0005168","male"
"10.1101/023333","10.1111/evo.13100","female"
"10.1101/014241","10.1038/ng.3404","female"
"10.1101/008003","10.1038/nbt.3238","male"
"10.1101/008425","10.1016/j.ymeth.2014.11.020","male"
"10.1101/159640","10.1073/pnas.1713078114","female"
"10.1101/100750","10.1093/bioinformatics/btx675","female"
