"PREPRINT_DOI","ARTICLE_DOI","IS_OA","JOURNAL_IS_OA"
"10.1101/091587","10.1371/journal.pcbi.1005452",TRUE,TRUE
"10.1101/083444","10.1038/srep46528",TRUE,TRUE
"10.1101/071910","10.7554/elife.20944",TRUE,TRUE
"10.1101/082735","10.1098/rsif.2016.0993",TRUE,FALSE
"10.1101/055798","10.1534/g3.116.038190",TRUE,TRUE
"10.1101/017210","10.1016/j.cell.2015.12.015",TRUE,FALSE
"10.1101/025015","10.1534/g3.115.023788",TRUE,TRUE
"10.1101/054957","10.1016/j.tpb.2017.01.004",FALSE,FALSE
"10.1101/055939","10.7554/elife.19145",TRUE,TRUE
"10.1101/038224","10.1186/s13059-016-1118-6",TRUE,TRUE
"10.1101/051268","10.3390/v8120322",TRUE,TRUE
"10.1101/052571","10.1186/s13072-016-0078-0",TRUE,TRUE
"10.1101/018127","10.4081/mr.2015.5972",TRUE,TRUE
"10.1101/022061","10.1098/rsob.160009",TRUE,TRUE
"10.1101/115832","10.1016/j.physa.2017.11.080",FALSE,FALSE
"10.1101/198168","10.1126/scitranslmed.aan5325",TRUE,FALSE
"10.1101/171769","10.1186/s13227-017-0081-y",TRUE,TRUE
"10.1101/083071","10.1186/s12915-017-0427-x",TRUE,TRUE
"10.1101/124123","10.1016/j.neuroimage.2017.08.081",TRUE,FALSE
"10.1101/051110","10.1111/1755-0998.12714",FALSE,FALSE
"10.1101/073957","10.1038/nature24265",TRUE,FALSE
"10.1101/096347","10.1111/jpy.12573",FALSE,FALSE
"10.1101/143131","10.1038/s41598-017-11516-2",TRUE,TRUE
"10.1101/104117","10.1152/jn.00065.2017",TRUE,FALSE
"10.1101/081174","10.3233/jad-170448",TRUE,FALSE
"10.1101/072561","10.1371/journal.pcbi.1005688",TRUE,TRUE
"10.1101/123141","10.1159/000479990",TRUE,TRUE
"10.1101/101725","10.1371/journal.ppat.1006466",TRUE,TRUE
"10.1101/101642","10.1017/s0033291717001519",TRUE,FALSE
"10.1101/129528","10.1073/pnas.1706205114",TRUE,FALSE
"10.1101/079152","10.1038/ncomms15180",TRUE,TRUE
"10.1101/067090","10.1093/bioinformatics/btw512",TRUE,FALSE
"10.1101/015685","10.1534/genetics.115.178574",TRUE,FALSE
"10.1101/063784","10.1371/journal.pcbi.1005256",TRUE,TRUE
"10.1101/064121","10.3389/fmicb.2016.01553",TRUE,TRUE
"10.1101/045153","10.1186/s12864-016-2889-6",TRUE,TRUE
"10.1101/188698","10.1016/j.cub.2017.11.069",TRUE,FALSE
"10.1101/233510","10.1016/j.neuroimage.2017.12.043",TRUE,FALSE
"10.1101/126771","10.7554/elife.27293",TRUE,TRUE
"10.1101/044651","10.1111/1755-0998.12566",FALSE,FALSE
"10.1101/052621","10.1073/pnas.1523335113",TRUE,FALSE
"10.1101/029660","10.1038/srep29235",TRUE,TRUE
"10.1101/015917","10.1101/gr.202440.115",TRUE,FALSE
"10.1101/096198","10.1523/eneuro.0292-17.2017",TRUE,TRUE
"10.1101/185827","10.1242/dev.156109",TRUE,FALSE
"10.1101/160226","10.1111/jeb.13186",TRUE,FALSE
"10.1101/158105","10.1016/j.ijpddr.2017.10.007",TRUE,TRUE
"10.1101/156950","10.7554/elife.29878",TRUE,TRUE
"10.1101/008706","10.1038/sdata.2014.54",TRUE,TRUE
"10.1101/044891","10.1038/s41598-017-07191-y",TRUE,TRUE
"10.1101/091884","10.1038/s41598-017-06786-9",TRUE,TRUE
"10.1101/129288","10.1016/j.biopsych.2017.04.020",TRUE,FALSE
"10.1101/084632","10.1038/s41598-017-01830-0",TRUE,TRUE
"10.1101/051185","10.1186/s12864-017-3676-8",TRUE,TRUE
"10.1101/088609","10.1098/rsos.161085",TRUE,TRUE
"10.1101/018044","10.1534/g3.115.020701",TRUE,TRUE
"10.1101/017426","10.1016/j.molliq.2015.08.054",FALSE,FALSE
"10.1101/029462","10.1098/rsif.2016.0466",TRUE,FALSE
"10.1101/084756","10.1371/journal.pcbi.1005319",TRUE,TRUE
"10.1101/046995","10.1016/j.ajhg.2016.11.015",TRUE,FALSE
"10.1101/067850","10.1038/srep41614",TRUE,TRUE
"10.1101/014183","10.1371/journal.ppat.1004940",TRUE,TRUE
"10.1101/044768","10.1038/ncomms13270",TRUE,TRUE
"10.1101/044339","10.1093/nar/gkw715",TRUE,TRUE
"10.1101/049163","10.1038/s41562-017-0195-1",TRUE,FALSE
"10.1101/048330","10.1073/pnas.1519555113",TRUE,FALSE
"10.1101/027326","10.1242/bio.015016",TRUE,TRUE
"10.1101/027706","10.7717/peerj.1975",TRUE,TRUE
"10.1101/165381","10.1128/mbio.01263-17",TRUE,TRUE
"10.1101/128926","10.1534/g3.117.1133",TRUE,TRUE
"10.1101/142752","10.1242/jcs.211656",TRUE,FALSE
"10.1101/100685","10.1093/nar/gkx691",TRUE,TRUE
"10.1101/030569","10.1371/journal.pcbi.1004780",TRUE,TRUE
"10.1101/130914","10.1128/mbio.00939-17",TRUE,TRUE
"10.1101/120063","10.1038/s41598-017-06945-y",TRUE,TRUE
"10.1101/074310","10.1038/ng.3865",TRUE,FALSE
"10.1101/112524","10.1126/science.aan0621",TRUE,FALSE
"10.1101/116335","10.1261/rna.060814.117",TRUE,FALSE
"10.1101/058537","10.1371/journal.pone.0178895",TRUE,TRUE
"10.1101/041723","10.1111/acel.12588",TRUE,TRUE
"10.1101/017608","10.1186/s13073-015-0196-5",TRUE,TRUE
"10.1101/061952","10.1186/s12864-016-3451-2",TRUE,TRUE
"10.1101/061549","10.1111/1365-2656.12598",FALSE,FALSE
"10.1101/058545","10.3389/fncom.2016.00094",TRUE,TRUE
"10.1101/191478","10.1128/jvi.01703-17",TRUE,FALSE
"10.1101/053181","10.1038/nmicrobiol.2016.144",TRUE,FALSE
"10.1101/057364","10.1152/jn.00275.2016",TRUE,FALSE
"10.1101/050708","10.1007/s00429-016-1255-4",FALSE,FALSE
"10.1101/041137","10.1038/srep27891",TRUE,TRUE
"10.1101/133215","10.15252/msb.20177728",TRUE,TRUE
"10.1101/188003","10.1186/s12964-017-0207-9",TRUE,TRUE
"10.1101/101535","10.1098/rsos.171308",TRUE,TRUE
"10.1101/065730","10.1038/cti.2016.89",TRUE,TRUE
"10.1101/084590","10.1371/journal.pone.0186969",TRUE,TRUE
"10.1101/121608","10.1111/mec.14234",FALSE,FALSE
"10.1101/119370","10.7554/elife.27725",TRUE,TRUE
"10.1101/029405","10.1038/ncomms11061",TRUE,TRUE
"10.1101/083113","10.1534/g3.117.300080",TRUE,TRUE
"10.1101/116020","10.1111/mec.14186",FALSE,FALSE
"10.1101/058412","10.1111/evo.13229",TRUE,FALSE
"10.1101/068940","10.1186/s40425-017-0215-8",TRUE,TRUE
"10.1101/067199","10.1126/science.aak9704",TRUE,FALSE
"10.1101/005777","10.1186/s12862-015-0400-7",TRUE,TRUE
"10.1101/033407","10.1038/ncomms13291",TRUE,TRUE
"10.1101/040931","10.1371/journal.pcbi.1005156",TRUE,TRUE
"10.1101/053082","10.1016/j.ijpara.2016.07.007",TRUE,FALSE
"10.1101/039131","10.1186/s13059-016-1024-y",TRUE,TRUE
"10.1101/024026","10.1093/molbev/msw030",TRUE,FALSE
"10.1101/150250","10.7554/elife.29566",TRUE,TRUE
"10.1101/163519","10.1186/s13072-017-0158-9",TRUE,TRUE
"10.1101/087106","10.1261/rna.062000.117",TRUE,FALSE
"10.1101/045013","10.1038/s41598-017-12166-0",TRUE,TRUE
"10.1101/134007","10.7554/elife.27826",TRUE,TRUE
"10.1101/086942","10.1093/molbev/msx091",TRUE,FALSE
"10.1101/067926","10.1038/s41559-017-0109",FALSE,FALSE
"10.1101/068122","10.1101/gr.214270.116",TRUE,FALSE
"10.1101/057224","10.1093/molbev/msw296",TRUE,FALSE
"10.1101/099317","10.1073/pnas.1700368114",TRUE,FALSE
"10.1101/064832","10.7554/elife.20340",TRUE,TRUE
"10.1101/023655","10.1111/jeb.12771",TRUE,FALSE
"10.1101/007229","10.1093/gbe/evu255",TRUE,TRUE
"10.1101/087197","10.1002/hbm.23517",FALSE,FALSE
"10.1101/035683","10.1016/j.jstrokecerebrovasdis.2016.09.010",TRUE,FALSE
"10.1101/067827","10.1083/jcb.201606081",TRUE,FALSE
"10.1101/047266","10.1038/ncomms14061",TRUE,TRUE
"10.1101/059014","10.1016/j.bbadis.2016.12.005",TRUE,FALSE
"10.1101/043927","10.1002/cam4.953",TRUE,TRUE
"10.1101/045567","10.1016/j.freeradbiomed.2016.08.006",TRUE,FALSE
"10.1101/047324","10.1371/journal.pone.0165300",TRUE,TRUE
"10.1101/034801","10.1111/gbi.12214",FALSE,FALSE
"10.1101/047803","10.1038/srep34618",TRUE,TRUE
"10.1101/007203","10.7554/elife.03401",TRUE,TRUE
"10.1101/043844","10.1177/1176934317713004",TRUE,TRUE
"10.1101/208298","10.3389/fnana.2017.00122",TRUE,TRUE
"10.1101/061374","10.1093/gigascience/gix054",TRUE,TRUE
"10.1101/145243","10.1111/evo.13409",FALSE,FALSE
"10.1101/044693","10.1261/rna.057208.116",TRUE,FALSE
"10.1101/014803","10.1093/nar/gkv1002",TRUE,TRUE
"10.1101/046367","10.7554/elife.12102",TRUE,TRUE
"10.1101/188425","10.7717/peerj.4034",TRUE,TRUE
"10.1101/150102","10.1242/jeb.164848",TRUE,FALSE
"10.1101/224956","10.3389/fnhum.2017.00420",TRUE,TRUE
"10.1101/126987","10.1111/nph.14887",TRUE,FALSE
"10.1101/107821","10.1093/bioinformatics/btx319",TRUE,FALSE
"10.1101/155333","10.1016/j.cels.2017.09.011",TRUE,FALSE
"10.1101/159475","10.1007/s10482-017-0939-y",TRUE,FALSE
"10.1101/107557","10.1016/j.cub.2017.09.005",TRUE,FALSE
"10.1101/032664","10.1111/evo.12892",TRUE,FALSE
"10.1101/133702","10.1104/pp.17.00622",TRUE,FALSE
"10.1101/040675","10.1093/molbev/msx089",TRUE,FALSE
"10.1101/089763","10.1016/j.devcel.2017.07.002",TRUE,FALSE
"10.1101/118612","10.1038/s41598-017-07052-8",TRUE,TRUE
"10.1101/039479","10.1128/msphere.00132-16",TRUE,TRUE
"10.1101/091355","10.1016/j.jsb.2017.02.009",TRUE,FALSE
"10.1101/078964","10.1016/j.brs.2017.04.129",TRUE,FALSE
"10.1101/115246","10.1111/nph.14619",FALSE,FALSE
"10.1101/061705","10.1038/srep46578",TRUE,TRUE
"10.1101/109819","10.1523/jneurosci.3486-16.2017",TRUE,FALSE
"10.1101/031385","10.1186/s13059-016-0880-9",TRUE,TRUE
"10.1101/020883","10.7554/elife.11386",TRUE,TRUE
"10.1101/017749","10.1093/molbev/msv169",TRUE,FALSE
"10.1101/083733","10.1007/s10548-017-0557-z",TRUE,FALSE
"10.1101/077610","10.1126/science.aak9995",TRUE,FALSE
"10.1101/033217","10.1038/ng.3737",FALSE,FALSE
"10.1101/003335","10.1021/sb400206c",TRUE,FALSE
"10.1101/042507","10.1371/journal.pone.0165799",TRUE,TRUE
"10.1101/089185","10.1128/msphere.00003-17",TRUE,TRUE
"10.1101/054148","10.1186/s13073-016-0344-6",TRUE,TRUE
"10.1101/021626","10.1101/gr.196469.115",TRUE,FALSE
"10.1101/039834","10.1097/mph.0000000000000553",TRUE,FALSE
"10.1101/110593","10.1111/tpj.13781",TRUE,FALSE
"10.1101/151282","10.3389/fmicb.2017.02618",TRUE,TRUE
"10.1101/142489","10.7554/elife.28620",TRUE,TRUE
"10.1101/132282","10.1128/msphere.00207-17",TRUE,TRUE
"10.1101/087288","10.1152/jn.00340.2017",TRUE,FALSE
"10.1101/161935","10.1155/2017/5284145",TRUE,TRUE
"10.1101/002683","10.1098/rstb.2013.0252",TRUE,FALSE
"10.1101/040196","10.1089/cmb.2015.0160",FALSE,FALSE
"10.1101/030494","10.1371/journal.pgen.1005631",TRUE,TRUE
"10.1101/104182","10.1111/acel.12659",TRUE,TRUE
"10.1101/142224","10.1073/pnas.1701368114",TRUE,FALSE
"10.1101/119941","10.1186/s12864-017-3905-1",TRUE,TRUE
"10.1101/059444","10.1038/s41598-017-02685-1",TRUE,TRUE
"10.1101/026112","10.1371/journal.pgen.1005546",TRUE,TRUE
"10.1101/019562","10.1371/journal.pgen.1005650",TRUE,TRUE
"10.1101/018721","10.1186/s13059-015-0785-z",TRUE,TRUE
"10.1101/008409","10.1093/bioinformatics/btv209",TRUE,FALSE
"10.1101/023465","10.1186/s12859-015-0721-y",TRUE,TRUE
"10.1101/059899","10.7554/elife.19944",TRUE,TRUE
"10.1101/051730","10.1016/j.celrep.2016.11.075",TRUE,TRUE
"10.1101/067397","10.1088/1751-8113/50/1/015002",FALSE,FALSE
"10.1101/024802","10.7717/peerj.2823",TRUE,TRUE
"10.1101/043653","10.1371/journal.pgen.1006423",TRUE,TRUE
"10.1101/009829","10.1111/mec.13214",FALSE,FALSE
"10.1101/007823","10.1038/ncomms8438",TRUE,TRUE
"10.1101/067751","10.1016/j.bpj.2016.08.002",TRUE,FALSE
"10.1101/137778","10.7554/elife.28626",TRUE,TRUE
"10.1101/115600","10.1176/appi.ajp.2017.17030283",TRUE,FALSE
"10.1101/007310","10.7554/elife.03703",TRUE,TRUE
"10.1101/026450","10.1016/j.ajhg.2016.03.029",TRUE,FALSE
"10.1101/114967","10.1038/s41588-017-0010-y",TRUE,FALSE
"10.1101/154781","10.3389/fmicb.2017.02321",TRUE,TRUE
"10.1101/126672","10.1074/jbc.m117.817908",TRUE,FALSE
"10.1101/155192","10.1186/s13099-017-0213-x",TRUE,TRUE
"10.1101/149179","10.1111/mec.14236",TRUE,FALSE
"10.1101/021436","10.1186/s12859-017-1836-0",TRUE,TRUE
"10.1101/047795","10.1186/s13059-016-0936-x",TRUE,TRUE
"10.1101/027979","10.1016/j.currproblcancer.2015.10.004",FALSE,FALSE
"10.1101/042002","10.1016/j.neuron.2016.03.011",TRUE,FALSE
"10.1101/023440","10.1038/ng.3446",FALSE,FALSE
"10.1101/017731","10.1016/j.ajhg.2015.12.021",TRUE,FALSE
"10.1101/093708","10.1128/mbio.00254-17",TRUE,TRUE
"10.1101/064667","10.1093/nar/gkx198",TRUE,TRUE
"10.1101/090316","10.1016/j.jtbi.2017.07.002",TRUE,FALSE
"10.1101/090514","10.1534/genetics.116.198820",TRUE,FALSE
"10.1101/094920","10.1371/journal.pone.0177635",TRUE,TRUE
"10.1101/113357","10.1371/journal.pone.0178608",TRUE,TRUE
"10.1101/021592","10.1038/nmeth.4197",TRUE,FALSE
"10.1101/074757","10.1371/journal.ppat.1006093",TRUE,TRUE
"10.1101/058826","10.1002/humu.23147",TRUE,FALSE
"10.1101/031484","10.1093/bioinformatics/btw097",FALSE,FALSE
"10.1101/164756","10.7554/elife.30560",TRUE,TRUE
"10.1101/126755","10.7554/elife.27469",TRUE,TRUE
"10.1101/012823","10.1214/15-aoas871",TRUE,FALSE
"10.1101/010728","10.1073/pnas.1608278113",TRUE,FALSE
"10.1101/003368","10.1098/rsif.2013.1052",TRUE,FALSE
"10.1101/179085","10.1371/journal.pcbi.1005870",TRUE,TRUE
"10.1101/177444","10.15252/embj.201798004",TRUE,FALSE
"10.1101/136408","10.7717/peerj.4013",TRUE,TRUE
"10.1101/116632","10.1038/s41467-017-01043-z",TRUE,TRUE
"10.1101/136440","10.1039/c7md00381a",TRUE,FALSE
"10.1101/089201","10.1038/s41467-017-00593-6",TRUE,TRUE
"10.1101/043166","10.1016/j.ajhg.2016.02.025",TRUE,FALSE
"10.1101/069518","10.1093/sysbio/syw115",FALSE,FALSE
"10.1101/095257","10.7717/peerj.3509",TRUE,TRUE
"10.1101/080804","10.1098/rspb.2017.0914",TRUE,FALSE
"10.1101/101584","10.1111/ejn.13597",TRUE,FALSE
"10.1101/078097","10.1523/jneurosci.3525-16.2017",TRUE,FALSE
"10.1101/090498","10.1098/rspb.2016.2672",TRUE,FALSE
"10.1101/104489","10.1111/evo.13223",FALSE,FALSE
"10.1101/071498","10.1371/journal.pntd.0005470",TRUE,TRUE
"10.1101/067173","10.1371/journal.pbio.2000633",TRUE,TRUE
"10.1101/054197","10.1101/gr.210336.116",TRUE,FALSE
"10.1101/073668","10.1371/journal.pone.0171974",TRUE,TRUE
"10.1101/203638","10.7554/elife.32436",TRUE,TRUE
"10.1101/197210","10.1128/jvi.01775-17",TRUE,FALSE
"10.1101/211961","10.1038/s41598-017-17072-z",TRUE,TRUE
"10.1101/138545","10.1111/mec.14393",TRUE,FALSE
"10.1101/137547","10.1101/gr.224964.117",TRUE,FALSE
"10.1101/180869","10.1126/science.aan0092",TRUE,FALSE
"10.1101/083873","10.1038/mi.2017.17",TRUE,FALSE
"10.1101/148403","10.1038/ng.3964",FALSE,FALSE
"10.1101/107276","10.1093/bioinformatics/btx324",TRUE,FALSE
"10.1101/131367","10.1038/s41598-017-11817-6",TRUE,TRUE
"10.1101/049635","10.1093/ije/dyx041",TRUE,FALSE
"10.1101/028902","10.1093/molbev/msv211",TRUE,FALSE
"10.1101/025981","10.1111/imb.12234",FALSE,FALSE
"10.1101/013474","10.1371/journal.pgen.1005703",TRUE,TRUE
"10.1101/106237","10.1136/bmj.j3542",TRUE,FALSE
"10.1101/139998","10.1016/j.celrep.2017.08.039",TRUE,TRUE
"10.1101/058164","10.1038/nmeth.4324",FALSE,FALSE
"10.1101/039685","10.1093/bioinformatics/btx183",TRUE,FALSE
"10.1101/108514","10.1016/j.jneumeth.2017.07.031",TRUE,FALSE
"10.1101/147678","10.1007/s11538-017-0311-4",FALSE,FALSE
"10.1101/142596","10.1007/s11032-017-0700-2",TRUE,FALSE
"10.1101/125815","10.1364/oe.25.013668",FALSE,FALSE
"10.1101/105718","10.1534/g3.117.040824",TRUE,TRUE
"10.1101/047209","10.1016/j.jhevol.2017.03.004",FALSE,FALSE
"10.1101/098400","10.1038/s41598-017-02060-0",TRUE,TRUE
"10.1101/084376","10.1111/mec.14140",FALSE,FALSE
"10.1101/024877","10.3389/fgene.2015.00326",TRUE,TRUE
"10.1101/011288","10.1371/journal.pone.0121248",TRUE,TRUE
"10.1101/022566","10.1371/journal.pcbi.1004440",TRUE,TRUE
"10.1101/062208","10.1242/dev.139261",TRUE,FALSE
"10.1101/054866","10.1002/ece3.2370",TRUE,TRUE
"10.1101/034900","10.1039/c5cp07845h",TRUE,FALSE
"10.1101/044503","10.1167/iovs.16-19541",TRUE,FALSE
"10.1101/041905","10.1371/journal.pntd.0004695",TRUE,TRUE
"10.1101/158303","10.1371/journal.pgen.1007117",TRUE,TRUE
"10.1101/132399","10.1534/g3.117.300280",TRUE,TRUE
"10.1101/147264","10.1016/j.cell.2017.10.043",TRUE,FALSE
"10.1101/200410","10.1186/s12915-017-0444-9",TRUE,TRUE
"10.1101/126581","10.1371/journal.pone.0187976",TRUE,TRUE
"10.1101/102491","10.1371/journal.pcbi.1005719",TRUE,TRUE
"10.1101/130245","10.1038/s41598-017-12214-9",TRUE,TRUE
"10.1101/145094","10.1534/genetics.117.300134",TRUE,FALSE
"10.1101/037085","10.3389/fnins.2016.00106",TRUE,TRUE
"10.1101/027961","10.1534/g3.115.023200",TRUE,TRUE
"10.1101/028001","10.1093/humrep/dev318",TRUE,FALSE
"10.1101/154229","10.1073/pnas.1709035114",TRUE,FALSE
"10.1101/095588","10.1523/jneurosci.0260-17.2017",FALSE,FALSE
"10.1101/025361","10.1111/nph.14033",TRUE,FALSE
"10.1101/066084","10.1038/s41598-017-05335-8",TRUE,TRUE
"10.1101/092957","10.1002/hipo.22760",FALSE,FALSE
"10.1101/109850","10.1016/j.jneumeth.2017.06.017",TRUE,FALSE
"10.1101/110718","10.3389/feart.2017.00047",TRUE,TRUE
"10.1101/085365","10.1038/srep45125",TRUE,TRUE
"10.1101/072751","10.1159/000468506",FALSE,FALSE
"10.1101/038430","10.18632/aging.100930",TRUE,FALSE
"10.1101/069120","10.1186/s13229-017-0119-y",TRUE,TRUE
"10.1101/013805","10.1371/journal.pone.0145857",TRUE,TRUE
"10.1101/023226","10.1016/j.jtbi.2015.12.022",FALSE,FALSE
"10.1101/014209","10.1038/srep12524",TRUE,TRUE
"10.1101/076919","10.1371/journal.pone.0170445",TRUE,TRUE
"10.1101/063271","10.1128/aem.02736-16",TRUE,FALSE
"10.1101/017590","10.1016/j.molp.2016.04.016",TRUE,FALSE
"10.1101/065722","10.7554/elife.20041",TRUE,TRUE
"10.1101/041079","10.1111/cmi.12683",FALSE,FALSE
"10.1101/083758","10.1186/s13068-016-0657-0",TRUE,TRUE
"10.1101/198978","10.1016/j.molcel.2017.11.008",TRUE,FALSE
"10.1101/122416","10.1093/cid/cix805",TRUE,FALSE
"10.1101/038869","10.1186/s12866-016-0818-0",TRUE,TRUE
"10.1101/006890","10.1098/rspb.2014.0296",TRUE,FALSE
"10.1101/004853","10.1371/journal.pgen.1004402",TRUE,TRUE
"10.1101/178038","10.1038/s41598-017-18014-5",TRUE,TRUE
"10.1101/135855","10.1016/j.neuron.2017.11.039",TRUE,FALSE
"10.1101/208504","10.1038/s41598-017-16995-x",TRUE,TRUE
"10.1101/155010","10.1016/j.immuni.2017.10.006",TRUE,FALSE
"10.1101/114322","10.1088/1478-3975/aa7f36",TRUE,FALSE
"10.1101/119420","10.1186/s12862-017-1020-1",TRUE,TRUE
"10.1101/068320","10.1038/s41598-017-06866-w",TRUE,TRUE
"10.1101/045351","10.1534/genetics.116.196428",TRUE,FALSE
"10.1101/144204","10.1016/j.bbrc.2017.05.168",TRUE,FALSE
"10.1101/095646","10.1073/pnas.1620631114",TRUE,FALSE
"10.1101/090720","10.1002/humu.23203",TRUE,FALSE
"10.1101/122671","10.1038/s41598-017-01281-7",TRUE,TRUE
"10.1101/086066","10.1016/j.neulet.2017.02.064",FALSE,FALSE
"10.1101/058032","10.1371/journal.pone.0171793",TRUE,TRUE
"10.1101/033647","10.1086/689819",TRUE,FALSE
"10.1101/051151","10.3767/003158516x692149",TRUE,FALSE
"10.1101/063115","10.1038/nmicrobiol.2016.240",FALSE,FALSE
"10.1101/042309","10.1093/gbe/evw192",TRUE,TRUE
"10.1101/079913","10.1007/s10549-016-4035-1",FALSE,FALSE
"10.1101/053967","10.1038/ncomms12838",TRUE,TRUE
"10.1101/081323","10.1093/gigascience/gix107",TRUE,TRUE
"10.1101/104083","10.1126/sciadv.1700957",TRUE,TRUE
"10.1101/182386","10.1093/jxb/erx405",TRUE,FALSE
"10.1101/025189","10.1093/jee/tov301",FALSE,FALSE
"10.1101/042390","10.1534/genetics.116.188912",TRUE,FALSE
"10.1101/026468","10.1038/sdata.2016.25",TRUE,TRUE
"10.1101/054742","10.1126/science.aaf5573",TRUE,FALSE
"10.1101/149823","10.1016/j.chembiol.2017.11.001",TRUE,FALSE
"10.1101/140814","10.3389/fmicb.2017.02097",TRUE,TRUE
"10.1101/106377","10.1136/jnnp-2016-314728",TRUE,FALSE
"10.1101/029033","10.1534/g3.116.027946",TRUE,TRUE
"10.1101/024307","10.1016/j.devcel.2016.01.010",TRUE,FALSE
"10.1101/086637","10.1371/journal.pcbi.1005667",TRUE,TRUE
"10.1101/143578","10.1111/1462-2920.13809",TRUE,FALSE
"10.1101/069500","10.1093/bioinformatics/btx077",TRUE,FALSE
"10.1101/071464","10.1021/acssynbio.5b00299",TRUE,FALSE
"10.1101/089565","10.1016/j.neuroimage.2017.04.002",TRUE,FALSE
"10.1101/082982","10.1088/1478-3975/aa5a61",FALSE,FALSE
"10.1101/086553","10.1038/srep44206",TRUE,TRUE
"10.1101/043257","10.1186/s12920-017-0245-6",TRUE,TRUE
"10.1101/029926","10.1093/bioinformatics/btw651",TRUE,FALSE
"10.1101/081604","10.1016/j.neuroimage.2016.12.040",FALSE,FALSE
"10.1101/051771","10.1038/ncomms13629",TRUE,TRUE
"10.1101/034777","10.1186/s12859-016-1355-4",TRUE,TRUE
"10.1101/058388","10.1016/j.ajhg.2016.09.002",TRUE,FALSE
"10.1101/013078","10.1371/journal.pone.0125337",TRUE,TRUE
"10.1101/034918","10.1371/journal.pone.0161934",TRUE,TRUE
"10.1101/052308","10.1038/ng.3679",TRUE,FALSE
"10.1101/196774","10.1128/aem.02224-17",TRUE,FALSE
"10.1101/151977","10.1038/nmeth.4514",TRUE,FALSE
"10.1101/108639","10.1523/jneurosci.1724-17.2017",TRUE,FALSE
"10.1101/059386","10.1371/journal.pone.0187373",TRUE,TRUE
"10.1101/156539","10.1534/g3.117.300264",TRUE,TRUE
"10.1101/164236","10.3390/e19100540",TRUE,TRUE
"10.1101/177816","10.1073/pnas.1714624114",TRUE,FALSE
"10.1101/030809","10.1007/s11192-016-1952-z",TRUE,FALSE
"10.1101/090860","10.1093/gbe/evx136",TRUE,TRUE
"10.1101/092767","10.1016/j.celrep.2017.08.010",TRUE,TRUE
"10.1101/031435","10.12688/f1000research.11355.1",TRUE,TRUE
"10.1101/060145","10.1136/bmjopen-2016-014920",TRUE,TRUE
"10.1101/121780","10.7554/elife.26969",TRUE,TRUE
"10.1101/111765","10.1038/s41598-017-03416-2",TRUE,TRUE
"10.1101/086538","10.1371/journal.pbio.1002602",TRUE,TRUE
"10.1101/079178","10.1371/journal.pone.0175230",TRUE,TRUE
"10.1101/050534","10.1371/journal.pcbi.1005380",TRUE,TRUE
"10.1101/019372","10.1186/s12864-016-2366-2",TRUE,TRUE
"10.1101/012112","10.1038/srep10940",TRUE,TRUE
"10.1101/014050","10.1016/j.ajhg.2015.11.005",TRUE,FALSE
"10.1101/041483","10.1093/eurheartj/ehw450",TRUE,FALSE
"10.1101/015156","10.1186/s12864-016-3444-1",TRUE,TRUE
"10.1101/071332","10.1038/nsmb.3337",TRUE,FALSE
"10.1101/039529","10.1038/ncomms12817",TRUE,TRUE
"10.1101/160119","10.1001/jamapsychiatry.2017.3485",TRUE,FALSE
"10.1101/000760","10.1111/cobi.12308",TRUE,FALSE
"10.1101/031716","10.1038/srep27555",TRUE,TRUE
"10.1101/154609","10.12688/wellcomeopenres.12600.1",TRUE,TRUE
"10.1101/165282","10.1007/s00442-017-4020-3",FALSE,FALSE
"10.1101/102236","10.1242/jcs.203703",FALSE,FALSE
"10.1101/065136","10.1038/s41598-017-13464-3",TRUE,TRUE
"10.1101/087718","10.1038/ejhg.2017.108",TRUE,FALSE
"10.1101/111260","10.1016/j.celrep.2017.09.002",TRUE,TRUE
"10.1101/134825","10.1186/s13148-017-0391-x",TRUE,TRUE
"10.1101/110841","10.7554/elife.26258",TRUE,TRUE
"10.1101/082271","10.1086/692437",FALSE,FALSE
"10.1101/109793","10.1007/s12041-017-0787-6",FALSE,FALSE
"10.1101/146779","10.1016/j.jneumeth.2017.07.002",TRUE,FALSE
"10.1101/104604","10.1111/mec.14195",FALSE,FALSE
"10.1101/098327","10.1186/s12859-017-1680-2",TRUE,TRUE
"10.1101/072439","10.1371/journal.pone.0175744",TRUE,TRUE
"10.1101/034991","10.1038/nmicrobiol.2016.212",TRUE,FALSE
"10.1101/008235","10.1371/journal.pgen.1005404",TRUE,TRUE
"10.1101/022830","10.1101/gad.265561.115",TRUE,FALSE
"10.1101/079491","10.1016/j.jtbi.2017.02.010",FALSE,FALSE
"10.1101/050393","10.1038/srep42330",TRUE,TRUE
"10.1101/073106","10.1371/journal.ppat.1006006",TRUE,TRUE
"10.1101/059832","10.1186/s12915-016-0309-7",TRUE,TRUE
"10.1101/023937","10.1016/j.ympev.2016.08.024",TRUE,FALSE
"10.1101/002295","10.1371/journal.pcbi.1003696",TRUE,TRUE
"10.1101/021303","10.1093/sysbio/syv121",TRUE,FALSE
"10.1101/029645","10.1371/journal.pone.0151740",TRUE,TRUE
"10.1101/038281","10.7554/elife.14864",TRUE,TRUE
"10.1101/014175","10.1016/j.jmb.2014.06.002",FALSE,FALSE
