"PREPRINT_DOI","ARTICLE_DOI","HAS_ALTMETRIC","ALT_SCORE","ALT_TWEETS","ALT_FEEDS","ALT_MSM","ALT_POLICIES","ALT_WIKIPEDIA","ALT_MENDELEY"
"10.1101/160754","10.1161/circresaha.117.311466",TRUE,9.05,11,0,0,0,1,15
"10.1101/160762","10.1242/dev.156588",TRUE,0.25,0,0,0,0,0,6
"10.1101/160861","10.1038/ng.3978",TRUE,29.95,64,0,0,0,0,64
"10.1101/161000","10.1073/pnas.1714895114",TRUE,196.392,66,5,18,0,0,27
"10.1101/161109","10.1073/pnas.1707564114",TRUE,39.83,2,1,5,0,0,44
"10.1101/161117","10.1016/j.ympev.2017.08.019",TRUE,3.5,9,0,0,0,0,33
"10.1101/161182","10.1038/s41477-017-0065-x",TRUE,76.23,114,1,0,0,0,162
"10.1101/161380","10.1111/1365-2656.12778",TRUE,6.7,10,0,0,0,0,25
"10.1101/161448","10.1016/j.compbiolchem.2017.05.010",FALSE,0,0,0,0,0,0,0
"10.1101/161596","10.1242/jeb.162289",FALSE,0,0,0,0,0,0,0
"10.1101/161752","10.1111/acel.12661",TRUE,31.75,4,0,4,0,0,28
"10.1101/161935","10.1155/2017/2727686",FALSE,0,0,0,0,0,0,0
"10.1101/162081","10.1038/cr.2017.87",TRUE,400.198,16,5,46,0,0,35
"10.1101/162107","10.1098/rspb.2017.2210",TRUE,3.35,6,0,0,0,0,66
"10.1101/162180","10.1093/nar/gkx1063",TRUE,7.05,10,0,0,0,0,58
"10.1101/162263","10.3389/fncir.2017.00079",TRUE,2.35,6,0,0,0,0,22
"10.1101/162438","10.1111/jfs.12414",FALSE,0,0,0,0,0,0,0
"10.1101/162719","10.1016/j.cbpa.2017.08.009",FALSE,0,0,0,0,0,0,0
"10.1101/162727","10.1002/ece3.3608",TRUE,7.33,1,1,0,0,0,22
"10.1101/162768","10.1021/acssynbio.7b00167",TRUE,1.5,4,0,0,0,0,33
"10.1101/162800","10.1016/j.virol.2017.07.017",TRUE,11.274,8,1,0,0,0,24
"10.1101/162859","10.1158/0008-5472.can-17-0336",TRUE,12.5,17,0,0,0,0,30
"10.1101/162974","10.1073/pnas.1711088114",TRUE,13.5,4,1,0,0,0,57
"10.1101/162990","10.1039/c7ib00086c",FALSE,0,0,0,0,0,0,0
"10.1101/163048","10.1186/s12862-017-1056-2",TRUE,8.83,3,1,0,0,0,27
"10.1101/163170","10.1021/acschembio.7b00581",TRUE,3.5,6,0,0,0,0,38
"10.1101/163204","10.1038/cr.2017.112",TRUE,1.5,4,0,0,0,0,32
"10.1101/163295","10.1073/pnas.1708261114",TRUE,0.5,2,0,0,0,0,38
"10.1101/163410","10.1186/s12859-017-1839-x",TRUE,7.35,14,0,0,0,0,24
"10.1101/163469","10.1089/zeb.2017.1508",FALSE,0,0,0,0,0,0,0
"10.1101/163501","10.1016/j.bpj.2017.08.037",FALSE,0,0,0,0,0,0,0
"10.1101/163519","10.1186/s13072-017-0156-y",TRUE,1,4,0,0,0,0,3
"10.1101/163576","10.1534/g3.117.300347",TRUE,12.43,13,1,0,0,0,37
"10.1101/163626","10.1186/s12864-017-4180-x",FALSE,0,0,0,0,0,0,0
"10.1101/163634","10.1186/s12859-017-1810-x",TRUE,0.25,1,0,0,0,0,8
"10.1101/163733","10.1128/aac.01425-17",TRUE,9.25,1,0,1,0,0,10
"10.1101/163758","10.1016/j.neuroimage.2017.12.070",TRUE,0.25,1,0,0,0,0,45
"10.1101/163832","10.1534/g3.117.300393",TRUE,0.75,2,0,0,0,0,10
"10.1101/163873","10.1111/nph.14952",TRUE,2.75,5,0,0,0,0,23
"10.1101/163915","10.1186/s12859-017-1815-5",TRUE,1.75,4,0,0,0,0,12
"10.1101/163964","10.3389/fgene.2017.00143",TRUE,10.3,12,0,0,0,0,7
"10.1101/163972","10.1002/pro.3328",FALSE,0,0,0,0,0,0,0
"10.1101/164020","10.1016/j.devcel.2017.11.024",TRUE,15.85,27,0,0,0,0,12
"10.1101/164145","10.1099/mic.0.000574",TRUE,2.35,4,0,0,0,0,11
"10.1101/164178","10.1007/s00018-017-2687-6",FALSE,0,0,0,0,0,0,0
"10.1101/164236","10.3390/e19100558",TRUE,0.25,1,0,0,0,0,0
"10.1101/164327","10.1002/hbm.23932",TRUE,3,6,0,0,0,0,21
"10.1101/164483","10.1186/s12859-017-1834-2",TRUE,2.25,6,0,0,0,0,51
"10.1101/164491","10.1371/journal.pntd.0005958",TRUE,13.75,4,0,1,1,0,28
"10.1101/164533","10.18632/oncotarget.21907",FALSE,0,0,0,0,0,0,0
"10.1101/164566","10.1080/20423489.2017.1408178",FALSE,0,0,0,0,0,0,0
"10.1101/164590","10.1038/nmeth.4535",TRUE,59.48,31,1,5,0,0,114
"10.1101/164657","10.1016/j.str.2017.10.008",TRUE,1.5,3,0,0,0,0,16
"10.1101/164665","10.1111/1462-2920.14014",TRUE,5.7,12,0,0,0,0,7
"10.1101/164772","10.1186/s12711-017-0369-3",TRUE,1.35,2,0,0,0,0,16
"10.1101/164855","10.1093/bioinformatics/btx703",TRUE,3.5,8,0,0,0,0,17
"10.1101/164996","10.1091/mbc.e17-02-0093",FALSE,0,0,0,0,0,0,0
"10.1101/165175","10.1186/s12864-017-4059-x",TRUE,0.25,1,0,0,0,0,20
"10.1101/165258","10.1186/s12859-017-1765-y",TRUE,0.25,1,0,0,0,0,4
"10.1101/165282","10.1007/s00442-017-4019-9",TRUE,7.9,13,0,0,0,0,35
"10.1101/165357","10.1371/journal.pcbi.1005824",TRUE,656.48,59,1,78,0,1,44
"10.1101/165373","10.1007/s00401-017-1782-y",TRUE,2.25,4,0,0,0,0,16
"10.1101/165381","10.1128/mbio.01456-17",TRUE,2.6,8,0,0,0,0,19
"10.1101/165415","10.1074/jbc.m117.806604",FALSE,0,0,0,0,0,0,0
"10.1101/165480","10.1111/nph.14831",TRUE,0.75,2,0,0,0,0,16
"10.1101/165563","10.1016/j.neuroimage.2017.10.036",TRUE,11.45,22,0,0,0,0,75
"10.1101/165589","10.1128/iai.00607-17",TRUE,8.15,10,0,0,0,0,24
"10.1101/165654","10.3390/ijms18081799",FALSE,0,0,0,0,0,0,0
"10.1101/165746","10.18632/oncotarget.23079",FALSE,0,0,0,0,0,0,0
"10.1101/165761","10.1167/17.12.14",TRUE,0.25,1,0,0,0,0,7
"10.1101/165878","10.1186/s12859-017-1809-3",TRUE,2.5,5,0,0,0,0,19
"10.1101/166041","10.1128/jvi.01094-17",FALSE,0,0,0,0,0,0,0
"10.1101/166058","10.1158/0008-5472.can-17-0686",TRUE,0.5,2,0,0,0,0,10
"10.1101/166074","10.3389/fimmu.2017.01197",TRUE,1.25,2,0,0,0,0,11
"10.1101/166231","10.1038/s41559-017-0348-7",TRUE,54.93,74,1,1,0,0,69
"10.1101/166272","10.1074/jbc.ra117.000964",TRUE,1.75,3,0,0,0,0,10
"10.1101/166348","10.1186/s12859-017-1815-5",TRUE,1.75,4,0,0,0,0,12
"10.1101/166355","10.1534/g3.117.300537",TRUE,5.08,0,1,0,0,0,4
"10.1101/166405","10.1002/acn3.449",TRUE,14.45,8,0,1,0,0,16
"10.1101/166470","10.1242/jeb.167395",FALSE,0,0,0,0,0,0,0
"10.1101/166595","10.15252/msb.20177840",TRUE,20.3,35,0,0,0,0,50
"10.1101/166637","10.1093/nar/gkx1213",FALSE,0,0,0,0,0,0,0
"10.1101/166694","10.3389/fpls.2017.01623",TRUE,8.08,3,1,0,0,0,21
"10.1101/167163","10.1073/pnas.1620045114",TRUE,1,3,0,0,0,0,37
"10.1101/167270","10.3389/fphys.2017.01074",TRUE,31,52,0,0,0,0,25
"10.1101/167767","10.1038/ng.3978",TRUE,29.95,64,0,0,0,0,64
"10.1101/167825","10.1016/j.jtbi.2017.08.007",FALSE,0,0,0,0,0,0,0
"10.1101/167890","10.1111/nph.14849",TRUE,16.45,27,0,0,0,0,55
"10.1101/167932","10.1105/tpc.17.00440",TRUE,11.43,7,1,0,0,0,6
"10.1101/167999","10.4049/jimmunol.1701087",TRUE,1.25,2,0,0,0,0,3
"10.1101/168021","10.1186/s40462-017-0111-3",FALSE,0,0,0,0,0,0,0
"10.1101/168039","10.1039/c7ib00116a",TRUE,0.25,1,0,0,0,0,12
"10.1101/168047","10.1016/j.jtbi.2017.11.014",TRUE,3.6,4,0,0,0,0,13
"10.1101/168310","10.1111/evo.13415",TRUE,26.15,52,0,0,0,0,68
"10.1101/168369","10.1016/j.chembiol.2017.11.009",TRUE,8.4,13,0,0,0,0,69
"10.1101/168385","10.1007/s10827-017-0672-6",TRUE,21.9,45,0,0,0,0,101
"10.1101/168484","10.1128/jvi.01239-17",TRUE,1,3,0,0,0,0,28
"10.1101/168518","10.15252/embr.201744570",TRUE,4.95,10,0,0,0,0,12
"10.1101/168807","10.1242/dev.146522",TRUE,26.634,24,1,1,0,0,75
"10.1101/168823","10.1158/0008-5472.can-16-2597",TRUE,0.5,2,0,0,0,0,6
"10.1101/168898","10.1371/journal.pcbi.1005847",TRUE,5.2,9,0,0,0,0,16
"10.1101/168906","10.1038/s41588-017-0012-9",TRUE,125.38,166,1,4,0,0,405
"10.1101/168914","10.1186/s13321-017-0230-2",TRUE,0.75,2,0,0,0,0,32
"10.1101/169003","10.1016/j.neuroimage.2017.11.004",FALSE,0,0,0,0,0,0,0
"10.1101/169151","10.1038/s41562-017-0129",TRUE,46.35,88,0,0,0,0,48
"10.1101/169169","10.1038/s41477-017-0021-9",TRUE,86.58,130,1,0,0,0,128
"10.1101/169177","10.1093/bioinformatics/btx713",TRUE,19.25,41,0,0,0,0,103
"10.1101/169185","10.1042/bcj20170527",TRUE,2,4,0,0,0,0,14
"10.1101/169433","10.1128/jvi.00923-17",TRUE,7.58,2,1,0,0,0,16
"10.1101/169474","10.1534/genetics.117.300457",TRUE,0.25,1,0,0,0,0,8
"10.1101/169482","10.1186/s13068-017-0950-6",TRUE,0.5,1,0,0,0,0,27
"10.1101/169508","10.1371/journal.pgen.1007128",TRUE,5.08,0,1,0,0,0,30
"10.1101/169680","10.1093/neuonc/nox179",TRUE,7.65,14,0,0,0,0,11
"10.1101/169748","10.1186/s12864-017-4341-y",TRUE,0.75,3,0,0,0,0,11
"10.1101/169755","10.1186/s13058-017-0912-8",TRUE,0.75,2,0,0,0,0,22
"10.1101/169813","10.1093/infdis/jix610",TRUE,0.5,1,0,0,0,0,9
"10.1101/169912","10.1371/journal.pgen.1007088",TRUE,13,10,0,1,0,0,11
"10.1101/169938","10.1080/23299460.2017.1365232",TRUE,12.346,1,2,0,0,0,47
"10.1101/169953","10.1073/pnas.1712155114",TRUE,1,3,0,0,0,0,20
"10.1101/170027","10.1371/journal.pcbi.1005793",TRUE,42.93,10,1,4,0,0,24
"10.1101/170043","10.1242/dev.155978",TRUE,0.75,3,0,0,0,0,13
"10.1101/170175","10.1091/mbc.e17-01-0031",TRUE,3.8,7,0,0,0,0,8
"10.1101/170258","10.1016/j.agrformet.2017.11.019",TRUE,11.75,2,1,0,0,0,35
"10.1101/170282","10.1016/j.jconrel.2017.10.023",TRUE,87.75,3,0,11,0,0,18
"10.1101/170340","10.1016/j.bbagen.2017.08.001",TRUE,1.5,3,0,0,0,0,29
"10.1101/170746","10.1016/j.virol.2017.10.011",TRUE,0.25,1,0,0,0,0,9
"10.1101/170795","10.1128/mcb.00216-17",FALSE,0,0,0,0,0,0,0
"10.1101/170910","10.1021/acssynbio.7b00318",TRUE,1,4,0,0,0,0,17
"10.1101/170977","10.1242/dev.154807",TRUE,5.95,10,0,0,0,0,20
"10.1101/171108","10.3389/fgene.2017.00145",TRUE,0.75,3,0,0,0,0,29
"10.1101/171280","10.1074/jbc.m117.806307",TRUE,2.1,5,0,0,0,0,19
"10.1101/171298","10.1002/minf.201700080",FALSE,0,0,0,0,0,0,0
"10.1101/171488","10.1016/j.nbd.2017.10.015",TRUE,0.25,1,0,0,0,0,9
"10.1101/171611","10.1111/1755-0998.12728",TRUE,4.45,8,0,0,0,0,36
"10.1101/171736","10.1016/j.phrs.2017.12.025",TRUE,0.25,1,0,0,0,0,11
"10.1101/171769","10.1186/s13227-017-0079-5",TRUE,7.85,14,0,0,0,0,13
"10.1101/171934","10.1038/ismej.2017.195",TRUE,45.08,24,1,3,0,0,46
"10.1101/171975","10.1534/g3.117.300317",TRUE,4.35,9,0,0,0,0,12
"10.1101/172122","10.1016/j.neuroimage.2017.10.059",TRUE,13.05,22,0,0,0,0,56
"10.1101/172148","10.1016/j.neuroimage.2017.12.085",TRUE,0.5,2,0,0,0,0,34
"10.1101/172254","10.1128/aem.01049-17",TRUE,0.5,2,0,0,0,0,26
"10.1101/172478","10.1177/2472630317745780",TRUE,14,3,0,2,0,0,10
"10.1101/172494","10.1073/pnas.1619119114",TRUE,85.1,23,0,10,0,0,46
"10.1101/172668","10.15252/embj.201798099",TRUE,25.25,25,0,1,0,0,7
"10.1101/172742","10.1016/j.str.2017.11.003",TRUE,1,0,0,0,0,0,13
"10.1101/172775","10.3389/fmicb.2017.02558",TRUE,1,0,0,0,0,0,5
"10.1101/172866","10.1016/j.neuroimage.2017.08.066",TRUE,0.5,2,0,0,0,0,9
"10.1101/172932","10.1093/nar/gkx1214",TRUE,3.5,7,0,0,0,0,32
"10.1101/173104","10.3389/fmicb.2017.02226",TRUE,0.25,1,0,0,0,0,11
"10.1101/173286","10.1128/msphere.00475-17",TRUE,5.95,10,0,0,0,0,6
"10.1101/173344","10.1073/pnas.1711472115",TRUE,18.3,13,0,1,0,0,37
"10.1101/173351","10.1093/infdis/jix547",TRUE,2.75,7,0,0,0,0,19
"10.1101/173476","10.1093/femsec/fix158",TRUE,11.93,8,1,0,0,0,14
"10.1101/173609","10.1111/tra.12534",FALSE,0,0,0,0,0,0,0
"10.1101/173823","10.1128/msystems.00074-17",TRUE,1.75,4,0,0,0,0,19
"10.1101/173963","10.1371/journal.pntd.0005925",TRUE,0.5,1,0,0,0,0,35
"10.1101/174102","10.1534/g3.117.300138",TRUE,9.18,4,1,0,0,0,23
"10.1101/174227","10.1186/s12864-017-4201-9",FALSE,0,0,0,0,0,0,0
"10.1101/174235","10.1128/jvi.01377-17",FALSE,0,0,0,0,0,0,0
"10.1101/174292","10.1073/pnas.1710966114",TRUE,1120.464,796,18,48,1,0,401
"10.1101/174441","10.1002/jms.4056",TRUE,1.25,4,0,0,0,0,12
"10.1101/174581","10.1534/g3.117.300076",TRUE,9.6,14,0,0,0,0,51
"10.1101/174623","10.1371/journal.pgen.1007046",TRUE,6.85,14,0,0,0,0,9
"10.1101/174714","10.1371/journal.pcbi.1005883",TRUE,15.18,15,1,0,0,0,57
"10.1101/174722","10.1128/msphere.00390-17",TRUE,3.35,7,0,0,0,0,10
"10.1101/174870","10.1039/c7em00181a",TRUE,0.25,0,0,0,0,0,4
"10.1101/175273","10.1088/1478-3975/aa93b8",TRUE,0.25,1,0,0,0,0,5
"10.1101/175547","10.1038/nsmb.3474",TRUE,35.4,63,0,1,0,0,73
"10.1101/175562","10.1128/mbio.01272-17",TRUE,14.5,30,0,0,0,0,26
"10.1101/175638","10.1371/journal.pcbi.1005716",TRUE,4.6,11,0,0,0,0,22
"10.1101/175646","10.1371/journal.ppat.1006675",TRUE,16.65,33,0,0,0,0,26
"10.1101/175943","10.1093/nar/gkx1299",FALSE,0,0,0,0,0,0,0
"10.1101/175984","10.1093/femsyr/fox070",TRUE,5.35,8,0,0,0,0,7
"10.1101/176073","10.1101/gr.226019.117",TRUE,16.72,15,1,0,0,0,89
"10.1101/176263","10.3389/fmicb.2017.02235",TRUE,8.33,3,1,0,0,0,44
"10.1101/176271","10.1038/nsmb.3495",TRUE,8.25,17,0,0,0,0,55
"10.1101/176560","10.1039/c7tx00161d",TRUE,0.75,2,0,0,0,0,7
"10.1101/176594","10.1021/acs.jpcb.7b07874",TRUE,0.25,1,0,0,0,0,4
"10.1101/176602","10.1093/jmcb/mjx059",TRUE,1.6,3,0,0,0,0,16
"10.1101/176685","10.1094/mpmi-07-17-0158-fi",TRUE,1.35,2,0,0,0,0,22
"10.1101/176743","10.1128/genomea.01053-17",FALSE,0,0,0,0,0,0,0
"10.1101/176768","10.1074/mcp.ra117.000296",TRUE,2,6,0,0,0,0,19
"10.1101/176784","10.1093/nar/gkx929",TRUE,9.5,17,0,0,0,0,24
"10.1101/176974","10.1073/pnas.1706248114",TRUE,1.5,4,0,0,0,0,31
"10.1101/177121","10.3233/jad-170777",FALSE,0,0,0,0,0,0,0
"10.1101/177204","10.1111/mec.14389",TRUE,13.7,25,0,0,0,0,44
"10.1101/177345","10.1128/jvi.01662-17",TRUE,6.1,13,0,0,0,0,18
"10.1101/177352","10.1186/s12864-017-4358-2",TRUE,0.5,2,0,0,0,0,5
"10.1101/177436","10.1371/journal.pcbi.1005919",TRUE,0.75,3,0,0,0,0,4
"10.1101/177444","10.15252/embj.201796781",TRUE,7.83,3,1,0,0,0,26
"10.1101/177527","10.1162/jocn_a_01212",FALSE,0,0,0,0,0,0,0
"10.1101/177550","10.1093/gbe/evx252",TRUE,0.75,2,0,0,0,0,15
"10.1101/177618","10.1177/0271678x17707397",TRUE,21.85,20,0,1,0,0,29
"10.1101/177642","10.1038/nmeth.4429",TRUE,52.506,64,2,0,0,0,161
"10.1101/177766","10.15252/embj.201695841",TRUE,14.85,28,0,0,0,0,40
"10.1101/177816","10.1073/pnas.1711892114",TRUE,15,11,0,1,0,0,23
"10.1101/177964","10.1534/g3.117.300296",TRUE,6.95,13,0,0,0,0,25
"10.1101/178046","10.1534/genetics.117.300288",TRUE,5.08,0,1,0,0,0,4
"10.1101/178160","10.1016/j.plantsci.2017.11.002",TRUE,0.5,2,0,0,0,0,18
"10.1101/178269","10.1038/ng.3958",TRUE,30.5,54,0,0,0,0,117
"10.1101/178285","10.1242/dmm.031369",FALSE,0,0,0,0,0,0,0
"10.1101/178319","10.1093/gerona/glx186",TRUE,3.25,6,0,0,0,0,12
"10.1101/178392","10.1093/nar/gkx982",TRUE,0.5,1,0,0,0,0,21
"10.1101/178533","10.1002/hbm.23922",TRUE,7.8,13,0,0,0,0,29
"10.1101/178848","10.1186/s13072-017-0169-6",TRUE,20.708,29,1,0,0,0,45
"10.1101/178962","10.1016/j.neuroimage.2017.10.019",TRUE,9.8,16,0,0,0,0,59
"10.1101/179085","10.1371/journal.pcbi.1005861",TRUE,13.7,32,0,0,0,0,26
"10.1101/179101","10.1039/c7lc01012e",FALSE,0,0,0,0,0,0,0
"10.1101/179119","10.1111/tpj.13788",TRUE,9.3,17,0,0,0,0,47
"10.1101/179127","10.3389/fmicb.2017.02272",TRUE,0.5,1,0,0,0,0,17
"10.1101/179275","10.1093/bioinformatics/btx630",TRUE,12.33,6,1,0,0,0,13
"10.1101/179333","10.1088/1478-3975/aaa27b",TRUE,0.25,1,0,0,0,0,8
"10.1101/179341","10.1073/pnas.1711591114",TRUE,2.6,5,0,0,0,0,8
"10.1101/179416","10.1128/msphere.00306-17",TRUE,5.35,12,0,0,0,0,24
"10.1101/179564","10.1074/jbc.m117.811976",TRUE,1.25,4,0,0,0,0,8
"10.1101/179572","10.1016/j.phytochem.2017.11.006",TRUE,0.5,1,0,0,0,0,12
"10.1101/179598","10.1534/g3.117.300499",TRUE,12.78,9,1,0,0,0,14
"10.1101/179788","10.1091/mbc.e17-06-0419",FALSE,0,0,0,0,0,0,0
"10.1101/179804","10.1373/clinchem.2017.275503",TRUE,0.25,1,0,0,0,0,24
"10.1101/179812","10.1111/psyp.13011",TRUE,0.5,1,0,0,0,0,56
"10.1101/179903","10.3389/fmicb.2017.02198",FALSE,0,0,0,0,0,0,0
"10.1101/179986","10.1016/j.ydbio.2017.10.015",TRUE,0.75,2,0,0,0,0,14
"10.1101/180026","10.3390/pathogens6030044",TRUE,1.25,0,0,0,0,0,12
"10.1101/180034","10.1016/j.cell.2017.08.030",TRUE,645.416,341,4,55,1,0,510
"10.1101/180067","10.1111/1755-0998.12737",TRUE,13.88,12,1,0,0,0,75
"10.1101/180083","10.1186/s13007-017-0255-6",TRUE,1,2,0,0,0,0,26
"10.1101/180141","10.1021/acs.biochem.7b01040",TRUE,0.5,1,0,0,0,0,35
"10.1101/180158","10.1099/jgv.0.000973",TRUE,2.35,5,0,0,0,0,71
"10.1101/180323","10.1093/nar/gkx1161",TRUE,1,1,0,0,0,0,31
"10.1101/180471","10.1126/science.aan5614",TRUE,87.68,9,1,10,0,0,146
"10.1101/180596","10.1016/j.neuroimage.2017.10.045",TRUE,0.75,3,0,0,0,0,17
"10.1101/180687","10.1186/s12864-017-4089-4",TRUE,1.25,2,0,0,0,0,4
"10.1101/180810","10.1074/jbc.m117.801936",TRUE,2.85,5,0,0,0,0,9
"10.1101/180869","10.1126/science.aan6009",TRUE,23.45,42,0,0,0,0,236
"10.1101/180992","10.1104/pp.16.01764",TRUE,28.7,10,0,3,0,0,20
"10.1101/181206","10.1038/nmeth.4388",TRUE,54.08,35,1,4,0,0,101
"10.1101/181230","10.3390/jdb6010001",TRUE,3.25,8,0,0,0,0,6
"10.1101/181396","10.1111/nph.14964",TRUE,6,15,0,0,0,0,31
"10.1101/181453","10.1093/glycob/cwx098",TRUE,2.25,5,0,0,0,0,12
"10.1101/181578","10.1111/febs.14126",FALSE,0,0,0,0,0,0,0
"10.1101/181586","10.1002/prot.25364",TRUE,0.25,1,0,0,0,0,11
"10.1101/181628","10.1016/j.cels.2017.07.006",FALSE,0,0,0,0,0,0,0
"10.1101/182196","10.1128/jvi.00990-17",TRUE,1.75,3,0,0,0,0,21
"10.1101/182204","10.15252/embr.201744705",TRUE,0.75,1,0,0,0,0,22
"10.1101/182386","10.1093/jxb/erx391",TRUE,2,4,0,0,0,0,31
"10.1101/182428","10.1111/nph.14945",TRUE,1.5,3,0,0,0,0,18
"10.1101/182436","10.1016/j.jcv.2017.12.005",TRUE,0.25,1,0,0,0,0,9
"10.1101/182899","10.1534/g3.117.300216",TRUE,13.45,31,0,0,0,0,58
"10.1101/182972","10.1039/c7ib00155j",TRUE,0.75,2,0,0,0,0,16
"10.1101/183038","10.3389/fimmu.2017.01821",TRUE,0.75,2,0,0,0,0,11
"10.1101/183129","10.1117/1.nph.4.4.040501",FALSE,0,0,0,0,0,0,0
"10.1101/183251","10.1534/genetics.117.300060",TRUE,6.45,12,0,0,0,0,11
"10.1101/183376","10.1073/pnas.1708944114",TRUE,34,3,1,3,0,0,41
"10.1101/183384","10.1214/17-aoas1079",TRUE,1,2,0,0,0,0,5
"10.1101/183533","10.1105/tpc.17.00367",TRUE,8.58,2,1,0,0,0,44
"10.1101/183590","10.1073/pnas.1709015114",TRUE,3.25,6,0,0,0,0,66
"10.1101/183871","10.1098/rsif.2017.0583",TRUE,7.7,18,0,0,0,0,21
"10.1101/183897","10.3390/pr5040070",FALSE,0,0,0,0,0,0,0
"10.1101/184309","10.1111/psyp.13025",TRUE,3.35,6,0,0,0,0,32
"10.1101/184317","10.1101/gad.307769.117",TRUE,25.15,47,0,0,0,0,92
"10.1101/184333","10.1098/rspb.2017.2116",TRUE,282.172,302,1,8,0,1,94
"10.1101/184341","10.1111/psyp.12978",TRUE,4.8,9,0,0,0,0,25
"10.1101/184424","10.1111/tpj.13799",TRUE,16.35,27,0,0,0,0,61
"10.1101/184465","10.1371/journal.pcbi.1005847",TRUE,5.2,9,0,0,0,0,16
"10.1101/184978","10.1016/j.bandl.2017.10.001",FALSE,0,0,0,0,0,0,0
"10.1101/184994","10.1186/s13072-017-0162-0",TRUE,92.89,33,2,8,0,1,21
"10.1101/185199","10.1016/j.cellsig.2017.09.012",FALSE,0,0,0,0,0,0,0
"10.1101/185496","10.1016/j.molcel.2017.10.001",TRUE,33.6,59,0,0,0,0,153
"10.1101/185520","10.1038/npp.2017.236",TRUE,45.68,16,1,4,0,0,37
"10.1101/185603","10.1002/hbm.23935",TRUE,0.5,2,0,0,0,0,15
"10.1101/185660","10.18632/oncotarget.23279",FALSE,0,0,0,0,0,0,0
"10.1101/185686","10.1007/s00894-017-3544-0",TRUE,0.25,1,0,0,0,0,6
"10.1101/185694","10.1038/s41559-017-0388-z",TRUE,54.7,97,0,0,0,0,87
"10.1101/185751","10.1098/rsif.2017.0729",TRUE,150.812,22,3,14,0,1,20
"10.1101/185827","10.1242/dev.154187",TRUE,58.296,0,1,7,0,0,24
"10.1101/185843","10.1093/bioinformatics/btx646",TRUE,0.75,3,0,0,0,0,11
"10.1101/185850","10.1088/1741-2552/aaa14b",FALSE,0,0,0,0,0,0,0
"10.1101/186148","10.1534/g3.117.1122",TRUE,2.25,5,0,0,0,0,2
"10.1101/186197","10.1016/j.jtbi.2017.10.020",TRUE,1.5,4,0,0,0,0,18
"10.1101/186320","10.1080/15476286.2017.1397261",TRUE,0.5,1,0,0,0,0,8
"10.1101/186668","10.1128/iai.00445-17",TRUE,1,1,0,0,0,0,10
"10.1101/186718","10.1371/journal.pntd.0005917",TRUE,3.75,8,0,0,0,0,19
"10.1101/186734","10.1364/boe.8.005450",FALSE,0,0,0,0,0,0,0
"10.1101/186890","10.1080/15384101.2017.1387694",TRUE,0.5,2,0,0,0,0,5
"10.1101/187005","10.1016/j.bandc.2017.09.001",TRUE,8.28,3,1,0,0,0,22
"10.1101/187427","10.1016/j.ijpddr.2017.11.003",FALSE,0,0,0,0,0,0,0
"10.1101/187641","10.1186/s12859-017-1897-0",TRUE,0.25,1,0,0,0,0,13
"10.1101/187732","10.1371/journal.pntd.0005974",TRUE,9.2,10,0,0,1,0,44
"10.1101/187898","10.1186/s13059-017-1316-x",TRUE,49.55,95,0,0,0,0,94
"10.1101/188003","10.1186/s12964-017-0210-1",TRUE,1.25,2,0,0,0,0,9
"10.1101/188169","10.1021/acs.analchem.7b03514",TRUE,0.5,1,0,0,0,0,5
"10.1101/188235","10.1007/s00122-017-3012-3",TRUE,1.75,4,0,0,0,0,5
"10.1101/188243","10.1016/j.ceca.2017.11.005",TRUE,20.45,42,0,0,0,0,32
"10.1101/188334","10.1093/infdis/jix473",TRUE,1.25,3,0,0,0,0,39
"10.1101/188458","10.1093/nar/gkx1262",TRUE,1,1,0,0,0,0,34
"10.1101/188896","10.1186/s12711-017-0350-1",TRUE,6.75,8,0,0,0,0,21
"10.1101/189027","10.15252/embj.201696164",TRUE,5.35,12,0,0,0,0,46
"10.1101/189183","10.1093/nar/gkx906",TRUE,0.25,1,0,0,0,0,16
"10.1101/189316","10.1126/science.aal5081",TRUE,72.15,89,0,2,0,4,155
"10.1101/189720","10.1371/journal.pgen.1007150",TRUE,3.25,4,0,0,0,0,15
"10.1101/190405","10.14814/phy2.13506",TRUE,0.25,0,0,0,0,0,12
"10.1101/190454","10.1093/bioinformatics/btx733",TRUE,1.75,5,0,0,0,0,22
"10.1101/190538","10.1083/jcb.201703044",TRUE,19.2,37,0,0,0,0,19
"10.1101/190843","10.1093/molbev/msx326",TRUE,13.8,26,0,0,0,0,30
"10.1101/191049","10.1534/g3.117.300415",TRUE,11.25,17,0,0,0,0,45
"10.1101/191262","10.3389/fninf.2017.00052",TRUE,2.35,5,0,0,0,0,12
"10.1101/191288","10.1093/gigascience/gix095",TRUE,46.45,36,0,2,0,1,35
"10.1101/191452","10.1534/g3.117.300325",TRUE,35.43,43,1,0,0,0,38
"10.1101/191478","10.1128/jvi.01809-17",TRUE,3.35,8,0,0,0,0,7
"10.1101/191684","10.1016/j.cellsig.2017.09.008",FALSE,0,0,0,0,0,0,0
"10.1101/191841","10.1037/bne0000218",TRUE,2.35,3,0,0,0,0,13
"10.1101/191957","10.1063/1.5008478",TRUE,0.5,2,0,0,0,0,18
"10.1101/192104","10.1073/pnas.1706281114",TRUE,48.5,90,0,0,0,0,159
