"PREPRINT_DOI","PREPRINT_POSTED_DATE","CITING_ARTICLE_DOI","CITING_ARTICLE_CREATED_DATE"
"10.1101/081257",2016-10-15,"10.1016/j.fm.2017.09.012","2017-09-21"
"10.1101/059758",2016-06-18,"10.1016/j.cobeha.2017.09.014","2017-10-16"
"10.1101/064204",2016-07-18,"10.1055/s-0042-123844","2017-10-11"
"10.1101/043430",2016-03-12,"10.1145/3107411.3107427","2017-08-24"
"10.1101/052191",2016-05-09,"10.1080/19420889.2017.1309488","2017-05-10"
"10.1101/113241",2017-03-03,"10.1371/journal.pone.0185966","2017-10-12"
"10.1101/135616",2017-05-09,"10.1371/journal.pone.0185966","2017-10-12"
"10.1101/132753",2017-05-01,"10.1098/rsif.2017.0213","2017-09-13"
"10.1101/144170",2017-05-30,"10.1098/rsif.2017.0213","2017-09-13"
"10.1101/110429",2017-02-22,"10.1177/0956797617710785","2017-08-08"
"10.1101/135962",2017-05-09,"10.1002/evan.21545","2017-10-13"
"10.1101/113241",2017-03-03,"10.1002/evan.21545","2017-10-13"
"10.1101/135616",2017-05-09,"10.1002/evan.21545","2017-10-13"
"10.1101/144501",2017-05-31,"10.1016/j.stem.2017.08.003","2017-10-13"
"10.1101/161695",2017-07-12,"10.1016/j.cub.2017.08.054","2017-10-12"
"10.1101/025791",2015-08-31,"10.1016/j.nucmedbio.2017.08.005","2017-09-14"
"10.1101/077701",2016-09-27,"10.1016/j.cels.2017.08.013","2017-10-13"
"10.1101/115196",2017-03-09,"10.1016/j.semnephrol.2017.09.005","2017-12-29"
"10.1101/124594",2017-04-05,"10.1016/j.semnephrol.2017.09.005","2017-12-29"
"10.1101/122937",2017-03-31,"10.1016/j.margen.2017.08.010","2017-09-07"
"10.1101/127571",2017-04-15,"10.1016/j.neuron.2017.07.030","2017-09-27"
"10.1101/177311",2017-08-18,"10.1146/annurev-cellbio-111315-125036","2017-10-09"
"10.1101/133348",2017-05-02,"10.1101/gad.305078.117","2017-10-05"
"10.1101/078972",2016-12-16,"10.1186/s13148-017-0414-7","2017-10-13"
"10.1101/147702",2017-06-09,"10.1016/j.molp.2017.09.003","2017-09-14"
"10.1101/039354",2016-02-12,"10.1016/j.neuroimage.2017.06.030","2017-06-21"
"10.1101/111146",2017-02-23,"10.1016/j.neuroimage.2017.06.030","2017-06-21"
"10.1101/034561",2015-12-16,"10.1016/j.neuroimage.2017.06.030","2017-06-21"
"10.1101/115600",2017-03-10,"10.1017/s0033291717002665","2017-09-25"
"10.1101/009274",2014-09-18,"10.1038/s41598-017-12300-y","2017-10-04"
"10.1101/123349",2017-04-09,"10.1016/j.semcdb.2017.08.055","2017-09-08"
"10.1101/047308",2016-04-05,"10.1371/journal.pgen.1006988","2017-09-13"
"10.1101/111724",2017-02-25,"10.1364/boe.8.004568","2017-09-19"
"10.1101/177113",2017-08-16,"10.1016/j.cois.2017.09.011","2017-09-23"
"10.1101/099994",2017-01-22,"10.1016/j.cois.2017.09.011","2017-09-23"
"10.1101/140905",2017-05-22,"10.1016/j.cois.2017.09.011","2017-09-23"
"10.1101/006353",2014-06-19,"10.1016/j.cois.2017.09.011","2017-09-23"
"10.1101/092288",2016-12-14,"10.1016/j.cois.2017.09.011","2017-09-23"
"10.1101/197509",2017-10-02,"10.1016/j.cois.2017.09.011","2017-09-23"
"10.1101/103499",2017-01-26,"10.1146/annurev-cellbio-100616-060531","2017-08-08"
"10.1101/085852",2016-11-11,"10.1016/j.jtbi.2017.10.003","2017-10-10"
"10.1101/170183",2017-07-30,"10.1016/j.tics.2017.09.010","2017-10-12"
"10.1101/081513",2016-10-17,"10.1093/hmg/ddx231","2017-06-12"
"10.1101/112268",2017-02-27,"10.1093/hmg/ddx306","2017-08-14"
"10.1101/057992",2016-06-16,"10.1038/ismej.2017.59","2017-06-02"
"10.1101/038067",2016-01-28,"10.1093/hmg/ddx285","2017-07-18"
"10.1101/078972",2016-12-16,"10.1161/jaha.117.005619","2017-08-02"
"10.1101/122457",2017-04-13,"10.1186/s13062-017-0194-1","2017-10-02"
"10.1101/038067",2016-01-28,"10.1093/hmg/ddx302","2017-07-26"
"10.1101/127043",2017-04-13,"10.1016/j.cell.2017.08.047","2017-09-29"
"10.1101/102327",2017-03-29,"10.1016/j.cell.2017.08.047","2017-09-29"
"10.1101/145409",2017-06-05,"10.17159/sajs.2017/a0232","2017-09-27"
"10.1101/078972",2016-12-16,"10.1371/journal.pgen.1006944","2017-10-05"
"10.1101/162834",2017-07-12,"10.1007/s00294-017-0754-z","2017-10-05"
"10.1101/160036",2017-07-06,"10.1016/j.molcel.2017.09.007","2017-10-11"
"10.1101/072413",2016-08-31,"10.1016/j.gexplo.2017.09.011","2017-09-25"
"10.1101/152496",2017-06-20,"10.1016/j.molcel.2017.09.029","2017-10-11"
"10.1101/121426",2017-04-03,"10.1016/j.pt.2017.08.013","2017-09-29"
"10.1101/153643",2017-06-22,"10.1016/j.molcel.2017.09.017","2017-10-11"
"10.1101/125245",2017-04-07,"10.1016/j.molcel.2017.09.017","2017-10-11"
"10.1101/160036",2017-07-06,"10.1016/j.molcel.2017.09.017","2017-10-11"
"10.1101/160861",2017-07-10,"10.1016/j.molcel.2017.09.017","2017-10-11"
"10.1101/159517",2017-07-04,"10.1016/j.molcel.2017.09.017","2017-10-11"
"10.1101/043430",2016-03-12,"10.1016/bs.aivir.2017.08.004","2017-09-29"
"10.1101/079681",2016-10-07,"10.1016/bs.mim.2017.08.002","2017-10-13"
"10.1101/120402",2017-03-25,"10.1016/bs.mim.2017.08.002","2017-10-13"
"10.1101/119958",2017-03-23,"10.1038/nrmicro.2017.95","2017-08-07"
"10.1101/071597",2016-08-31,"10.1002/hbm.23827","2017-10-09"
"10.1101/097774",2017-01-04,"10.1002/hbm.23827","2017-10-09"
"10.1101/133124",2017-05-01,"10.7554/elife.27451","2017-08-25"
"10.1101/106559",2017-02-07,"10.3390/metabo7030047","2017-09-06"
"10.1101/072470",2016-08-31,"10.1371/journal.pbio.2002860","2017-09-22"
"10.1101/119834",2017-03-23,"10.1007/978-3-319-67471-1_1","2017-08-31"
"10.1101/059782",2016-06-19,"10.1126/sciadv.aao0027","2017-08-05"
"10.1101/142588",2017-05-27,"10.3389/fmicb.2017.01955","2017-10-09"
"10.1101/145714",2017-06-03,"10.3389/fmicb.2017.01955","2017-10-09"
"10.1101/055269",2016-05-31,"10.3389/fmicb.2017.01924","2017-10-09"
"10.1101/143933",2017-07-13,"10.1016/j.tig.2017.09.004","2017-10-11"
"10.1101/113050",2017-05-17,"10.1101/gr.222067.117","2017-09-07"
"10.1101/085357",2016-11-03,"10.1101/gr.221077.117","2017-08-29"
"10.1101/078816",2016-10-03,"10.1101/gr.221077.117","2017-08-29"
"10.1101/110668",2017-02-21,"10.1084/jem.20170976","2017-09-06"
"10.1101/038448",2016-02-01,"10.1016/j.stemcr.2017.09.004","2017-10-11"
"10.1101/044446",2016-03-18,"10.1002/ps.4605","2017-05-09"
"10.1101/176701",2017-08-15,"10.1101/gr.222505.117","2017-09-14"
"10.1101/125435",2017-04-07,"10.1101/gr.218149.116","2017-08-31"
"10.1101/065524",2016-08-23,"10.1016/j.cell.2017.09.007","2017-10-11"
"10.1101/142455",2017-05-28,"10.1101/gr.218149.116","2017-08-31"
"10.1101/097774",2017-01-04,"10.7554/elife.20178","2017-07-26"
"10.1101/149138",2017-06-15,"10.1016/j.cell.2017.09.008","2017-10-11"
"10.1101/148353",2017-06-12,"10.1101/gr.226589.117","2017-09-02"
"10.1101/066910",2016-07-31,"10.1109/tbcas.2017.2751545","2017-09-22"
"10.1101/115873",2017-03-16,"10.1093/hmg/ddx275","2017-07-18"
"10.1101/125492",2017-04-13,"10.1093/hmg/ddx275","2017-07-18"
"10.1101/095679",2016-12-20,"10.7717/peerj.3766","2017-10-05"
"10.1101/029132",2015-10-14,"10.1186/s13059-017-1315-y","2017-10-02"
"10.1101/053041",2016-05-13,"10.1186/s13059-017-1315-y","2017-10-02"
"10.1101/005074",2014-05-12,"10.1093/dnares/dsx029","2017-06-07"
"10.1101/156703",2017-06-27,"10.1534/genetics.117.300067","2017-07-28"
"10.1101/097881",2017-01-09,"10.12688/f1000research.12223.1","2017-08-24"
"10.1101/145656",2017-06-03,"10.12688/f1000research.12223.1","2017-08-24"
"10.1101/124321",2017-04-05,"10.12688/f1000research.12223.1","2017-08-24"
"10.1101/127894",2017-04-17,"10.1186/s12920-017-0295-9","2017-10-06"
"10.1101/127324",2017-04-13,"10.1523/jneurosci.3217-16.2017","2017-10-04"
"10.1101/035808",2016-01-01,"10.1109/iscc.2017.8024547","2017-09-04"
"10.1101/041616",2016-02-28,"10.1109/iscc.2017.8024547","2017-09-04"
"10.1101/081380",2016-10-17,"10.1109/iscc.2017.8024547","2017-09-04"
"10.1101/131144",2017-04-26,"10.1371/journal.pone.0185588","2017-10-03"
"10.1101/122895",2017-03-31,"10.1016/j.devcel.2017.05.022","2017-06-20"
"10.1101/180380",2017-08-24,"10.3390/v9100275","2017-09-26"
"10.1101/161182",2017-07-09,"10.1007/s00122-017-2990-5","2017-10-04"
"10.1101/159152",2017-07-03,"10.3390/genes8100248","2017-09-29"
"10.1101/061978",2016-07-04,"10.1371/journal.pone.0185587","2017-09-29"
"10.1101/058800",2016-06-15,"10.1371/journal.pone.0185587","2017-09-29"
"10.1101/110668",2017-02-21,"10.1016/j.tplants.2017.08.006","2017-09-30"
"10.1101/081018",2016-10-14,"10.1016/j.cobeha.2017.08.013","2017-10-05"
"10.1101/074450",2016-09-09,"10.1111/acer.13480","2017-08-17"
"10.1101/051342",2016-05-02,"10.1016/j.molp.2017.08.006","2017-08-18"
"10.1101/094185",2016-12-15,"10.1016/j.cell.2017.09.026","2017-10-11"
"10.1101/117341",2017-03-16,"10.1016/j.cell.2017.09.027","2017-10-11"
"10.1101/102590",2017-01-24,"10.1016/j.cobeha.2017.09.001","2017-10-05"
"10.1101/179655",2017-08-24,"10.1016/j.cobeha.2017.09.001","2017-10-05"
"10.1101/097170",2016-12-28,"10.1016/j.cobeha.2017.09.001","2017-10-05"
"10.1101/067843",2016-08-04,"10.1016/j.neuron.2017.08.030","2017-09-13"
"10.1101/061481",2016-06-30,"10.1016/j.neuron.2017.08.030","2017-09-13"
"10.1101/033266",2015-11-30,"10.1016/j.neuron.2017.08.030","2017-09-13"
"10.1101/085175",2016-11-02,"10.1016/j.celrep.2017.10.001","2017-10-26"
"10.1101/083857",2016-10-27,"10.1016/j.conb.2017.08.015","2017-10-05"
"10.1101/017459",2015-04-02,"10.1186/s12859-017-1800-z","2017-10-03"
"10.1101/002832",2014-02-19,"10.1186/s12918-017-0466-5","2017-10-03"
"10.1101/082289",2016-10-20,"10.1186/s12859-017-1847-x","2017-10-04"
"10.1101/108480",2017-02-14,"10.1109/inista.2017.8001201","2017-08-07"
"10.1101/125047",2017-04-06,"10.1083/jcb.201705113","2017-07-31"
"10.1101/100784",2017-01-19,"10.1002/asi.23917","2017-09-19"
"10.1101/097196",2016-12-28,"10.1002/asi.23917","2017-09-19"
"10.1101/081208",2016-10-16,"10.1002/hbm.23814","2017-09-21"
"10.1101/039065",2016-02-08,"10.1016/j.cortex.2017.08.029","2017-09-04"
"10.1101/148031",2017-06-09,"10.1523/jneurosci.0731-17.2017","2017-08-29"
"10.1101/099796",2017-01-12,"10.1109/cvprw.2017.106","2017-08-24"
"10.1101/048991",2016-04-16,"10.1038/s41598-017-12325-3","2017-09-25"
"10.1101/062497",2016-07-07,"10.1016/j.ccell.2017.08.003","2017-09-11"
"10.1101/037267",2016-01-25,"10.1371/journal.pntd.0005887","2017-09-05"
"10.1101/114025",2017-03-08,"10.1002/etc.3930","2017-09-29"
"10.1101/151878",2017-06-19,"10.1038/s41598-017-12250-5","2017-09-20"
"10.1101/125724",2017-04-09,"10.1111/1755-0998.12713","2017-08-17"
"10.1101/082362",2016-10-21,"10.1038/ng.3952","2017-09-11"
"10.1101/169698",2017-07-28,"10.1016/j.neuroimage.2017.09.020","2017-09-13"
"10.1101/153411",2017-06-22,"10.1016/j.neuroimage.2017.09.020","2017-09-13"
"10.1101/061671",2016-07-06,"10.1002/jmv.24932","2017-08-29"
"10.1101/135681",2017-05-09,"10.1016/j.neuroimage.2017.09.020","2017-09-13"
"10.1101/052332",2016-05-10,"10.1111/evo.13359","2017-09-08"
"10.1101/021626",2015-06-27,"10.1371/journal.pone.0185227","2017-09-27"
"10.1101/186304",2017-09-10,"10.1016/j.tics.2017.08.006","2017-09-26"
"10.1101/005165",2014-05-14,"10.3389/fgene.2017.00127","2017-09-21"
"10.1101/061671",2016-07-06,"10.1002/jmv.24934","2017-09-18"
"10.1101/113837",2017-03-03,"10.15252/emmm.201708123","2017-09-22"
"10.1101/134544",2017-05-05,"10.3389/fcell.2017.00081","2017-09-14"
"10.1101/010512",2014-10-18,"10.1038/ng.3955","2017-09-11"
"10.1101/060418",2016-06-23,"10.3310/hta21510","2017-09-12"
"10.1101/073957",2016-09-19,"10.1098/rstb.2016.0355","2017-09-26"
"10.1101/074252",2016-09-12,"10.1111/1755-0998.12703","2017-08-04"
"10.1101/088666",2016-11-19,"10.1111/1755-0998.12703","2017-08-04"
"10.1101/081257",2016-10-15,"10.1111/1755-0998.12703","2017-08-04"
"10.1101/115774",2017-03-10,"10.1111/nph.14812","2017-09-25"
"10.1101/149427",2017-06-13,"10.1021/acsnano.7b04845","2017-08-16"
"10.1101/112664",2017-03-01,"10.1093/icb/icx072","2017-06-02"
"10.1101/137893",2017-05-15,"10.1016/j.celrep.2017.08.094","2017-09-26"
"10.1101/059774",2016-06-19,"10.1371/journal.pone.0184604","2017-09-26"
"10.1101/055699",2016-05-26,"10.1007/s12275-017-7208-7","2017-09-27"
"10.1101/111724",2017-02-25,"10.1088/1741-2552/aa7805","2017-08-18"
"10.1101/127449",2017-04-14,"10.1038/s41467-017-00758-3","2017-09-15"
"10.1101/130468",2017-04-25,"10.1093/gbe/evx158","2017-08-23"
"10.1101/109108",2017-02-16,"10.1364/optica.4.001117","2017-09-14"
"10.1101/145664",2017-06-23,"10.1126/science.aaf4382","2017-09-21"
"10.1101/149013",2017-06-12,"10.1007/s10565-017-9413-x","2017-09-23"
"10.1101/005165",2014-05-14,"10.1016/j.ygeno.2017.09.009","2017-09-21"
"10.1101/098541",2017-01-05,"10.1038/tpj.2017.21","2017-06-13"
"10.1101/021592",2015-06-27,"10.12688/f1000research.9762.1","2017-04-28"
"10.1101/054965",2016-05-24,"10.1186/s40168-017-0270-x","2017-05-04"
"10.1101/123703",2017-04-03,"10.1371/journal.pone.0185106","2017-09-21"
"10.1101/062109",2016-07-05,"10.1093/aesa/sax059","2017-06-28"
"10.1101/048991",2016-04-16,"10.1002/wps.20440","2017-09-22"
"10.1101/068593",2016-08-09,"10.1002/wps.20440","2017-09-22"
"10.1101/069344",2016-08-16,"10.1002/wps.20440","2017-09-22"
"10.1101/003236",2014-03-05,"10.1016/j.cell.2017.08.024","2017-09-21"
"10.1101/140475",2017-05-20,"10.3389/fonc.2017.00214","2017-09-19"
"10.1101/134981",2017-05-09,"10.3389/fonc.2017.00214","2017-09-19"
"10.1101/031369",2016-02-02,"10.7554/elife.24994","2017-09-04"
"10.1101/030338",2015-10-30,"10.7554/elife.25060","2017-09-12"
"10.1101/124107",2017-04-04,"10.1016/j.cell.2017.08.017","2017-09-21"
"10.1101/157230",2017-06-28,"10.1016/j.mam.2017.09.002","2017-09-21"
"10.1101/048603",2016-04-13,"10.4137/bbi.s29333","2016-06-06"
"10.1101/070441",2016-08-21,"10.1016/j.neuroimage.2017.07.059","2017-07-29"
"10.1101/112268",2017-02-27,"10.1016/j.cotox.2017.08.006","2017-09-12"
"10.1101/150524",2017-06-16,"10.1016/j.cell.2017.08.032","2017-09-21"
"10.1101/112367",2017-02-28,"10.1016/j.mrfmmm.2017.07.004","2017-07-19"
"10.1101/138255",2017-05-16,"10.1016/j.str.2017.08.008","2017-09-21"
"10.1101/150540",2017-06-16,"10.3389/fimmu.2017.01114","2017-09-14"
"10.1101/109074",2017-02-20,"10.1016/j.ecolind.2017.08.068","2017-09-23"
"10.1101/020800",2015-06-11,"10.1016/j.ecolind.2017.08.068","2017-09-23"
"10.1101/042457",2016-03-04,"10.1016/j.ajhg.2017.08.012","2017-09-21"
"10.1101/095687",2016-12-20,"10.1111/1751-7915.12832","2017-08-22"
"10.1101/112755",2017-03-01,"10.1111/1751-7915.12832","2017-08-22"
"10.1101/174649",2017-08-10,"10.1007/s00294-017-0755-y","2017-09-21"
"10.1101/099127",2017-01-09,"10.7717/peerj.3817","2017-09-21"
"10.1101/093831",2016-12-19,"10.1101/gad.304055.117","2017-09-14"
"10.1101/115519",2017-03-09,"10.2135/cropsci2017.02.0078","2017-06-27"
"10.1101/113308",2017-03-03,"10.1007/s00442-017-3961-x","2017-09-18"
"10.1101/019281",2015-05-13,"10.12688/f1000research.11547.2","2017-08-16"
"10.1101/128835",2017-04-20,"10.12688/f1000research.11547.2","2017-08-16"
"10.1101/125724",2017-04-09,"10.12688/f1000research.11547.2","2017-08-16"
"10.1101/077651",2016-09-27,"10.12688/f1000research.11547.2","2017-08-16"
"10.1101/132274",2017-04-29,"10.12688/f1000research.11547.2","2017-08-16"
"10.1101/098913",2017-01-09,"10.12688/f1000research.11547.2","2017-08-16"
"10.1101/113308",2017-03-03,"10.1111/ele.12823","2017-08-29"
"10.1101/146985",2017-06-07,"10.1016/j.tibs.2017.06.008","2017-09-18"
"10.1101/149823",2017-06-13,"10.1016/j.tibs.2017.06.008","2017-09-18"
"10.1101/133769",2017-05-03,"10.1016/j.neuroimage.2017.09.023","2017-09-14"
"10.1101/165761",2017-07-19,"10.1016/j.conb.2017.08.019","2017-09-18"
"10.1101/058487",2016-06-12,"10.1021/acssynbio.7b00116","2017-06-02"
"10.1101/022236",2015-07-08,"10.1038/ncomms15087","2017-04-21"
"10.1101/084285",2016-10-28,"10.1007/978-3-319-57732-6_24","2017-09-12"
"10.1101/157925",2017-06-30,"10.1021/acssynbio.7b00270","2017-09-15"
"10.1101/159707",2017-07-05,"10.1021/acssynbio.7b00270","2017-09-15"
"10.1101/153338",2017-06-21,"10.1021/acssynbio.7b00270","2017-09-15"
"10.1101/056820",2016-06-02,"10.1016/j.jconrel.2017.09.012","2017-09-11"
"10.1101/084285",2016-10-28,"10.1007/978-3-319-57732-6_17","2017-09-12"
"10.1101/075416",2016-09-15,"10.1038/nrg.2017.52","2017-08-14"
"10.1101/114579",2017-03-07,"10.1016/j.gde.2017.08.007","2017-09-18"
"10.1101/107508",2017-02-10,"10.1016/j.gde.2017.08.007","2017-09-18"
"10.1101/133306",2017-05-03,"10.1016/j.gde.2017.08.007","2017-09-18"
"10.1101/145409",2017-06-05,"10.1016/j.gde.2017.08.010","2017-09-16"
"10.1101/088989",2016-11-22,"10.1016/j.gde.2017.08.010","2017-09-16"
"10.1101/120477",2017-03-24,"10.1016/j.gde.2017.08.010","2017-09-16"
"10.1101/128835",2017-04-20,"10.1002/cphg.39","2017-07-11"
"10.1101/051805",2016-05-05,"10.1111/1462-2920.13890","2017-08-14"
"10.1101/133223",2017-05-02,"10.1007/s00239-017-9809-5","2017-09-15"
"10.1101/035451",2015-12-28,"10.1016/j.conb.2017.08.020","2017-09-15"
"10.1101/096354",2016-12-22,"10.1002/cpmc.37","2017-08-11"
"10.1101/026872",2015-09-15,"10.1186/s12859-017-1790-x","2017-09-13"
"10.1101/151670",2017-06-18,"10.1242/jcs.206334","2017-07-28"
"10.1101/049007",2016-04-16,"10.1038/s41598-017-09511-8","2017-08-15"
"10.1101/005439",2014-05-22,"10.1007/7657_2016_9","2016-08-11"
"10.1101/115410",2017-03-09,"10.1016/j.jef.2017.08.010","2017-09-02"
"10.1101/060046",2016-06-21,"10.1113/jp274897","2017-08-17"
"10.1101/084137",2016-11-07,"10.1007/978-3-319-66182-7_62","2017-09-03"
"10.1101/003236",2014-03-05,"10.1016/j.cels.2016.04.011","2016-05-21"
"10.1101/005165",2014-05-14,"10.1007/s10528-016-9738-9","2016-05-24"
"10.1101/019455",2015-05-21,"10.15283/ijsc.2016.9.1.9","2016-05-18"
"10.1101/029652",2015-10-22,"10.1186/s13059-016-0970-8","2016-05-26"
"10.1101/026948",2015-09-16,"10.1186/s13059-016-0970-8","2016-05-26"
"10.1101/023317",2015-07-27,"10.12688/f1000research.7334.1","2015-11-20"
"10.1101/028068",2015-10-01,"10.12688/f1000research.7334.1","2015-11-20"
"10.1101/002824",2014-02-20,"10.1186/s12864-016-2646-x","2016-05-24"
"10.1101/030338",2015-10-30,"10.1038/leu.2016.95","2016-04-27"
"10.1101/018085",2015-04-16,"10.12688/f1000research.8382.1","2016-04-13"
"10.1101/004713",2014-05-04,"10.1186/1471-2164-16-s8-s9","2015-06-18"
"10.1101/004903",2014-05-08,"10.1007/s10980-016-0394-6","2016-05-20"
"10.1101/007575",2014-07-29,"10.1007/s10980-016-0394-6","2016-05-20"
"10.1101/031187",2015-11-10,"10.1016/j.chom.2016.04.017","2016-05-11"
"10.1101/036103",2016-01-06,"10.3389/fchem.2016.00020","2016-04-22"
"10.1101/030742",2015-11-06,"10.7554/elife.14258","2016-04-07"
"10.1101/032342",2015-12-10,"10.7554/elife.14258","2016-04-07"
"10.1101/006395",2014-06-18,"10.1038/srep25373","2016-05-09"
"10.1101/042176",2016-03-03,"10.1038/ncomms11512","2016-05-10"
"10.1101/031443",2015-11-12,"10.1038/ncomms11512","2016-05-10"
"10.1101/003905",2014-05-21,"10.1038/ncomms11512","2016-05-10"
"10.1101/004911",2014-05-08,"10.1007/s12033-016-9938-x","2016-05-13"
"10.1101/002485",2014-02-07,"10.2217/pme-2016-0015","2016-04-06"
"10.1101/019745",2015-05-24,"10.3732/ajb.1500519","2016-05-11"
"10.1101/045872",2016-03-27,"10.7554/elife.13273","2016-04-26"
"10.1101/038497",2016-02-02,"10.1016/j.tig.2016.04.005","2016-05-14"
"10.1101/092700",2016-12-09,"10.1016/j.tig.2016.04.005","2016-05-14"
"10.1101/025957",2015-09-02,"10.1016/j.compbiolchem.2016.04.007","2016-04-30"
"10.1101/035758",2016-01-05,"10.1016/j.copbio.2016.04.015","2016-05-23"
"10.1101/041905",2016-03-01,"10.1016/j.chom.2016.05.004","2016-05-16"
"10.1101/029017",2015-10-14,"10.1016/j.tim.2016.04.008","2016-05-12"
"10.1101/021931",2015-07-05,"10.1038/nrg.2016.45","2016-05-09"
"10.1101/031393",2015-11-12,"10.1111/ppa.12539","2016-04-10"
"10.1101/049395",2016-04-20,"10.1002/jmv.24563","2016-04-30"
"10.1101/023648",2015-07-31,"10.1161/circgenetics.115.001181","2016-04-19"
"10.1101/006346",2014-08-09,"10.1038/nprot.2015.122","2015-10-19"
"10.1101/032839",2015-11-25,"10.3389/fmicb.2016.00496","2016-04-19"
"10.1101/030585",2015-11-03,"10.1007/s11056-016-9535-7","2016-05-07"
"10.1101/032169",2015-11-18,"10.1128/mbio.02200-15","2016-04-13"
"10.1101/030338",2015-10-30,"10.1101/gr.192526.115","2016-03-15"
"10.1101/016022",2015-03-04,"10.2217/epi.16.1","2016-04-01"
"10.1101/030338",2015-10-30,"10.1016/j.ajhg.2016.02.013","2016-03-24"
"10.1101/002824",2014-02-20,"10.1186/s13059-016-0952-x","2016-05-06"
"10.1101/006726",2014-06-28,"10.1186/s13059-016-0952-x","2016-05-06"
"10.1101/011320",2014-11-12,"10.1101/cshperspect.a021824","2016-05-02"
"10.1101/002832",2014-02-19,"10.1016/j.genrep.2016.04.003","2016-04-21"
"10.1101/018143",2015-04-16,"10.1093/molbev/msv334","2015-12-30"
"10.1101/011320",2014-11-12,"10.1364/boe.7.001656","2016-04-04"
"10.1101/018564",2015-04-26,"10.1016/j.cmi.2016.03.014","2016-03-26"
"10.1101/030783",2015-11-06,"10.1038/ng.3528","2016-03-14"
"10.1101/017400",2015-04-01,"10.1016/j.neuron.2016.03.025","2016-05-07"
"10.1101/011320",2014-11-12,"10.1364/boe.7.001768","2016-04-07"
"10.1101/024869",2015-08-17,"10.1371/journal.pgen.1005951","2016-04-01"
"10.1101/005165",2014-05-14,"10.1371/journal.pgen.1005951","2016-04-01"
"10.1101/026468",2015-09-15,"10.3390/pharmaceutics8020015","2016-04-25"
"10.1101/030338",2015-10-30,"10.1016/j.ajhg.2016.02.015","2016-04-07"
"10.1101/005074",2014-05-12,"10.1101/pdb.top086793","2016-05-02"
"10.1101/024679",2015-08-16,"10.1371/journal.pgen.1005954","2016-04-15"
"10.1101/024083",2015-08-07,"10.1016/j.gene.2016.04.019","2016-04-10"
"10.1101/016006",2015-03-05,"10.1016/j.cois.2015.10.004","2015-11-05"
"10.1101/017830",2015-04-09,"10.12688/f1000research.7281.1","2015-11-30"
"10.1101/047134",2016-04-04,"10.1016/j.jsbmb.2016.04.009","2016-04-30"
"10.1101/043034",2016-03-09,"10.1186/s12977-016-0267-8","2016-05-03"
"10.1101/022046",2015-07-06,"10.12688/f1000research.6755.5","2016-02-10"
"10.1101/036103",2016-01-06,"10.1186/s13073-016-0307-y","2016-04-27"
"10.1101/013490",2015-01-06,"10.1093/bioinformatics/btv688","2015-11-21"
"10.1101/032417",2015-11-20,"10.1038/ng.3552","2016-04-18"
"10.1101/029629",2015-10-22,"10.12688/f1000research.7968.1","2016-02-03"
